WEEK,CITY,SPOC,ORDERS_TOTAL,IGCC,inc_%
18,Thiruvananthapuram,Pod,41575,205,0.49%
18,Lucknow,DP,18468,23,0.12%
18,Karimnagar,CX,3422,14,0.41%
18,Mysore,Sourcing,21369,49,0.23%
18,Kottayam,WH,5799,4,0.07%
18,Jaipur,WH,27935,16,0.06%
18,Indore,DP,15899,50,0.31%
18,Tirunelveli,WH,5617,2,0.04%
18,Jabalpur,CX,3458,14,0.40%
18,Noida,WH,22013,19,0.09%
18,Bhubaneswar,WH,31687,5,0.02%
18,Noida 1,Sourcing,66661,295,0.44%
18,Bhilai,Pod,1164,14,1.20%
18,Manipal,WH,7096,4,0.06%
18,Salem,Pod,8050,27,0.34%
18,Allahabad,Pod,2395,37,1.54%
18,Vizag,WH,21926,13,0.06%
18,Tirupati,Sourcing,12129,22,0.18%
18,Nagercoil,Pod,3843,8,0.21%
18,Kollam,Sourcing,9424,4,0.04%
18,Gwalior,Sourcing,4446,5,0.11%
18,Jodhpur,Pod,2094,25,1.19%
18,Karimnagar,Pod,3422,23,0.67%
18,Trichy,CX,9823,19,0.19%
18,Rudrapur,WH,1185,1,0.08%
18,Aligarh,WH,2355,2,0.08%
18,Thiruvalla,CX,4260,3,0.07%
18,Kanpur,WH,4049,6,0.15%
18,Raipur,DP,5903,14,0.24%
18,Warangal,CX,8753,37,0.42%
18,Saharanpur,Pod,865,5,0.58%
18,Mangaluru,CX,19084,47,0.25%
18,Latur,CX,1129,3,0.27%
18,Alappuzha,DP,3911,5,0.13%
18,Noida,Sourcing,22013,104,0.47%
18,Rajkot,Pod,4266,22,0.52%
18,Pune,WH,158106,89,0.06%
18,Indore,Pod,15899,227,1.43%
18,Vizag,CX,21926,40,0.18%
18,Bhubaneswar,CX,31687,81,0.26%
18,Belgaum,Sourcing,3787,1,0.03%
18,Kolhapur,DP,2204,1,0.05%
18,Bikaner,CX,1535,7,0.46%
18,Jabalpur,Pod,3458,30,0.87%
18,Kolkata,Sourcing,97240,170,0.17%
18,Patiala,DP,3905,18,0.46%
18,Tirupati,DP,12129,20,0.16%
18,Latur,Pod,1129,10,0.89%
18,Raipur,WH,5903,11,0.19%
18,Ongole,WH,1381,1,0.07%
18,Bikaner,DP,1535,1,0.07%
18,Hyderabad,WH,315913,232,0.07%
18,Thiruvalla,Pod,4260,9,0.21%
18,Vizianagaram,Pod,1115,3,0.27%
18,Bhopal,DP,9423,10,0.11%
18,Rajkot,Sourcing,4266,11,0.26%
18,Thiruvananthapuram,Sourcing,41575,31,0.07%
18,Udaipur,WH,5968,14,0.23%
18,Panipat,Sourcing,2937,9,0.31%
18,Chennai,CX,245205,997,0.41%
18,Patiala,Sourcing,3905,10,0.26%
18,Hyderabad,Pod,315913,3773,1.19%
18,Ludhiana,WH,9158,1,0.01%
18,Palakkad,Sourcing,4515,3,0.07%
18,Kozhikode,WH,14569,4,0.03%
18,Rudrapur,Pod,1185,11,0.93%
18,Kota,DP,3716,9,0.24%
18,Ahmedabad,DP,37090,35,0.09%
18,Nagpur,Sourcing,11345,32,0.28%
18,Ujjain,Sourcing,2393,4,0.17%
18,Sri Ganganagar,CX,2342,9,0.38%
18,Kannur,CX,1957,2,0.10%
18,Patna,CX,16740,72,0.43%
18,Sonipat,CX,1202,5,0.42%
18,Rajahmundry,WH,3966,3,0.08%
18,Cuttack,Pod,3612,16,0.44%
18,Nellore,CX,5751,17,0.30%
18,Jabalpur,DP,3458,4,0.12%
18,Indore,CX,15899,84,0.53%
18,Guntur,CX,11266,44,0.39%
18,Bangalore,Pod,543699,4466,0.82%
18,Roorkee,DP,1358,3,0.22%
18,Lonavla,WH,842,1,0.12%
18,Kannur,WH,1957,1,0.05%
18,Aurangabad,Sourcing,3370,3,0.09%
18,Anand,Pod,1057,5,0.47%
18,Silchar,Pod,4187,25,0.60%
18,Noida 1,DP,66661,253,0.38%
18,Kolkata,CX,97240,223,0.23%
18,Anand,Sourcing,1057,2,0.19%
18,Eluru,WH,1169,1,0.09%
18,Rohtak,WH,2808,3,0.11%
18,Madurai,Pod,11365,49,0.43%
18,Rajkot,CX,4266,7,0.16%
18,Siliguri,Pod,3834,35,0.91%
18,Erode,Pod,4120,17,0.41%
18,Kannur,Pod,1957,8,0.41%
18,Thiruvalla,Sourcing,4260,4,0.09%
18,Bangalore,CX,543699,1600,0.29%
18,Mangaluru,Sourcing,19084,34,0.18%
18,Panipat,Pod,2937,24,0.82%
18,Vijayawada,CX,17506,44,0.25%
18,Gorakhpur,DP,2567,1,0.04%
18,Udaipur,CX,5968,18,0.30%
18,Mysore,WH,21369,18,0.08%
18,Ranchi,Sourcing,6752,21,0.31%
18,Warangal,WH,8753,8,0.09%
18,Muzaffarpur,CX,1082,4,0.37%
18,Silchar,CX,4187,5,0.12%
18,Amravati,CX,1027,2,0.19%
18,Ranchi,DP,6752,9,0.13%
18,Thanjavur,Pod,5794,27,0.47%
18,Thiruvananthapuram,DP,41575,28,0.07%
18,Eluru,Pod,1169,9,0.77%
18,Bareilly,Pod,1379,6,0.44%
18,Tumakuru,CX,3551,5,0.14%
18,Nagercoil,CX,3843,3,0.08%
18,Pune,DP,158106,174,0.11%
18,Trichy,DP,9823,6,0.06%
18,Belgaum,DP,3787,8,0.21%
18,Bathinda,DP,1147,6,0.52%
18,Kollam,DP,9424,1,0.01%
18,Kolhapur,Sourcing,2204,1,0.05%
18,Ambala,Sourcing,1898,2,0.11%
18,Davanagere,DP,1500,3,0.20%
18,Lucknow,CX,18468,20,0.11%
18,Tirupati,CX,12129,28,0.23%
18,Kakinada,CX,3885,11,0.28%
18,Kolkata,Pod,97240,608,0.63%
18,Dehradun,Sourcing,11143,10,0.09%
18,Jodhpur,CX,2094,22,1.05%
18,Kanchipuram,Pod,3198,21,0.66%
18,Bikaner,Pod,1535,14,0.91%
18,Vadodara,WH,9675,9,0.09%
18,Moradabad,CX,2903,6,0.21%
18,Surat,CX,10158,22,0.22%
18,Lonavla,CX,842,3,0.36%
18,Berhampur,CX,1790,3,0.17%
18,Trichy,WH,9823,14,0.14%
18,Eluru,DP,1169,4,0.34%
18,Tirupati,Pod,12129,108,0.89%
18,Vizag,DP,21926,26,0.12%
18,Cuttack,CX,3612,2,0.06%
18,Aligarh,Sourcing,2355,5,0.21%
18,Guntur,DP,11266,17,0.15%
18,Chandigarh,WH,37599,25,0.07%
18,Vijayawada,DP,17506,15,0.09%
18,Nagercoil,WH,3843,1,0.03%
18,Hubli,DP,3187,3,0.09%
18,Eluru,CX,1169,5,0.43%
18,Davanagere,CX,1500,10,0.67%
18,Pondicherry,WH,12121,5,0.04%
18,Jamshedpur,Sourcing,4012,2,0.05%
18,Anand,DP,1057,3,0.28%
18,Kochi,WH,83456,19,0.02%
18,Ambala,Pod,1898,17,0.90%
18,Gurgaon,WH,81045,81,0.10%
18,Vadodara,DP,9675,14,0.14%
18,Noida 1,WH,66661,59,0.09%
18,Gurgaon,DP,81045,346,0.43%
18,Bareilly,Sourcing,1379,2,0.15%
18,Gorakhpur,CX,2567,4,0.16%
18,Aurangabad,CX,3370,9,0.27%
18,Meerut,CX,4985,17,0.34%
18,Tirupur,Pod,6187,48,0.78%
18,Noida,Pod,22013,293,1.33%
18,Agra,CX,2085,8,0.38%
18,Pune,CX,158106,540,0.34%
18,Belgaum,WH,3787,1,0.03%
18,Guwahati,WH,9684,2,0.02%
18,Bathinda,CX,1147,1,0.09%
18,Bhilai,CX,1164,7,0.60%
18,Delhi,Sourcing,162932,533,0.33%
18,Noida 1,Pod,66661,749,1.12%
18,Patiala,Pod,3905,27,0.69%
18,Jalandhar,CX,1920,12,0.63%
18,Tirupur,CX,6187,13,0.21%
18,Jamshedpur,DP,4012,1,0.02%
18,Alappuzha,WH,3911,1,0.03%
18,Ujjain,WH,2393,4,0.17%
18,Gorakhpur,WH,2567,1,0.04%
18,Jaipur,Pod,27935,339,1.21%
18,Moradabad,Pod,2903,14,0.48%
18,Meerut,Pod,4985,59,1.18%
18,Thrissur,CX,24152,12,0.05%
18,Aurangabad,DP,3370,1,0.03%
18,Kakinada,WH,3885,1,0.03%
18,Vellore,WH,7673,4,0.05%
18,Kottayam,DP,5799,3,0.05%
18,Bhopal,WH,9423,7,0.07%
18,Kanchipuram,CX,3198,7,0.22%
18,Kanpur,DP,4049,5,0.12%
18,Bhopal,Pod,9423,90,0.96%
18,Kochi,CX,83456,111,0.13%
18,Agra,Sourcing,2085,1,0.05%
18,Karnal,CX,1156,2,0.17%
18,Khammam,DP,5398,2,0.04%
18,Karaikkudi,DP,2630,3,0.11%
18,Saharanpur,Sourcing,865,5,0.58%
18,Rohtak,CX,2808,6,0.21%
18,Nizamabad,Sourcing,1070,3,0.28%
18,Hubli,CX,3187,4,0.13%
18,Agra,Pod,2085,28,1.34%
18,Faridabad,CX,11208,33,0.29%
18,Ahmedabad,Pod,37090,346,0.93%
18,Surat,DP,10158,10,0.10%
18,Thanjavur,DP,5794,6,0.10%
18,Tirupur,Sourcing,6187,9,0.15%
18,Lonavla,Sourcing,842,1,0.12%
18,Bhimavaram,DP,764,1,0.13%
18,Kochi,DP,83456,96,0.12%
18,Dehradun,DP,11143,13,0.12%
18,Bathinda,Pod,1147,16,1.39%
18,Faridabad,DP,11208,39,0.35%
18,Ahmedabad,CX,37090,120,0.32%
18,Rajahmundry,CX,3966,6,0.15%
18,Amritsar,CX,3391,4,0.12%
18,Dibrugarh,Sourcing,2458,1,0.04%
18,Thoothukudi,DP,5068,5,0.10%
18,Berhampur,Pod,1790,13,0.73%
18,Anantapur,Pod,4310,38,0.88%
18,Kottayam,Pod,5799,13,0.22%
18,Rohtak,Pod,2808,21,0.75%
18,Allahabad,DP,2395,3,0.13%
18,Jalandhar,WH,1920,1,0.05%
18,Siliguri,WH,3834,2,0.05%
18,Karur,CX,3178,7,0.22%
18,Sri Ganganagar,WH,2342,1,0.04%
18,Bhopal,CX,9423,25,0.27%
18,Salem,Sourcing,8050,14,0.17%
18,Thrissur,Sourcing,24152,14,0.06%
18,Vellore,Sourcing,7673,12,0.16%
18,Dibrugarh,Pod,2458,33,1.34%
18,Pondicherry,CX,12121,29,0.24%
18,Central Goa,Pod,34869,244,0.70%
18,Vizianagaram,Sourcing,1115,1,0.09%
18,Ajmer,WH,2226,1,0.04%
18,Mumbai,CX,308111,763,0.25%
18,Mumbai,DP,308111,464,0.15%
18,Vadodara,CX,9675,24,0.25%
18,Vijayawada,Sourcing,17506,30,0.17%
18,Manipal,Sourcing,7096,16,0.23%
18,Varanasi,CX,8645,21,0.24%
18,Nizamabad,CX,1070,4,0.37%
18,Ajmer,DP,2226,2,0.09%
18,Mathura,WH,1373,3,0.22%
18,Latur,Sourcing,1129,3,0.27%
18,Gwalior,WH,4446,1,0.02%
18,Kottayam,CX,5799,2,0.03%
18,Chennai,Pod,245205,2577,1.05%
18,Rajahmundry,Pod,3966,24,0.61%
18,Roorkee,Pod,1358,13,0.96%
18,Warangal,Pod,8753,71,0.81%
18,Ranchi,Pod,6752,51,0.76%
18,Nizamabad,Pod,1070,7,0.65%
18,Shivamogga,Sourcing,3485,9,0.26%
18,Guntur,Pod,11266,113,1.00%
18,Thiruvalla,WH,4260,2,0.05%
18,Hyderabad,Sourcing,315913,220,0.07%
18,Mumbai,Pod,308111,2359,0.77%
18,Ludhiana,Pod,9158,60,0.66%
18,Panipat,WH,2937,3,0.10%
18,Sonipat,Sourcing,1202,4,0.33%
18,Patna,DP,16740,36,0.22%
18,Nashik,CX,6923,21,0.30%
18,Vellore,DP,7673,7,0.09%
18,Madurai,DP,11365,8,0.07%
18,Kozhikode,Sourcing,14569,10,0.07%
18,Ongole,Sourcing,1381,13,0.94%
18,Ujjain,CX,2393,12,0.50%
18,Kurnool,Sourcing,5964,16,0.27%
18,Nagpur,Pod,11345,65,0.57%
18,Rohtak,Sourcing,2808,10,0.36%
18,Mathura,CX,1373,10,0.73%
18,Thanjavur,WH,5794,3,0.05%
18,Chennai,WH,245205,137,0.06%
18,Amritsar,Pod,3391,21,0.62%
18,Ajmer,Pod,2226,16,0.72%
18,Bangalore,Sourcing,543699,1431,0.26%
18,Thiruvallur,Sourcing,2585,9,0.35%
18,Varanasi,Sourcing,8645,19,0.22%
19,Karur,WH,2990,1,0.03%
19,Madurai,Pod,10477,67,0.64%
19,Chandigarh,Sourcing,35455,20,0.06%
19,Kakinada,Sourcing,3630,2,0.06%
19,Manipal,WH,6904,4,0.06%
19,Warangal,DP,8591,20,0.23%
19,Thiruvalla,Sourcing,4194,3,0.07%
19,Kochi,DP,86702,79,0.09%
19,Pune,Pod,158297,1551,0.98%
19,Meerut,Sourcing,5115,21,0.41%
19,Allahabad,CX,2280,6,0.26%
19,Alappuzha,DP,3844,2,0.05%
19,Muzaffarpur,CX,1042,3,0.29%
19,Silchar,Pod,4149,22,0.53%
19,Udaipur,WH,5775,7,0.12%
19,Tumakuru,Pod,3459,15,0.43%
19,Madurai,WH,10477,12,0.11%
19,Ahmedabad,CX,35828,97,0.27%
19,Rajkot,Pod,4204,27,0.64%
19,Karaikkudi,Pod,2482,17,0.68%
19,Ludhiana,DP,9215,16,0.17%
19,Sonipat,Sourcing,1189,4,0.34%
19,Cuttack,DP,3752,2,0.05%
19,Lonavla,Sourcing,838,3,0.36%
19,Siliguri,Sourcing,3931,3,0.08%
19,Guntur,Pod,10577,101,0.95%
19,Coimbatore,DP,31130,22,0.07%
19,Aligarh,WH,2037,4,0.20%
19,Kollam,DP,9664,3,0.03%
19,Kolhapur,Sourcing,2344,3,0.13%
19,Anand,CX,989,1,0.10%
19,Eluru,DP,1033,1,0.10%
19,Guntur,WH,10577,12,0.11%
19,Thanjavur,WH,5632,6,0.11%
19,Sri Ganganagar,CX,2252,11,0.49%
19,Saharanpur,Sourcing,886,4,0.45%
19,Panipat,DP,2902,2,0.07%
19,Tirunelveli,DP,5530,2,0.04%
19,Kollam,WH,9664,1,0.01%
19,Hyderabad,Pod,312528,3507,1.12%
19,Karimnagar,Sourcing,3368,1,0.03%
19,Kurnool,CX,5940,22,0.37%
19,Thiruvallur,CX,2440,14,0.57%
19,Jabalpur,CX,3460,4,0.12%
19,Ongole,Sourcing,1332,2,0.15%
19,Vizianagaram,CX,1169,1,0.09%
19,Alappuzha,WH,3844,1,0.03%
19,Anantapur,Sourcing,4301,2,0.05%
19,Jamshedpur,WH,4423,2,0.05%
19,Saharanpur,WH,886,2,0.23%
19,Guntur,DP,10577,14,0.13%
19,Tirunelveli,Pod,5530,15,0.27%
19,Dehradun,DP,11266,5,0.04%
19,Noida 1,DP,64231,137,0.21%
19,Vizag,CX,22178,73,0.33%
19,Sonipat,DP,1189,2,0.17%
19,Cuttack,CX,3752,2,0.05%
19,Bhubaneswar,Pod,33203,257,0.77%
19,Vadodara,Pod,8646,62,0.72%
19,Gurgaon,WH,82895,74,0.09%
19,Vizag,Pod,22178,139,0.63%
19,Kottayam,CX,5673,7,0.12%
19,Anantapur,DP,4301,4,0.09%
19,Bikaner,Pod,1408,13,0.92%
19,Karur,CX,2990,1,0.03%
19,Eluru,CX,1033,1,0.10%
19,Chandigarh,WH,35455,14,0.04%
19,Mathura,Pod,1470,8,0.54%
19,Muzaffarpur,Pod,1042,9,0.86%
19,Jaipur,DP,26573,28,0.11%
19,Thanjavur,CX,5632,12,0.21%
19,Dehradun,WH,11266,3,0.03%
19,Amritsar,CX,3126,3,0.10%
19,Patna,Pod,19359,158,0.82%
19,Karaikkudi,CX,2482,12,0.48%
19,Kanchipuram,Pod,3192,24,0.75%
19,Kochi,Sourcing,86702,29,0.03%
19,Noida 1,Sourcing,64231,174,0.27%
19,Warangal,Sourcing,8591,20,0.23%
19,Sonipat,Pod,1189,13,1.09%
19,Bilaspur,CX,1338,1,0.07%
19,Hyderabad,WH,312528,295,0.09%
19,Tirupur,WH,5932,7,0.12%
19,Central Goa,WH,34423,9,0.03%
19,Karnal,Pod,1010,7,0.69%
19,Shivamogga,CX,3391,8,0.24%
19,Bareilly,WH,1292,1,0.08%
19,Anand,Pod,989,2,0.20%
19,Bangalore,DP,561515,809,0.14%
19,Tirupati,Sourcing,11251,14,0.12%
19,Noida,Pod,20682,267,1.29%
19,Madurai,CX,10477,29,0.28%
19,Tirupur,CX,5932,14,0.24%
19,Guwahati,Sourcing,10263,7,0.07%
19,Lucknow,Pod,21297,116,0.54%
19,Kozhikode,WH,14480,5,0.03%
19,Saharanpur,CX,886,2,0.23%
19,Kolhapur,CX,2344,8,0.34%
19,Bathinda,CX,1134,3,0.26%
19,Nagpur,Pod,10960,93,0.85%
19,Dibrugarh,WH,2779,3,0.11%
19,Bangalore,WH,561515,596,0.11%
19,Thiruvananthapuram,DP,41668,23,0.06%
19,Roorkee,Pod,1406,12,0.85%
19,Ujjain,CX,2513,5,0.20%
19,Rajahmundry,CX,3962,13,0.33%
19,Mathura,CX,1470,11,0.75%
19,Jabalpur,Pod,3460,19,0.55%
19,Patna,WH,19359,13,0.07%
19,Mathura,DP,1470,1,0.07%
19,Rajahmundry,WH,3962,4,0.10%
19,Ludhiana,CX,9215,20,0.22%
19,Tumakuru,CX,3459,6,0.17%
19,Jodhpur,Sourcing,2093,4,0.19%
19,Nagercoil,Sourcing,3908,4,0.10%
19,Roorkee,CX,1406,6,0.43%
19,Vizianagaram,Sourcing,1169,1,0.09%
19,Shivamogga,WH,3391,1,0.03%
19,Thiruvananthapuram,CX,41668,67,0.16%
19,Nashik,Pod,6789,54,0.80%
19,Karimnagar,WH,3368,3,0.09%
19,Nellore,Pod,5689,54,0.95%
19,Sri Ganganagar,DP,2252,4,0.18%
19,Ambala,CX,1850,8,0.43%
19,Kannur,Pod,1929,3,0.16%
19,Indore,CX,14933,66,0.44%
19,Chandigarh,DP,35455,71,0.20%
19,Mangaluru,DP,19883,19,0.10%
19,Rajahmundry,DP,3962,4,0.10%
19,Mysore,WH,20905,31,0.15%
19,Kochi,WH,86702,18,0.02%
19,Karur,DP,2990,1,0.03%
19,Hyderabad,CX,312528,1241,0.40%
19,Hyderabad,DP,312528,633,0.20%
19,Kolhapur,Pod,2344,22,0.94%
19,Mumbai,WH,311974,343,0.11%
19,Dehradun,Sourcing,11266,5,0.04%
19,Agra,CX,2199,14,0.64%
19,Thanjavur,Pod,5632,37,0.66%
19,Ujjain,Pod,2513,14,0.56%
19,Lucknow,DP,21297,27,0.13%
19,Raipur,WH,5843,13,0.22%
19,Khammam,DP,5479,7,0.13%
19,Varanasi,WH,8304,9,0.11%
19,Hubli,DP,3023,2,0.07%
19,Pune,WH,158297,65,0.04%
19,Ranchi,CX,7487,22,0.29%
19,Ambala,DP,1850,3,0.16%
19,Erode,Pod,3849,15,0.39%
19,Kozhikode,Sourcing,14480,14,0.10%
19,Vizianagaram,Pod,1169,7,0.60%
19,Gurgaon,CX,82895,293,0.35%
19,Chennai,CX,246569,824,0.33%
19,Udaipur,CX,5775,20,0.35%
19,Anand,DP,989,2,0.20%
19,Gorakhpur,Sourcing,2808,3,0.11%
19,Nizamabad,Sourcing,1084,3,0.28%
19,Kanpur,WH,4176,1,0.02%
19,Vapi,DP,3905,1,0.03%
19,Chandigarh,Pod,35455,334,0.94%
19,Bangalore,Sourcing,561515,1170,0.21%
19,Vapi,Pod,3905,20,0.51%
19,Kanchipuram,DP,3192,3,0.09%
19,Ajmer,WH,2332,1,0.04%
19,Rohtak,Pod,2862,31,1.08%
19,Bhopal,CX,8948,27,0.30%
19,Aligarh,DP,2037,1,0.05%
19,Nizamabad,WH,1084,1,0.09%
19,Jamshedpur,DP,4423,1,0.02%
19,Delhi,WH,162820,165,0.10%
19,Kollam,Pod,9664,33,0.34%
19,Nashik,WH,6789,8,0.12%
19,Rajkot,CX,4204,10,0.24%
19,Trichy,CX,9651,17,0.18%
19,Sonipat,CX,1189,5,0.42%
19,Ongole,WH,1332,3,0.23%
19,Nashik,CX,6789,20,0.29%
19,Pondicherry,Pod,11768,83,0.71%
19,Nagercoil,CX,3908,3,0.08%
19,Warangal,Pod,8591,70,0.81%
19,Patiala,Pod,4393,14,0.32%
19,Central Goa,Sourcing,34423,10,0.03%
19,Bangalore,Pod,561515,4437,0.79%
19,Mysore,DP,20905,20,0.10%
19,Noida 1,WH,64231,45,0.07%
19,Faridabad,DP,10767,14,0.13%
19,Moradabad,WH,2735,2,0.07%
19,Manipal,DP,6904,3,0.04%
19,Kanpur,Sourcing,4176,3,0.07%
19,Bhilai,WH,1114,1,0.09%
19,Aurangabad,Sourcing,3232,1,0.03%
19,Delhi,Pod,162820,1662,1.02%
19,Kozhikode,Pod,14480,52,0.36%
19,Coimbatore,Pod,31130,240,0.77%
19,Karur,Pod,2990,14,0.47%
19,Warangal,WH,8591,13,0.15%
19,Nellore,WH,5689,5,0.09%
19,Patiala,WH,4393,2,0.05%
19,Vizianagaram,WH,1169,2,0.17%
19,Bathinda,DP,1134,2,0.18%
19,Kakinada,WH,3630,2,0.06%
19,Tirunelveli,Sourcing,5530,5,0.09%
19,Vellore,Pod,6807,19,0.28%
19,Manipal,CX,6904,6,0.09%
19,Nanded,Sourcing,993,4,0.40%
19,Kollam,Sourcing,9664,6,0.06%
19,Ambala,WH,1850,1,0.05%
19,Nellore,Sourcing,5689,6,0.11%
19,Hyderabad,Sourcing,312528,194,0.06%
19,Thanjavur,Sourcing,5632,5,0.09%
19,Belgaum,CX,3756,7,0.19%
19,Raipur,DP,5843,3,0.05%
19,Tirupati,Pod,11251,88,0.78%
19,Noida,CX,20682,93,0.45%
19,Meerut,Pod,5115,45,0.88%
19,Bhimavaram,Pod,706,6,0.85%
19,Vijayawada,CX,16357,33,0.20%
19,Kota,CX,3001,15,0.50%
19,Mumbai,Pod,311974,2583,0.83%
19,Sri Ganganagar,Pod,2252,18,0.80%
19,Nagpur,WH,10960,9,0.08%
19,Pondicherry,CX,11768,21,0.18%
19,Kurnool,Sourcing,5940,16,0.27%
19,Faridabad,WH,10767,5,0.05%
19,Pune,Sourcing,158297,80,0.05%
19,Vellore,CX,6807,15,0.22%
19,Bareilly,CX,1292,1,0.08%
19,Anantapur,WH,4301,6,0.14%
19,Jalandhar,Pod,1930,10,0.52%
19,Karimnagar,Pod,3368,23,0.68%
19,Surat,WH,9860,10,0.10%
19,Thoothukudi,WH,4718,8,0.17%
19,Ludhiana,WH,9215,4,0.04%
19,Silchar,WH,4149,2,0.05%
19,Bhilai,DP,1114,3,0.27%
19,Muzaffarpur,Sourcing,1042,2,0.19%
19,Erode,Sourcing,3849,1,0.03%
19,Amravati,Pod,1184,9,0.76%
19,Ahmedabad,Sourcing,35828,15,0.04%
19,Tirunelveli,CX,5530,8,0.14%
19,Surat,DP,9860,8,0.08%
19,Thoothukudi,CX,4718,9,0.19%
19,Chennai,DP,246569,227,0.09%
19,Nizamabad,CX,1084,2,0.18%
19,Latur,DP,1043,1,0.10%
19,Mangaluru,Pod,19883,138,0.69%
19,Ahmedabad,Pod,35828,368,1.03%
19,Bhopal,DP,8948,19,0.21%
19,Aurangabad,Pod,3232,30,0.93%
19,Vadodara,Sourcing,8646,17,0.20%
19,Davanagere,CX,1581,2,0.13%
19,Kollam,CX,9664,3,0.03%
19,Chandigarh,CX,35455,117,0.33%
19,Kolkata,WH,97879,49,0.05%
19,Noida,DP,20682,43,0.21%
19,Gorakhpur,Pod,2808,15,0.53%
19,Pondicherry,Sourcing,11768,9,0.08%
19,Patiala,DP,4393,9,0.20%
19,Rajahmundry,Sourcing,3962,3,0.08%
19,Meerut,CX,5115,9,0.18%
19,Jaipur,CX,26573,98,0.37%
19,Panipat,Sourcing,2902,13,0.45%
19,Vijayawada,Sourcing,16357,28,0.17%
19,Cuttack,Pod,3752,17,0.45%
19,Rudrapur,Pod,1299,10,0.77%
19,Vizag,WH,22178,29,0.13%
19,Thoothukudi,Pod,4718,28,0.59%
19,Kozhikode,CX,14480,17,0.12%
19,Bhilai,CX,1114,15,1.35%
19,Ongole,Pod,1332,15,1.13%
19,Gwalior,Sourcing,4374,4,0.09%
19,Tumakuru,DP,3459,2,0.06%
19,Thrissur,Sourcing,22717,9,0.04%
19,Shivamogga,Sourcing,3391,5,0.15%
19,Tirunelveli,WH,5530,4,0.07%
19,Nashik,DP,6789,5,0.07%
19,Thoothukudi,DP,4718,3,0.06%
19,Nagercoil,DP,3908,1,0.03%
19,Gurgaon,Pod,82895,1045,1.26%
19,Mysore,Sourcing,20905,66,0.32%
19,Kolkata,CX,97879,198,0.20%
19,Vijayawada,WH,16357,20,0.12%
19,Siliguri,CX,3931,6,0.15%
19,Faridabad,Pod,10767,105,0.98%
19,Belgaum,Pod,3756,9,0.24%
19,Amritsar,Pod,3126,20,0.64%
19,Pondicherry,WH,11768,7,0.06%
19,Rajkot,DP,4204,2,0.05%
19,Karnal,WH,1010,1,0.10%
19,Kanpur,DP,4176,1,0.02%
19,Ajmer,Sourcing,2332,1,0.04%
19,Manipal,Sourcing,6904,9,0.13%
19,Coimbatore,Sourcing,31130,9,0.03%
19,Jamshedpur,Pod,4423,39,0.88%
19,Vijayawada,DP,16357,15,0.09%
19,Karnal,CX,1010,3,0.30%
19,Davanagere,Sourcing,1581,2,0.13%
19,Ludhiana,Pod,9215,59,0.64%
19,Gwalior,Pod,4374,36,0.82%
19,Indore,DP,14933,32,0.21%
19,Amritsar,DP,3126,5,0.16%
19,Anantapur,Pod,4301,42,0.98%
19,Hubli,CX,3023,7,0.23%
19,Bhilai,Sourcing,1114,3,0.27%
19,Latur,CX,1043,1,0.10%
19,Guwahati,WH,10263,1,0.01%
19,Varanasi,CX,8304,28,0.34%
19,Noida 1,CX,64231,220,0.34%
19,Bhubaneswar,CX,33203,72,0.22%
19,Nanded,Pod,993,5,0.50%
19,Mysore,Pod,20905,108,0.52%
19,Guwahati,CX,10263,34,0.33%
19,Ludhiana,Sourcing,9215,15,0.16%
19,Bhubaneswar,DP,33203,18,0.05%
19,Agra,Sourcing,2199,8,0.36%
19,Kottayam,Sourcing,5673,2,0.04%
19,Jodhpur,Pod,2093,27,1.29%
19,Moradabad,Sourcing,2735,9,0.33%
19,Tirupati,WH,11251,13,0.12%
19,Nellore,CX,5689,20,0.35%
19,Ranchi,DP,7487,5,0.07%
19,Erode,CX,3849,8,0.21%
19,Udaipur,Pod,5775,60,1.04%
19,Thiruvananthapuram,WH,41668,14,0.03%
19,Berhampur,Pod,1917,8,0.42%
19,Allahabad,Pod,2280,31,1.36%
19,Dibrugarh,CX,2779,12,0.43%
19,Varanasi,Sourcing,8304,17,0.20%
19,Noida,Sourcing,20682,67,0.32%
19,Bhopal,WH,8948,5,0.06%
19,Erode,DP,3849,4,0.10%
19,Panipat,CX,2902,7,0.24%
19,Berhampur,WH,1917,3,0.16%
19,Kanchipuram,CX,3192,12,0.38%
19,Trichy,WH,9651,6,0.06%
19,Ranchi,WH,7487,3,0.04%
19,Gorakhpur,WH,2808,2,0.07%
19,Mangaluru,Sourcing,19883,41,0.21%
19,Surat,Pod,9860,70,0.71%
19,Thiruvalla,Pod,4194,7,0.17%
19,Vadodara,DP,8646,9,0.10%
19,Karnal,DP,1010,1,0.10%
19,Aurangabad,DP,3232,1,0.03%
19,Dehradun,CX,11266,20,0.18%
19,Nagpur,CX,10960,27,0.25%
19,Faridabad,Sourcing,10767,12,0.11%
19,Patna,Sourcing,19359,43,0.22%
19,Thiruvananthapuram,Sourcing,41668,27,0.06%
19,Kanpur,Pod,4176,26,0.62%
19,Central Goa,DP,34423,20,0.06%
19,Latur,Pod,1043,7,0.67%
19,Vellore,WH,6807,5,0.07%
19,Delhi,CX,162820,509,0.31%
19,Chennai,WH,246569,126,0.05%
19,Thrissur,CX,22717,21,0.09%
19,Vizag,DP,22178,18,0.08%
19,Palakkad,Pod,4375,16,0.37%
19,Aligarh,CX,2037,8,0.39%
