WEEK,CITY,SPOC,ORDERS_TOTAL,IGCC,inc_%
20,Cuttack,WH,3544,3,0.0008
20,Aligarh,WH,1863,1,0.0005
20,Pune,DP,160969,234,0.0015
20,Surat,Pod,10349,96,0.0093
20,Thrissur,DP,21978,14,0.0006
20,Warangal,DP,8059,15,0.0019
20,Mangaluru,DP,18826,12,0.0006
20,Vadodara,DP,8109,8,0.001
20,Ludhiana,Pod,7864,48,0.0061
20,Raipur,WH,5137,6,0.0012
20,Eluru,WH,1049,2,0.0019
20,Karnal,DP,1065,3,0.0028
20,Latur,Pod,827,17,0.0206
20,Vellore,DP,6817,4,0.0006
20,Hubli,DP,2906,2,0.0007
20,Anand,CX,979,3,0.0031
20,Varanasi,WH,7665,7,0.0009
20,Coimbatore,DP,30150,19,0.0006
20,Bhubaneswar,Sourcing,32947,13,0.0004
20,Tirupur,Sourcing,5933,2,0.0003
20,Aurangabad,DP,3013,2,0.0007
20,Kollam,Pod,8169,24,0.0029
20,Varanasi,DP,7665,9,0.0012
20,Sonipat,DP,1117,2,0.0018
20,Nagercoil,CX,3503,2,0.0006
20,Ahmedabad,Sourcing,37455,31,0.0008
20,Thoothukudi,Sourcing,4646,8,0.0017
20,Ajmer,DP,2136,6,0.0028
20,Karaikkudi,Sourcing,2291,2,0.0009
20,Karaikkudi,CX,2291,1,0.0004
20,Tirupati,Sourcing,11161,15,0.0013
20,Nagpur,CX,10197,36,0.0035
20,Thanjavur,Pod,4942,39,0.0079
20,Cuttack,Sourcing,3544,3,0.0008
20,Amravati,WH,1076,4,0.0037
20,Bhopal,CX,8189,46,0.0056
20,Chennai,WH,231351,146,0.0006
20,Amravati,Sourcing,1076,1,0.0009
20,Gorakhpur,DP,2212,1,0.0005
20,Allahabad,Sourcing,1742,1,0.0006
20,Thiruvananthapuram,CX,40254,53,0.0013
20,Siliguri,Pod,3610,38,0.0105
20,Thanjavur,DP,4942,4,0.0008
20,Kakinada,DP,3380,3,0.0009
20,Siliguri,WH,3610,2,0.0006
20,Kakinada,Sourcing,3380,1,0.0003
20,Surat,DP,10349,18,0.0017
20,Shivamogga,Pod,3220,22,0.0068
20,Kozhikode,Sourcing,13664,14,0.001
20,Manipal,Sourcing,6496,12,0.0018
20,Ranchi,DP,7048,4,0.0006
20,Dehradun,WH,11219,3,0.0003
20,Karimnagar,Sourcing,2931,2,0.0007
20,Hubli,CX,2906,3,0.001
20,Mysore,CX,19856,54,0.0027
20,Kanpur,DP,3875,3,0.0008
20,Indore,Pod,13738,203,0.0148
20,Udaipur,Pod,5650,62,0.011
20,Thiruvalla,DP,4027,1,0.0002
20,Anantapur,Pod,4011,43,0.0107
20,Noida,CX,20880,87,0.0042
20,Bareilly,Pod,1128,11,0.0098
20,Saharanpur,Pod,735,8,0.0109
20,Madurai,Sourcing,9830,10,0.001
20,Ahmedabad,Pod,37455,440,0.0117
20,Lucknow,Sourcing,19640,48,0.0024
20,Alappuzha,Pod,3638,9,0.0025
20,Lucknow,CX,19640,56,0.0029
20,Kolhapur,Pod,2079,11,0.0053
20,Jalandhar,Sourcing,1933,2,0.001
20,Guntur,Sourcing,10608,2,0.0002
20,Eluru,CX,1049,4,0.0038
20,Thoothukudi,WH,4646,9,0.0019
20,Silchar,CX,3941,3,0.0008
21,Muzaffarpur,Sourcing,1168,3,0.0026
21,Ludhiana,Pod,7760,55,0.0071
21,Chennai,Pod,228680,3013,0.0132
21,Sri Ganganagar,WH,2017,1,0.0005
21,Patna,DP,18877,26,0.0014
21,Panipat,CX,3558,10,0.0028
21,Vellore,CX,6897,6,0.0009
21,Vellore,Sourcing,6897,10,0.0015
21,Vijayawada,DP,16170,13,0.0008
21,Bhimavaram,Sourcing,975,1,0.001
21,Bhimavaram,DP,975,2,0.0021
21,Tirunelveli,WH,5475,6,0.0011
21,Bathinda,Pod,1294,5,0.0039
21,Coimbatore,Pod,29233,227,0.0078
21,Udaipur,CX,5118,19,0.0037
21,Vizag,CX,18178,47,0.0026
21,Hubli,Pod,2579,14,0.0054
21,Jalandhar,Pod,1934,8,0.0041
21,Bareilly,DP,1092,3,0.0027
21,Rohtak,Pod,2571,29,0.0113
21,Kannur,DP,1807,1,0.0006
21,Lucknow,WH,17768,6,0.0003
21,Indore,Pod,12188,175,0.0144
21,Erode,Sourcing,3607,2,0.0006
21,Erode,CX,3607,5,0.0014
21,Meerut,Sourcing,4071,12,0.0029
21,Tumakuru,Sourcing,3357,5,0.0015
21,Patiala,Sourcing,3943,6,0.0015
21,Patiala,CX,3943,14,0.0036
21,Jabalpur,WH,2851,1,0.0004
21,Amritsar,DP,2949,1,0.0003
21,Ludhiana,DP,7760,12,0.0015
21,Trichy,CX,8933,18,0.002
21,Jamshedpur,Sourcing,4563,8,0.0018
21,Kanpur,DP,3572,4,0.0011
21,Panipat,DP,3558,8,0.0022
21,Shivamogga,Pod,3093,15,0.0049
21,Mysore,DP,18873,16,0.0008
21,Ranchi,DP,6677,6,0.0009
21,Nashik,CX,6805,40,0.0059
21,Raipur,DP,5037,14,0.0028
21,Thiruvallur,Pod,2212,22,0.0099
21,Pune,Pod,152247,1820,0.012
21,Ahmedabad,Pod,34949,367,0.0105
21,Dibrugarh,Pod,2182,19,0.0087
21,Rajahmundry,Pod,4444,26,0.0059
21,Roorkee,CX,1241,7,0.0056
21,Hyderabad,WH,305170,322,0.0011
21,Hyderabad,Pod,305170,4105,0.0135
21,Karur,DP,2826,1,0.0004
21,Moradabad,Pod,2116,17,0.008
21,Indore,Sourcing,12188,17,0.0014
21,Coimbatore,CX,29233,72,0.0025
21,Mysore,CX,18873,39,0.0021
21,Jabalpur,Sourcing,2851,9,0.0032
21,Karaikkudi,WH,2288,6,0.0026
21,Noida,Pod,20912,299,0.0143
21,Thiruvallur,CX,2212,19,0.0086
21,Hyderabad,CX,305170,1415,0.0046
21,Kollam,DP,7056,1,0.0001
21,Vadodara,CX,7601,23,0.003
21,Chennai,Sourcing,228680,324,0.0014
21,Bhimavaram,Pod,975,6,0.0062
21,Raipur,Sourcing,5037,11,0.0022
21,Guntur,Pod,11186,97,0.0087
21,Noida 1,CX,63670,243,0.0038
21,Sonipat,Sourcing,1123,2,0.0018
21,Moradabad,WH,2116,1,0.0005
21,Bathinda,DP,1294,6,0.0046
21,Ajmer,Sourcing,1981,3,0.0015
21,Latur,Pod,717,6,0.0084
21,Bhopal,Pod,7772,72,0.0093
21,Moradabad,CX,2116,8,0.0038
21,Shivamogga,WH,3093,2,0.0006
21,Vijayawada,Sourcing,16170,21,0.0013
21,Sonipat,Pod,1123,6,0.0053
21,Coimbatore,DP,29233,30,0.001
21,Nellore,Pod,5981,59,0.0099
21,Mumbai,CX,300895,1072,0.0036
21,Gorakhpur,Sourcing,2088,1,0.0005
21,Vadodara,DP,7601,5,0.0007
21,Thiruvalla,Pod,4024,6,0.0015
21,Warangal,Pod,8226,93,0.0113
21,Belgaum,WH,3325,1,0.0003
21,Salem,DP,7400,5,0.0007
21,Lonavla,Pod,861,4,0.0046
21,Vizag,WH,18178,21,0.0012
21,Saharanpur,Pod,701,10,0.0143
21,Hyderabad,DP,305170,683,0.0022
21,Mumbai,Pod,300895,3316,0.011
21,Anantapur,CX,3820,16,0.0042
21,Kottayam,Sourcing,5416,3,0.0006
21,Pune,DP,152247,225,0.0015
21,Chennai,CX,228680,909,0.004
21,Aligarh,DP,1592,2,0.0013
21,Bhopal,WH,7772,7,0.0009
21,Eluru,CX,1145,2,0.0017
21,Udaipur,Sourcing,5118,13,0.0025
21,Cuttack,WH,3790,1,0.0003
21,Kurnool,WH,5111,4,0.0008
21,Mysore,Pod,18873,140,0.0074
21,Kurnool,Pod,5111,43,0.0084
21,Anantapur,DP,3820,2,0.0005
21,Surat,Sourcing,9560,19,0.002
21,Anantapur,WH,3820,3,0.0008
21,Hubli,Sourcing,2579,2,0.0008
21,Patiala,WH,3943,3,0.0008
21,Allahabad,WH,1756,2,0.0011
21,Allahabad,Sourcing,1756,1,0.0006
21,Eluru,WH,1145,1,0.0009
21,Tirunelveli,CX,5475,6,0.0011
21,Vapi,CX,3554,12,0.0034
21,Kurnool,Sourcing,5111,6,0.0012
21,Khammam,Sourcing,5352,3,0.0006
21,Kurnool,DP,5111,6,0.0012
21,Jabalpur,DP,2851,5,0.0018
21,Jaipur,DP,26859,78,0.0029
21,Agra,Pod,1607,17,0.0106
21,Warangal,Sourcing,8226,21,0.0026
21,Rajkot,Sourcing,3901,6,0.0015
21,Amravati,Sourcing,1056,4,0.0038
21,Chandigarh,Pod,36133,461,0.0128
21,Dehradun,CX,11079,53,0.0048
21,Noida,CX,20912,87,0.0042
21,Khammam,Pod,5352,51,0.0095
21,Kollam,CX,7056,6,0.0009
21,Bilaspur,DP,1016,2,0.002
21,Mumbai,Sourcing,300895,617,0.0021
21,Ahmedabad,CX,34949,140,0.004
21,Central Goa,DP,32492,28,0.0009
21,Anantapur,Pod,3820,34,0.0089
21,Bikaner,CX,1168,10,0.0086
21,Ongole,Sourcing,1301,5,0.0038
21,Bareilly,CX,1092,2,0.0018
21,Palakkad,DP,4077,3,0.0007
21,Sonipat,CX,1123,1,0.0009
21,Rajkot,DP,3901,3,0.0008
21,Patna,WH,18877,16,0.0008
21,Silchar,Pod,3796,31,0.0082
21,Karnal,Sourcing,1056,1,0.0009
21,Pune,Sourcing,152247,211,0.0014
21,Bangalore,WH,562154,622,0.0011
21,Indore,CX,12188,65,0.0053
21,Allahabad,Pod,1756,20,0.0114
21,Madurai,DP,10064,5,0.0005
21,Karimnagar,DP,2933,6,0.002
21,Saharanpur,CX,701,3,0.0043
21,Lonavla,DP,861,1,0.0012
21,Rudrapur,Pod,1115,5,0.0045
21,Bilaspur,Pod,1016,5,0.0049
21,Surat,CX,9560,18,0.0019
21,Siliguri,CX,3177,6,0.0019
21,Anand,WH,774,2,0.0026
21,Karur,CX,2826,2,0.0007
21,Thiruvallur,WH,2212,6,0.0027
21,Manipal,Pod,6279,45,0.0072
21,Chandigarh,CX,36133,165,0.0046
21,Bhopal,DP,7772,16,0.0021
21,Guntur,WH,11186,20,0.0018
21,Jodhpur,Sourcing,1937,3,0.0015
21,Panipat,WH,3558,3,0.0008
21,Dibrugarh,WH,2182,1,0.0005
21,Kannur,Sourcing,1807,1,0.0006
21,Chennai,WH,228680,222,0.001
21,Kochi,CX,82047,116,0.0014
21,Bhilai,Sourcing,955,4,0.0042
21,Rohtak,CX,2571,7,0.0027
21,Kurnool,CX,5111,32,0.0063
21,Ongole,WH,1301,3,0.0023
21,Belgaum,Sourcing,3325,3,0.0009
21,Faridabad,WH,10457,6,0.0006
21,Bikaner,WH,1168,1,0.0009
21,Vijayawada,CX,16170,50,0.0031
21,Nagpur,Pod,9485,68,0.0072
21,Muzaffarpur,Pod,1168,22,0.0188
21,Guwahati,Sourcing,9145,7,0.0008
21,Karnal,Pod,1056,13,0.0123
21,Pondicherry,Sourcing,11085,15,0.0014
21,Cuttack,CX,3790,5,0.0013
21,Mathura,Pod,1080,5,0.0046
21,Ambala,Pod,1908,16,0.0084
21,Shivamogga,DP,3093,3,0.001
21,Siliguri,WH,3177,1,0.0003
21,Bilaspur,CX,1016,4,0.0039
21,Guwahati,Pod,9145,117,0.0128
21,Thrissur,Pod,20633,53,0.0026
21,Nizamabad,Pod,997,12,0.012
21,Ongole,DP,1301,5,0.0038
21,Indore,WH,12188,16,0.0013
21,Vapi,DP,3554,4,0.0011
21,Vijayawada,Pod,16170,105,0.0065
21,Faridabad,Pod,10457,153,0.0146
21,Tirupur,Pod,5683,31,0.0055
21,Ongole,Pod,1301,14,0.0108
21,Lucknow,DP,17768,16,0.0009
21,Ujjain,Sourcing,1867,3,0.0016
21,Sri Ganganagar,Sourcing,2017,2,0.001
21,Ujjain,WH,1867,6,0.0032
21,Lonavla,WH,861,1,0.0012
21,Bhopal,Sourcing,7772,17,0.0022
21,Jamshedpur,CX,4563,34,0.0075
21,Tirupur,DP,5683,1,0.0002
21,Agra,Sourcing,1607,1,0.0006
21,Rajahmundry,WH,4444,3,0.0007
21,Noida 1,Pod,63670,730,0.0115
21,Warangal,CX,8226,34,0.0041
21,Guntur,CX,11186,33,0.003
21,Pondicherry,CX,11085,29,0.0026
21,Nagpur,DP,9485,29,0.0031
21,Guwahati,DP,9145,7,0.0008
21,Davanagere,Sourcing,1439,1,0.0007
21,Jaipur,Sourcing,26859,58,0.0022
21,Chandigarh,DP,36133,76,0.0021
21,Jamshedpur,Pod,4563,62,0.0136
21,Dehradun,DP,11079,13,0.0012
21,Thoothukudi,CX,4743,10,0.0021
21,Patna,CX,18877,92,0.0049
21,Kakinada,WH,3510,3,0.0009
21,Nellore,WH,5981,7,0.0012
21,Rajahmundry,DP,4444,3,0.0007
21,Karnal,DP,1056,1,0.0009
21,Vellore,Pod,6897,43,0.0062
21,Aligarh,Sourcing,1592,8,0.005
21,Jalandhar,DP,1934,4,0.0021
21,Kannur,Pod,1807,5,0.0028
21,Ludhiana,WH,7760,3,0.0004
21,Jodhpur,DP,1937,2,0.001
21,Alappuzha,Sourcing,3789,1,0.0003
21,Anand,DP,774,1,0.0013
21,Aligarh,Pod,1592,25,0.0157
21,Faridabad,DP,10457,33,0.0032
21,Tirupati,Sourcing,9848,17,0.0017
21,Karaikkudi,Pod,2288,21,0.0092
21,Jaipur,WH,26859,25,0.0009
21,Cuttack,Sourcing,3790,4,0.0011
21,Sonipat,DP,1123,1,0.0009
21,Dehradun,WH,11079,2,0.0002
21,Dehradun,Sourcing,11079,20,0.0018
21,Karaikkudi,DP,2288,2,0.0009
21,Bhilai,Pod,955,10,0.0105
21,Ahmedabad,Sourcing,34949,56,0.0016
21,Nellore,DP,5981,10,0.0017
21,Agra,CX,1607,7,0.0044
21,Karur,Pod,2826,8,0.0028
21,Belgaum,CX,3325,3,0.0009
21,Tirunelveli,DP,5475,2,0.0004
21,Rohtak,WH,2571,4,0.0016
21,Chennai,DP,228680,345,0.0015
21,Noida 1,Sourcing,63670,261,0.0041
21,Central Goa,CX,32492,79,0.0024
21,Kakinada,Sourcing,3510,2,0.0006
21,Surat,WH,9560,15,0.0016
21,Kozhikode,DP,13550,5,0.0004
21,Kanpur,Pod,3572,18,0.005
21,Bhimavaram,CX,975,5,0.0051
21,Kolhapur,DP,1929,2,0.001
21,Tumakuru,DP,3357,2,0.0006
21,Silchar,WH,3796,6,0.0016
21,Gurgaon,CX,85893,452,0.0053
21,Kolkata,CX,85605,184,0.0021
21,Bathinda,CX,1294,3,0.0023
21,Thoothukudi,WH,4743,2,0.0004
21,Manipal,CX,6279,13,0.0021
21,Vadodara,Pod,7601,70,0.0092
21,Bhubaneswar,DP,33475,29,0.0009
21,Mangaluru,WH,17213,9,0.0005
21,Coimbatore,WH,29233,26,0.0009
21,Jalandhar,CX,1934,2,0.001
21,Thoothukudi,Pod,4743,27,0.0057
21,Jaipur,Pod,26859,274,0.0102
21,Aligarh,CX,1592,12,0.0075
21,Raipur,Pod,5037,62,0.0123
21,Ujjain,CX,1867,9,0.0048
21,Nashik,Sourcing,6805,15,0.0022
21,Meerut,CX,4071,13,0.0032
21,Vizag,DP,18178,20,0.0011
21,Kozhikode,WH,13550,5,0.0004
21,Tirupati,Pod,9848,94,0.0095
21,Vizag,Pod,18178,137,0.0075
21,Thrissur,CX,20633,7,0.0003
21,Dibrugarh,Sourcing,2182,3,0.0014
21,Thiruvalla,DP,4024,1,0.0002
21,Kochi,Sourcing,82047,47,0.0006
21,Jabalpur,Pod,2851,25,0.0088
21,Kolkata,DP,85605,70,0.0008
21,Thiruvananthapuram,WH,38905,16,0.0004
21,Mangaluru,Sourcing,17213,32,0.0019
21,Gorakhpur,Pod,2088,19,0.0091
21,Alappuzha,DP,3789,2,0.0005
21,Karnal,CX,1056,7,0.0066
21,Amravati,WH,1056,2,0.0019
21,Thiruvalla,CX,4024,1,0.0002
21,Ambala,DP,1908,2,0.001
21,Bhubaneswar,Pod,33475,224,0.0067
21,Rajkot,Pod,3901,43,0.011
21,Pondicherry,Pod,11085,105,0.0095
21,Eluru,DP,1145,5,0.0044
21,Lucknow,Sourcing,17768,32,0.0018
21,Nagercoil,CX,3716,2,0.0005
21,Tirupur,Sourcing,5683,1,0.0002
21,Central Goa,Pod,32492,244,0.0075
21,Delhi,DP,163083,402,0.0025
21,Kozhikode,Sourcing,13550,13,0.001
21,Eluru,Pod,1145,10,0.0087
21,Davanagere,DP,1439,2,0.0014
21,Ajmer,DP,1981,1,0.0005
21,Cuttack,DP,3790,3,0.0008
21,Ahmedabad,WH,34949,17,0.0005
21,Udaipur,WH,5118,8,0.0016
21,Shivamogga,Sourcing,3093,2,0.0006
21,Raipur,WH,5037,14,0.0028
21,Palakkad,CX,4077,5,0.0012
21,Nagercoil,WH,3716,2,0.0005
21,Bangalore,Sourcing,562154,1378,0.0025
21,Bangalore,Pod,562154,5732,0.0102
21,Ranchi,CX,6677,34,0.0051
21,Thiruvananthapuram,CX,38905,41,0.0011
21,Nagpur,Sourcing,9485,23,0.0024
21,Madurai,WH,10064,12,0.0012
21,Tumakuru,Pod,3357,19,0.0057
21,Berhampur,Pod,1680,14,0.0083
21,Amritsar,CX,2949,9,0.0031
21,Moradabad,Sourcing,2116,11,0.0052
21,Nizamabad,CX,997,4,0.004
21,Tumakuru,CX,3357,3,0.0009
21,Amravati,DP,1056,1,0.0009
21,Indore,DP,12188,18,0.0015
21,Nagercoil,Pod,3716,9,0.0024
21,Ongole,CX,1301,7,0.0054
21,Ranchi,WH,6677,9,0.0013
21,Noida 1,WH,63670,48,0.0008
21,Muzaffarpur,DP,1168,4,0.0034
21,Warangal,DP,8226,20,0.0024
21,Delhi,Pod,163083,1936,0.0119
21,Kochi,DP,82047,38,0.0005
21,Tirunelveli,Sourcing,5475,4,0.0007
21,Nanded,Sourcing,771,5,0.0065
21,Ajmer,CX,1981,7,0.0035
21,Vadodara,Sourcing,7601,17,0.0022
21,Lonavla,CX,861,3,0.0035
21,Ujjain,Pod,1867,14,0.0075
21,Udaipur,Pod,5118,43,0.0084
21,Bikaner,Pod,1168,23,0.0197
21,Gwalior,Sourcing,3241,2,0.0006
21,Roorkee,DP,1241,2,0.0016
21,Kolkata,WH,85605,22,0.0003
21,Meerut,Pod,4071,48,0.0118
21,Gurgaon,Sourcing,85893,220,0.0026
21,Aligarh,WH,1592,4,0.0025
21,Davanagere,CX,1439,3,0.0021
21,Aurangabad,Sourcing,2321,4,0.0017
21,Trichy,WH,8933,13,0.0015
21,Muzaffarpur,CX,1168,5,0.0043
21,Mangaluru,DP,17213,13,0.0008
21,Kozhikode,CX,13550,14,0.001
21,Delhi,Sourcing,163083,526,0.0032
21,Kanpur,Sourcing,3572,6,0.0017
21,Panipat,Sourcing,3558,18,0.0051
21,Manipal,DP,6279,8,0.0013
21,Warangal,WH,8226,16,0.0019
21,Hyderabad,Sourcing,305170,525,0.0017
21,Nagercoil,DP,3716,2,0.0005
21,Allahabad,CX,1756,1,0.0006
21,Udaipur,DP,5118,7,0.0014
21,Vizag,Sourcing,18178,35,0.0019
21,Bareilly,Sourcing,1092,1,0.0009
21,Bhilai,CX,955,11,0.0115
21,Raipur,CX,5037,25,0.005
21,Tirupur,WH,5683,4,0.0007
21,Kakinada,CX,3510,8,0.0023
21,Kochi,WH,82047,16,0.0002
21,Nizamabad,Sourcing,997,2,0.002
21,Vapi,Sourcing,3554,8,0.0023
21,Palakkad,Pod,4077,12,0.0029
21,Kolhapur,Pod,1929,11,0.0057
21,Dibrugarh,CX,2182,9,0.0041
21,Rajkot,CX,3901,17,0.0044
21,Noida,DP,20912,55,0.0026
21,Trichy,DP,8933,3,0.0003
21,Nashik,WH,6805,2,0.0003
21,Kolhapur,CX,1929,7,0.0036
21,Gwalior,CX,3241,19,0.0059
21,Kollam,Sourcing,7056,8,0.0011
21,Ranchi,Sourcing,6677,11,0.0016
21,Thanjavur,CX,4896,7,0.0014
21,Nashik,Pod,6805,85,0.0125
21,Kolkata,Sourcing,85605,227,0.0027
21,Thiruvalla,Sourcing,4024,1,0.0002
21,Trichy,Sourcing,8933,14,0.0016
21,Nellore,CX,5981,29,0.0048
21,Gwalior,Pod,3241,36,0.0111
21,Mumbai,DP,300895,374,0.0012
21,Bilaspur,WH,1016,2,0.002
21,Meerut,WH,4071,5,0.0012
21,Thiruvallur,Sourcing,2212,5,0.0023
21,Kakinada,Pod,3510,28,0.008
21,Thiruvananthapuram,Pod,38905,150,0.0039
21,Cuttack,Pod,3790,13,0.0034
21,Salem,Pod,7400,36,0.0049
21,Mangaluru,CX,17213,33,0.0019
21,Guntur,Sourcing,11186,11,0.001
21,Delhi,CX,163083,717,0.0044
21,Lucknow,Pod,17768,116,0.0065
21,Bilaspur,Sourcing,1016,3,0.003
21,Bhilai,DP,955,2,0.0021
21,Belgaum,DP,3325,2,0.0006
21,Vijayawada,WH,16170,24,0.0015
21,Karimnagar,CX,2933,11,0.0038
21,Vapi,Pod,3554,34,0.0096
21,Gurgaon,Pod,85893,1189,0.0138
21,Thiruvallur,DP,2212,1,0.0005
21,Aurangabad,DP,2321,1,0.0004
21,Tumakuru,WH,3357,1,0.0003
21,Erode,DP,3607,1,0.0003
21,Amritsar,Sourcing,2949,3,0.001
21,Rohtak,DP,2571,5,0.0019
21,Alappuzha,CX,3789,1,0.0003
21,Anantapur,Sourcing,3820,5,0.0013
21,Hubli,CX,2579,7,0.0027
21,Madurai,Pod,10064,54,0.0054
21,Amravati,CX,1056,7,0.0066
21,Amravati,Pod,1056,9,0.0085
21,Patna,Pod,18877,296,0.0157
21,Bhimavaram,WH,975,1,0.001
21,Mathura,CX,1080,6,0.0056
21,Thoothukudi,Sourcing,4743,3,0.0006
21,Roorkee,Sourcing,1241,1,0.0008
21,Thoothukudi,DP,4743,1,0.0002
21,Karaikkudi,CX,2288,6,0.0026
21,Kanpur,CX,3572,5,0.0014
21,Kottayam,CX,5416,5,0.0009
21,Sri Ganganagar,CX,2017,14,0.0069
21,Kota,CX,2507,13,0.0052
21,Manipal,WH,6279,4,0.0006
21,Kollam,Pod,7056,41,0.0058
21,Nashik,DP,6805,10,0.0015
21,Guntur,DP,11186,13,0.0012
21,Kota,Pod,2507,31,0.0124
21,Salem,CX,7400,11,0.0015
21,Bhubaneswar,CX,33475,75,0.0022
21,Amritsar,Pod,2949,27,0.0092
21,Sonipat,WH,1123,1,0.0009
21,Surat,DP,9560,8,0.0008
21,Shivamogga,CX,3093,12,0.0039
21,Tirupati,DP,9848,12,0.0012
21,Jodhpur,CX,1937,11,0.0057
21,Jaipur,CX,26859,120,0.0045
21,Bangalore,CX,562154,1678,0.003
21,Karimnagar,Pod,2933,31,0.0106
21,Rudrapur,DP,1115,2,0.0018
21,Guwahati,WH,9145,5,0.0005
21,Thrissur,DP,20633,3,0.0001
21,Berhampur,CX,1680,2,0.0012
21,Siliguri,Pod,3177,27,0.0085
21,Ranchi,Pod,6677,84,0.0126
21,Bhopal,CX,7772,39,0.005
21,Pune,WH,152247,134,0.0009
21,Eluru,Sourcing,1145,1,0.0009
21,Bhilai,WH,955,4,0.0042
21,Central Goa,WH,32492,8,0.0002
21,Noida 1,DP,63670,143,0.0022
21,Tirupati,WH,9848,9,0.0009
21,Belgaum,Pod,3325,10,0.003
21,Tirupur,CX,5683,21,0.0037
21,Faridabad,Sourcing,10457,30,0.0029
21,Lonavla,Sourcing,861,1,0.0012
21,Dibrugarh,DP,2182,3,0.0014
21,Vellore,DP,6897,3,0.0004
21,Jabalpur,CX,2851,6,0.0021
21,Manipal,Sourcing,6279,9,0.0014
21,Nagpur,CX,9485,32,0.0034
21,Jodhpur,Pod,1937,27,0.0139
21,Pondicherry,DP,11085,8,0.0007
21,Tirunelveli,Pod,5475,21,0.0038
21,Mysore,WH,18873,23,0.0012
21,Lucknow,CX,17768,30,0.0017
21,Gwalior,WH,3241,2,0.0006
21,Rajahmundry,Sourcing,4444,3,0.0007
21,Rajahmundry,CX,4444,6,0.0014
21,Aurangabad,Pod,2321,25,0.0108
21,Kanchipuram,CX,2974,8,0.0027
21,Mysore,Sourcing,18873,34,0.0018
21,Karaikkudi,Sourcing,2288,1,0.0004
21,Kanchipuram,Sourcing,2974,1,0.0003
21,Saharanpur,Sourcing,701,1,0.0014
21,Madurai,Sourcing,10064,5,0.0005
21,Central Goa,Sourcing,32492,40,0.0012
21,Gurgaon,DP,85893,237,0.0028
21,Kota,DP,2507,3,0.0012
21,Karimnagar,Sourcing,2933,2,0.0007
21,Silchar,DP,3796,4,0.0011
21,Kakinada,DP,3510,5,0.0014
21,Anand,CX,774,3,0.0039
21,Pondicherry,WH,11085,6,0.0005
21,Davanagere,Pod,1439,8,0.0056
21,Rajkot,WH,3901,4,0.001
21,Gorakhpur,CX,2088,1,0.0005
21,Vadodara,WH,7601,7,0.0009
21,Roorkee,Pod,1241,20,0.0161
21,Sri Ganganagar,Pod,2017,15,0.0074
21,Kota,WH,2507,1,0.0004
21,Jamshedpur,DP,4563,2,0.0004
21,Thanjavur,WH,4896,3,0.0006
21,Chandigarh,WH,36133,19,0.0005
21,Panipat,Pod,3558,45,0.0126
21,Erode,Pod,3607,17,0.0047
21,Jalandhar,Sourcing,1934,2,0.001
21,Jamshedpur,WH,4563,4,0.0009
21,Thiruvananthapuram,Sourcing,38905,37,0.001
21,Kottayam,WH,5416,2,0.0004
21,Thanjavur,DP,4896,3,0.0006
21,Guwahati,CX,9145,36,0.0039
21,Rohtak,Sourcing,2571,10,0.0039
21,Kanchipuram,Pod,2974,15,0.005
21,Patiala,DP,3943,5,0.0013
21,Coimbatore,Sourcing,29233,29,0.001
21,Kolkata,Pod,85605,685,0.008
21,Mathura,WH,1080,1,0.0009
21,Amritsar,WH,2949,2,0.0007
21,Noida,WH,20912,20,0.001
21,Ajmer,Pod,1981,17,0.0086
21,Varanasi,Pod,7636,65,0.0085
21,Aurangabad,CX,2321,2,0.0009
21,Vizianagaram,CX,1037,1,0.001
21,Madurai,CX,10064,18,0.0018
21,Kota,Sourcing,2507,8,0.0032
21,Khammam,DP,5352,3,0.0006
21,Nagpur,WH,9485,19,0.002
21,Salem,Sourcing,7400,5,0.0007
21,Gurgaon,WH,85893,102,0.0012
21,Kozhikode,Pod,13550,38,0.0028
21,Bhubaneswar,Sourcing,33475,28,0.0008
21,Bikaner,Sourcing,1168,2,0.0017
21,Ludhiana,Sourcing,7760,10,0.0013
21,Thiruvananthapuram,DP,38905,20,0.0005
21,Berhampur,Sourcing,1680,2,0.0012
21,Bathinda,WH,1294,1,0.0008
21,Mathura,Sourcing,1080,3,0.0028
21,Salem,WH,7400,7,0.0009
21,Bhubaneswar,WH,33475,8,0.0002
21,Khammam,CX,5352,28,0.0052
21,Faridabad,CX,10457,48,0.0046
21,Surat,Pod,9560,76,0.008
21,Kochi,Pod,82047,386,0.0047
21,Chandigarh,Sourcing,36133,63,0.0017
21,Karnal,WH,1056,1,0.0009
21,Palakkad,WH,4077,2,0.0005
21,Agra,WH,1607,3,0.0019
21,Karimnagar,WH,2933,3,0.001
21,Varanasi,DP,7636,13,0.0017
21,Thanjavur,Pod,4896,14,0.0029
21,Delhi,WH,163083,164,0.001
21,Karur,Sourcing,2826,1,0.0004
21,Sri Ganganagar,DP,2017,4,0.002
21,Saharanpur,DP,701,1,0.0014
21,Meerut,DP,4071,8,0.002
21,Ludhiana,CX,7760,17,0.0022
21,Nellore,Sourcing,5981,17,0.0028
21,Dehradun,Pod,11079,131,0.0118
21,Pune,CX,152247,543,0.0036
21,Mumbai,WH,300895,302,0.001
21,Bangalore,DP,562154,812,0.0014
21,Siliguri,Sourcing,3177,1,0.0003
21,Allahabad,DP,1756,2,0.0011
21,Nanded,WH,771,2,0.0026
21,Moradabad,DP,2116,2,0.0009
