WEEK,CITY,ITEM_CODE_NEW,ITEM_NAME,Basic Reason for IGCC,SPOC,IGCC,ORDERS,inc_%
29,Kochi,4563,Bitter Gourd,External Damage/Bruises,Pod,3,527,0.0057
29,Kochi,4563,Bitter Gourd,Internal Rotten,Sourcing,1,527,0.0019
29,Kochi,4563,Bitter Gourd,Customer perception / Wrong claim,CX,1,527,0.0019
29,Kochi,4563,Bitter Gourd,Overripe,Pod,1,527,0.0019
29,Kochi,1009,Cluster Beans - Gawar Phali,External Rotten/ Fungal,Pod,1,666,0.0015
29,Nagercoil,1013,Beetroot,Customer perception / Wrong claim,CX,1,164,0.0061
29,Trichy,1289,Raw Banana,External Damage/Bruises,Pod,1,170,0.0059
29,Faridabad,4133,Jamun,Taste / water content,Sourcing,1,162,0.0062
29,Faridabad,4133,Jamun,External Damage/Bruises,Pod,8,162,0.0494
29,Faridabad,4133,Jamun,Customer perception / Wrong claim,CX,1,162,0.0062
29,Noida 1,14589,Sun Gold Kiwi,External Rotten/ Fungal,Pod,1,179,0.0056
29,Noida 1,14589,Sun Gold Kiwi,Customer perception / Wrong claim,CX,1,179,0.0056
29,Noida 1,14589,Sun Gold Kiwi,Internal Rotten,Sourcing,1,179,0.0056
29,Tumakuru,27568,Shevanti Flower Mix,Customer perception / Wrong claim,CX,1,17,0.0588
29,Pune,3943,Sambar Onion,Customer perception / Wrong claim,CX,1,214,0.0047
29,Pune,3943,Sambar Onion,External Damage/Bruises,Pod,6,214,0.028
29,Vadodara,1066,Drumstick,External Damage/Bruises,Pod,3,273,0.011
29,Vadodara,1066,Drumstick,Shrivelled / Dry,WH,2,273,0.0073
29,Mysore,1047,Coconut,Internal Rotten,Sourcing,1,365,0.0027
29,Mysore,1047,Coconut,Incorrect size (sourcing issue),Sourcing,2,365,0.0055
29,Mysore,1047,Coconut,External Damage/Bruises,Pod,2,365,0.0055
29,Moradabad,17011,Red Delicious Apple,Customer perception / Wrong claim,CX,1,17,0.0588
29,Erode,20422,Daily Apple,Raw,Sourcing,1,166,0.006
29,Tirupati,2969,Imported Blueberry (From Peru),External Damage/Bruises,Pod,1,40,0.025
29,Delhi,3902,Round Gourd,External Damage/Bruises,Pod,7,1283,0.0055
29,Delhi,3902,Round Gourd,Internal Rotten,Sourcing,5,1283,0.0039
29,Delhi,3902,Round Gourd,Customer perception / Wrong claim,CX,4,1283,0.0031
29,Delhi,3902,Round Gourd,Underweight (packing issue),WH,1,1283,0.0008
29,Noida 1,357325,Small Tender Coconut,External Damage/Bruises,Pod,2,92,0.0217
29,Noida 1,357325,Small Tender Coconut,External Rotten/ Fungal,Pod,1,92,0.0109
29,Noida 1,357325,Small Tender Coconut,Taste / water content,Sourcing,5,92,0.0543
29,Kolkata,11570,Apple Pink Lady,Shrivelled / Dry,WH,1,65,0.0154
29,Kolkata,11570,Apple Pink Lady,Customer perception / Wrong claim,CX,1,65,0.0154
29,Patna,997,Royal Gala Apple,External Damage/Bruises,Pod,1,27,0.037
29,Mysore,255541,Unripe Imported Avocado,Overripe,Pod,1,2,0.5
29,Chennai,1131,Kiran Watermelon,External Damage/Bruises,Pod,22,3934,0.0056
29,Chennai,1131,Kiran Watermelon,Internal Rotten,Sourcing,17,3934,0.0043
29,Chennai,1131,Kiran Watermelon,Damage in transit,Pod,1,3934,0.0003
29,Chennai,1131,Kiran Watermelon,Customer perception / Wrong claim,CX,4,3934,0.001
29,Chennai,1131,Kiran Watermelon,Taste / water content,Sourcing,1,3934,0.0003
29,Mysore,12683,Rambhutan (Jungle Litchi),External Rotten/ Fungal,Pod,3,584,0.0051
29,Mysore,12683,Rambhutan (Jungle Litchi),External Damage/Bruises,Pod,2,584,0.0034
29,Mysore,12683,Rambhutan (Jungle Litchi),Customer perception / Wrong claim,CX,4,584,0.0068
29,Hyderabad,11581,Papaya,Taste / water content,Sourcing,1,1071,0.0009
29,Hyderabad,11581,Papaya,Customer perception / Wrong claim,CX,3,1071,0.0028
29,Hyderabad,11581,Papaya,Underweight (packing issue),WH,2,1071,0.0019
29,Hyderabad,11581,Papaya,Raw,Sourcing,14,1071,0.0131
29,Hyderabad,11581,Papaya,Overripe,Pod,2,1071,0.0019
29,Hyderabad,11581,Papaya,External Damage/Bruises,Pod,7,1071,0.0065
29,Ahmedabad,1047,Coconut,Internal Rotten,Sourcing,1,256,0.0039
29,Faridabad,11567,Zespri Kiwi Green,External Damage/Bruises,Pod,1,10,0.1
29,Nashik,1096,Muskmelon,External Damage/Bruises,Pod,1,71,0.0141
29,Nashik,6760,Langra Mango (Malda),External Damage/Bruises,Pod,1,54,0.0185
29,Ahmedabad,18879,Kesar Mango (Maharashtra),Customer perception / Wrong claim,CX,1,8,0.125
29,Ranchi,4132,Mango Chausa,External Damage/Bruises,Pod,1,13,0.0769
29,Gwalior,6760,Langra Mango (Malda),Internal Rotten,Sourcing,1,27,0.037
29,Gwalior,6760,Langra Mango (Malda),External Damage/Bruises,Pod,4,27,0.1481
29,Gwalior,6760,Langra Mango (Malda),Customer perception / Wrong claim,CX,2,27,0.0741
29,Kolkata,8707,Coconut,Internal Rotten,Sourcing,1,206,0.0049
29,Central Goa,1133,Green Zucchini,External Damage/Bruises,Pod,1,237,0.0042
29,Varanasi,8687,Pointed Gourd,Overripe,Pod,1,186,0.0054
29,Silchar,6760,Langra Mango (Malda),Customer perception / Wrong claim,CX,1,109,0.0092
29,Silchar,6760,Langra Mango (Malda),External Damage/Bruises,Pod,4,109,0.0367
29,Silchar,6760,Langra Mango (Malda),Raw,Sourcing,1,109,0.0092
29,Silchar,6760,Langra Mango (Malda),Internal Rotten,Sourcing,1,109,0.0092
29,Palakkad,7433,Imported Avocado - Tanzania,Customer perception / Wrong claim,CX,1,32,0.0313
29,Central Goa,3380,Peeled Pomegranate,Internal Rotten,Sourcing,3,266,0.0113
29,Raipur,1066,Drumstick,Shrivelled / Dry,WH,3,149,0.0201
29,Guwahati,8687,Pointed Gourd,Customer perception / Wrong claim,CX,1,259,0.0039
29,Mumbai,2609,Cowpea Beans,Overripe,Pod,17,1994,0.0085
29,Mumbai,2609,Cowpea Beans,External Damage/Bruises,Pod,33,1994,0.0166
29,Mumbai,2609,Cowpea Beans,Customer perception / Wrong claim,CX,9,1994,0.0045
29,Bhopal,20242,Indian Pear Babugosha (Bartlett),Customer perception / Wrong claim,CX,1,7,0.1429
29,Chandigarh,8719,Green Beauty Pear,External Damage/Bruises,Pod,1,42,0.0238
29,Ambala,1025,Broccoli,External Damage/Bruises,Pod,1,23,0.0435
29,Ambala,1025,Broccoli,External Rotten/ Fungal,Pod,1,23,0.0435
29,Mumbai,997,Royal Gala Apple,External Damage/Bruises,Pod,15,3371,0.0045
29,Mumbai,997,Royal Gala Apple,Customer perception / Wrong claim,CX,4,3371,0.0012
29,Mumbai,997,Royal Gala Apple,Shrivelled / Dry,WH,1,3371,0.0003
29,Mumbai,997,Royal Gala Apple,Underweight (packing issue),WH,2,3371,0.0006
29,Mumbai,997,Royal Gala Apple,Internal Rotten,Sourcing,4,3371,0.0012
29,Kochi,5733,Premium White Guava,Customer perception / Wrong claim,CX,2,2469,0.0008
29,Kochi,5733,Premium White Guava,Internal Rotten,Sourcing,2,2469,0.0008
29,Kochi,5733,Premium White Guava,External Damage/Bruises,Pod,15,2469,0.0061
29,Kochi,1101,Papaya,External Damage/Bruises,Pod,3,674,0.0045
29,Kochi,1101,Papaya,Customer perception / Wrong claim,CX,2,674,0.003
29,Gwalior,4563,Bitter Gourd,Customer perception / Wrong claim,CX,1,29,0.0345
29,Gwalior,4563,Bitter Gourd,External Damage/Bruises,Pod,1,29,0.0345
29,Karimnagar,15352,Local Beans (Averekai),Customer perception / Wrong claim,CX,1,31,0.0323
29,Delhi,8689,Hybrid Tomato,Underweight (packing issue),WH,2,6735,0.0003
29,Delhi,8689,Hybrid Tomato,External Rotten/ Fungal,Pod,2,6735,0.0003
29,Delhi,8689,Hybrid Tomato,External Damage/Bruises,Pod,22,6735,0.0033
29,Delhi,8689,Hybrid Tomato,Customer perception / Wrong claim,CX,16,6735,0.0024
29,Kochi,1037,Cauliflower,Customer perception / Wrong claim,CX,1,1085,0.0009
29,Kochi,1037,Cauliflower,External Damage/Bruises,Pod,5,1085,0.0046
29,Kochi,1037,Cauliflower,Incorrect size (sourcing issue),Sourcing,1,1085,0.0009
29,Pune,19903,Fresh Red Dates,External Damage/Bruises,Pod,2,361,0.0055
29,Pune,19903,Fresh Red Dates,External Rotten/ Fungal,Pod,2,361,0.0055
29,Pune,19903,Fresh Red Dates,Customer perception / Wrong claim,CX,3,361,0.0083
29,Gwalior,17077,Malihabad Dasheri Mango,External Damage/Bruises,Pod,5,19,0.2632
29,Ujjain,2116,Onion,Underweight (packing issue),WH,1,428,0.0023
29,Ujjain,2116,Onion,External Damage/Bruises,Pod,1,428,0.0023
29,Aligarh,1103,Pineapple,Overripe,Pod,1,22,0.0455
29,Jaipur,1108,Potato,Underweight (packing issue),WH,3,5537,0.0005
29,Jaipur,1108,Potato,Customer perception / Wrong claim,CX,9,5537,0.0016
29,Jaipur,1108,Potato,Internal Rotten,Sourcing,1,5537,0.0002
29,Jaipur,1108,Potato,External Rotten/ Fungal,Pod,1,5537,0.0002
29,Jaipur,1108,Potato,External Damage/Bruises,Pod,18,5537,0.0033
29,Kanpur,7388,Indian Plum,External Damage/Bruises,Pod,1,21,0.0476
29,Latur,2610,French Beans,External Rotten/ Fungal,Pod,2,29,0.069
29,Kolkata,5132,Curry Leaves,External Damage/Bruises,Pod,1,1220,0.0008
29,Kolkata,5132,Curry Leaves,Customer perception / Wrong claim,CX,3,1220,0.0025
29,Bangalore,7387,Raw Papaya,Customer perception / Wrong claim,CX,1,1275,0.0008
29,Bangalore,7387,Raw Papaya,Incorrect size (sourcing issue),Sourcing,1,1275,0.0008
29,Bangalore,7387,Raw Papaya,External Damage/Bruises,Pod,2,1275,0.0016
29,Bangalore,7387,Raw Papaya,Underweight (packing issue),WH,1,1275,0.0008
29,Lucknow,1005,Robusta Banana,Overripe,Pod,1,1683,0.0006
29,Lucknow,1005,Robusta Banana,External Damage/Bruises,Pod,5,1683,0.003
29,Lucknow,1005,Robusta Banana,Customer perception / Wrong claim,CX,1,1683,0.0006
29,Jaipur,1131,Kiran Watermelon,Underweight (packing issue),WH,1,314,0.0032
29,Jaipur,1131,Kiran Watermelon,External Damage/Bruises,Pod,3,314,0.0096
29,Jaipur,1131,Kiran Watermelon,Customer perception / Wrong claim,CX,2,314,0.0064
29,Jaipur,1131,Kiran Watermelon,Internal Rotten,Sourcing,4,314,0.0127
29,Jaipur,1131,Kiran Watermelon,Incorrect size (sourcing issue),Sourcing,1,314,0.0032
29,Bhubaneswar,16377,Sweet Lime (Mosambi),Raw,Sourcing,1,50,0.02
29,Bhubaneswar,16377,Sweet Lime (Mosambi),Customer perception / Wrong claim,CX,1,50,0.02
29,Vellore,3941,Haricot Beans,External Damage/Bruises,Pod,1,252,0.004
29,Raipur,8997,Raw Mango (Sliced),Overripe,Pod,2,16,0.125
29,Kakinada,8688,Daily Juice Sweet Lime,Raw,Sourcing,1,24,0.0417
29,Delhi,725510,Pluckk Pineapple Peeled,Internal Rotten,Sourcing,2,96,0.0208
29,Delhi,725510,Pluckk Pineapple Peeled,External Damage/Bruises,Pod,1,96,0.0104
29,Kozhikode,1082,Guava,External Damage/Bruises,Pod,1,259,0.0039
29,Kozhikode,1082,Guava,External Rotten/ Fungal,Pod,1,259,0.0039
29,Kozhikode,1082,Guava,Customer perception / Wrong claim,CX,1,259,0.0039
29,Madurai,4362,Avocado Semiripe Indian (Butterfruit),External Damage/Bruises,Pod,1,14,0.0714
29,Mangaluru,99610,Baby Cabbage,External Damage/Bruises,Pod,1,14,0.0714
29,Jodhpur,2116,Onion,External Rotten/ Fungal,Pod,1,653,0.0015
29,Jodhpur,2116,Onion,External Damage/Bruises,Pod,6,653,0.0092
29,Jodhpur,2116,Onion,Customer perception / Wrong claim,CX,3,653,0.0046
29,Chennai,7044,Peeled Sambhar Onion,Underweight (packing issue),WH,1,3774,0.0003
29,Chennai,7044,Peeled Sambhar Onion,Internal Rotten,Sourcing,5,3774,0.0013
29,Chennai,7044,Peeled Sambhar Onion,Customer perception / Wrong claim,CX,6,3774,0.0016
29,Chennai,7044,Peeled Sambhar Onion,External Damage/Bruises,Pod,1,3774,0.0003
29,Chandigarh,4599,Lady's Finger,External Damage/Bruises,Pod,3,1282,0.0023
29,Chandigarh,4599,Lady's Finger,External Rotten/ Fungal,Pod,2,1282,0.0016
29,Chandigarh,4599,Lady's Finger,Customer perception / Wrong claim,CX,1,1282,0.0008
29,Hyderabad,52733,Flower Mix,Customer perception / Wrong claim,CX,2,1484,0.0013
29,Hyderabad,52733,Flower Mix,External Damage/Bruises,Pod,10,1484,0.0067
29,Hyderabad,52733,Flower Mix,Shrivelled / Dry,WH,2,1484,0.0013
29,Mumbai,2970,Imported Plum,Internal Rotten,Sourcing,4,322,0.0124
29,Mumbai,2970,Imported Plum,External Damage/Bruises,Pod,4,322,0.0124
29,Kochi,1113,Ridge Gourd,External Damage/Bruises,Pod,1,234,0.0043
29,Vellore,1284,Indian Tomato,External Damage/Bruises,Pod,2,641,0.0031
29,Vellore,1284,Indian Tomato,Customer perception / Wrong claim,CX,1,641,0.0016
29,Varanasi,1101,Papaya,External Damage/Bruises,Pod,1,44,0.0227
29,Kakinada,5733,Premium White Guava,External Damage/Bruises,Pod,1,92,0.0109
29,Hyderabad,4597,Coccinia,Overripe,Pod,2,7295,0.0003
29,Hyderabad,4597,Coccinia,Customer perception / Wrong claim,CX,16,7295,0.0022
29,Hyderabad,4597,Coccinia,External Damage/Bruises,Pod,11,7295,0.0015
29,Hyderabad,4597,Coccinia,Underweight (packing issue),WH,1,7295,0.0001
29,Bhubaneswar,19027,Green Cucumber,Customer perception / Wrong claim,CX,1,578,0.0017
29,Central Goa,11570,Apple Pink Lady,External Rotten/ Fungal,Pod,1,141,0.0071
29,Bhubaneswar,7470,Betel Leaf (Fresh),External Damage/Bruises,Pod,1,47,0.0213
29,Vapi,5450,Custard Apple,Raw,Sourcing,1,21,0.0476
29,Allahabad,1101,Papaya,External Damage/Bruises,Pod,4,43,0.093
29,Davanagere,99610,Baby Cabbage,External Damage/Bruises,Pod,1,5,0.2
29,Mumbai,7433,Imported Avocado - Tanzania,Overripe,Pod,12,8291,0.0014
29,Mumbai,7433,Imported Avocado - Tanzania,Internal Rotten,Sourcing,65,8291,0.0078
29,Mumbai,7433,Imported Avocado - Tanzania,Underweight (packing issue),WH,1,8291,0.0001
29,Mumbai,7433,Imported Avocado - Tanzania,External Damage/Bruises,Pod,5,8291,0.0006
29,Mumbai,7433,Imported Avocado - Tanzania,Customer perception / Wrong claim,CX,13,8291,0.0016
29,Mumbai,7433,Imported Avocado - Tanzania,Raw,Sourcing,14,8291,0.0017
29,Kolkata,1095,Button Mushroom,Underweight (packing issue),WH,1,2802,0.0004
29,Kolkata,1095,Button Mushroom,Customer perception / Wrong claim,CX,1,2802,0.0004
29,Kolkata,1095,Button Mushroom,External Damage/Bruises,Pod,7,2802,0.0025
29,Kolkata,1095,Button Mushroom,External Rotten/ Fungal,Pod,7,2802,0.0025
29,Delhi,6126,Pluckk Mixed Sprouts,External Damage/Bruises,Pod,2,200,0.01
29,Delhi,6126,Pluckk Mixed Sprouts,External Rotten/ Fungal,Pod,1,200,0.005
29,Bangalore,5930,Ripe Jackfruit Bulb (Peeled),Internal Rotten,Sourcing,24,2560,0.0094
29,Bangalore,5930,Ripe Jackfruit Bulb (Peeled),Taste / water content,Sourcing,41,2560,0.016
29,Bangalore,5930,Ripe Jackfruit Bulb (Peeled),Overripe,Pod,1,2560,0.0004
29,Bangalore,5930,Ripe Jackfruit Bulb (Peeled),External Damage/Bruises,Pod,7,2560,0.0027
29,Bangalore,5930,Ripe Jackfruit Bulb (Peeled),External Rotten/ Fungal,Pod,49,2560,0.0191
29,Bangalore,5930,Ripe Jackfruit Bulb (Peeled),Raw,Sourcing,1,2560,0.0004
29,Bangalore,5930,Ripe Jackfruit Bulb (Peeled),Customer perception / Wrong claim,CX,13,2560,0.0051
29,Bangalore,5930,Ripe Jackfruit Bulb (Peeled),Underweight (packing issue),WH,2,2560,0.0008
29,Kolkata,1108,Potato,Internal Rotten,Sourcing,2,4086,0.0005
29,Kolkata,1108,Potato,Underweight (packing issue),WH,1,4086,0.0002
29,Kolkata,1108,Potato,External Damage/Bruises,Pod,15,4086,0.0037
29,Kolkata,1108,Potato,Customer perception / Wrong claim,CX,6,4086,0.0015
29,Kolkata,1108,Potato,External Rotten/ Fungal,Pod,5,4086,0.0012
29,Pune,12683,Rambhutan (Jungle Litchi),Internal Rotten,Sourcing,1,664,0.0015
29,Pune,12683,Rambhutan (Jungle Litchi),External Rotten/ Fungal,Pod,1,664,0.0015
29,Pune,12683,Rambhutan (Jungle Litchi),External Damage/Bruises,Pod,10,664,0.0151
29,Pune,12683,Rambhutan (Jungle Litchi),Customer perception / Wrong claim,CX,2,664,0.003
29,Karimnagar,7433,Imported Avocado - Tanzania,Customer perception / Wrong claim,CX,1,99,0.0101
29,Karimnagar,7433,Imported Avocado - Tanzania,Internal Rotten,Sourcing,3,99,0.0303
29,Ludhiana,5733,Premium White Guava,External Damage/Bruises,Pod,1,51,0.0196
29,Trichy,77332,Coconut Sprout,Customer perception / Wrong claim,CX,1,17,0.0588
29,Kolkata,1025,Broccoli,External Damage/Bruises,Pod,3,914,0.0033
29,Kolkata,1025,Broccoli,External Rotten/ Fungal,Pod,7,914,0.0077
29,Nashik,17077,Malihabad Dasheri Mango,Internal Rotten,Sourcing,1,55,0.0182
29,Nashik,17077,Malihabad Dasheri Mango,External Damage/Bruises,Pod,1,55,0.0182
29,Vellore,24381,White Radish,Customer perception / Wrong claim,CX,1,71,0.0141
29,Mumbai,1289,Raw Banana,Overripe,Pod,2,1010,0.002
29,Mumbai,1289,Raw Banana,Customer perception / Wrong claim,CX,5,1010,0.005
29,Mumbai,1289,Raw Banana,External Damage/Bruises,Pod,5,1010,0.005
29,Kochi,3967,Purple Bharta Brinjal,Customer perception / Wrong claim,CX,1,50,0.02
29,Kochi,3967,Purple Bharta Brinjal,External Damage/Bruises,Pod,1,50,0.02
29,Thiruvananthapuram,1116,Semi ripe Chikoo,Customer perception / Wrong claim,CX,1,64,0.0156
29,Ujjain,1083,Green Kiwi,External Damage/Bruises,Pod,1,30,0.0333
29,Mumbai,349242,Pluckk Broccoli Florets,External Damage/Bruises,Pod,1,53,0.0189
29,Jaipur,3796,Lemon,External Damage/Bruises,Pod,6,2557,0.0023
29,Jaipur,3796,Lemon,External Rotten/ Fungal,Pod,1,2557,0.0004
29,Jaipur,3796,Lemon,Customer perception / Wrong claim,CX,5,2557,0.002
29,Jaipur,3796,Lemon,Underweight (packing issue),WH,1,2557,0.0004
29,Nagpur,1005,Robusta Banana,External Damage/Bruises,Pod,1,430,0.0023
29,Nagpur,1005,Robusta Banana,External Rotten/ Fungal,Pod,1,430,0.0023
29,Nagpur,1005,Robusta Banana,Customer perception / Wrong claim,CX,1,430,0.0023
29,Delhi,14589,Sun Gold Kiwi,External Damage/Bruises,Pod,4,541,0.0074
29,Delhi,14589,Sun Gold Kiwi,Underweight (packing issue),WH,2,541,0.0037
29,Delhi,14589,Sun Gold Kiwi,Customer perception / Wrong claim,CX,6,541,0.0111
29,Delhi,14589,Sun Gold Kiwi,Internal Rotten,Sourcing,3,541,0.0055
29,Ranchi,1284,Indian Tomato,External Damage/Bruises,Pod,5,1299,0.0038
29,Central Goa,8687,Pointed Gourd,External Damage/Bruises,Pod,2,156,0.0128
29,Warangal,4231,Pulav Mix,Customer perception / Wrong claim,CX,1,12,0.0833
29,Khammam,1128,Sweet Potato,External Damage/Bruises,Pod,1,175,0.0057
29,Khammam,1128,Sweet Potato,Customer perception / Wrong claim,CX,1,175,0.0057
29,Kolhapur,1095,Button Mushroom,Internal Rotten,Sourcing,3,57,0.0526
29,Thoothukudi,7809,Banana Hill,External Damage/Bruises,Pod,1,66,0.0152
29,Chennai,8707,Coconut,Shrivelled / Dry,WH,1,5487,0.0002
29,Chennai,8707,Coconut,External Damage/Bruises,Pod,13,5487,0.0024
29,Chennai,8707,Coconut,Underweight (packing issue),WH,1,5487,0.0002
29,Chennai,8707,Coconut,Customer perception / Wrong claim,CX,3,5487,0.0005
29,Chennai,8707,Coconut,Internal Rotten,Sourcing,14,5487,0.0026
29,Pondicherry,17011,Red Delicious Apple,Customer perception / Wrong claim,CX,1,79,0.0127
29,Pune,11559,Baby Green Kiwi,External Damage/Bruises,Pod,2,140,0.0143
29,Pune,11559,Baby Green Kiwi,Underweight (packing issue),WH,1,140,0.0071
29,Delhi,11559,Baby Green Kiwi,Taste / water content,Sourcing,1,209,0.0048
29,Delhi,11559,Baby Green Kiwi,Customer perception / Wrong claim,CX,1,209,0.0048
29,Dehradun,3943,Sambar Onion,Customer perception / Wrong claim,CX,1,290,0.0034
29,Dehradun,3943,Sambar Onion,External Damage/Bruises,Pod,4,290,0.0138
29,Raipur,3505,Banganapalli / Safeda Mango,External Damage/Bruises,Pod,1,35,0.0286
29,Raipur,3505,Banganapalli / Safeda Mango,External Rotten/ Fungal,Pod,1,35,0.0286
29,Raipur,3505,Banganapalli / Safeda Mango,Customer perception / Wrong claim,CX,1,35,0.0286
29,Thrissur,1131,Kiran Watermelon,External Damage/Bruises,Pod,1,232,0.0043
29,Jalandhar,1284,Indian Tomato,External Damage/Bruises,Pod,1,429,0.0023
29,Jalandhar,1284,Indian Tomato,Raw,Sourcing,1,429,0.0023
29,Gwalior,9029,Karonda,Raw,Sourcing,1,4,0.25
29,Sri Ganganagar,1296,Tender Coconut,External Damage/Bruises,Pod,5,201,0.0249
29,Sri Ganganagar,1296,Tender Coconut,External Rotten/ Fungal,Pod,1,201,0.005
29,Sri Ganganagar,1296,Tender Coconut,Customer perception / Wrong claim,CX,1,201,0.005
29,Ajmer,16377,Sweet Lime (Mosambi),Taste / water content,Sourcing,1,10,0.1
29,Ajmer,16377,Sweet Lime (Mosambi),External Damage/Bruises,Pod,1,10,0.1
29,Pune,3508,Kiran Watermelon,External Damage/Bruises,Pod,1,107,0.0093
29,Pune,3508,Kiran Watermelon,Underweight (packing issue),WH,2,107,0.0187
29,Pune,3508,Kiran Watermelon,Internal Rotten,Sourcing,2,107,0.0187
29,Pune,3508,Kiran Watermelon,Customer perception / Wrong claim,CX,1,107,0.0093
29,Mumbai,4360,Crispy Green Apple,External Damage/Bruises,Pod,3,413,0.0073
29,Vijayawada,3380,Peeled Pomegranate,Internal Rotten,Sourcing,3,77,0.039
29,Noida,6188,Potato (Batate),External Damage/Bruises,Pod,4,452,0.0089
29,Noida,6188,Potato (Batate),Customer perception / Wrong claim,CX,3,452,0.0066
29,Noida,6188,Potato (Batate),External Rotten/ Fungal,Pod,1,452,0.0022
29,Noida,6188,Potato (Batate),Underweight (packing issue),WH,1,452,0.0022
29,Noida,6188,Potato (Batate),Internal Rotten,Sourcing,1,452,0.0022
29,Agra,5948,Yam (Cut Portion),External Rotten/ Fungal,Pod,1,3,0.3333
29,Roorkee,8689,Hybrid Tomato,Customer perception / Wrong claim,CX,1,77,0.013
29,Kochi,1049,Colocasia (Arbi),External Damage/Bruises,Pod,2,304,0.0066
29,Ahmedabad,1116,Semi ripe Chikoo,Raw,Sourcing,1,39,0.0256
29,Pondicherry,7433,Imported Avocado - Tanzania,Customer perception / Wrong claim,CX,1,131,0.0076
29,Rajkot,1005,Robusta Banana,Customer perception / Wrong claim,CX,1,271,0.0037
29,Rajkot,1005,Robusta Banana,External Damage/Bruises,Pod,2,271,0.0074
29,Jodhpur,1284,Indian Tomato,Customer perception / Wrong claim,CX,1,384,0.0026
29,Nagercoil,20422,Daily Apple,Internal Rotten,Sourcing,1,136,0.0074
29,Nagercoil,20422,Daily Apple,Underweight (packing issue),WH,1,136,0.0074
29,Hyderabad,590836,Freshcon Boiled Kala Chana (Black Chickpeas),External Damage/Bruises,Pod,2,134,0.0149
29,Chennai,1007,Yelakki Banana,External Damage/Bruises,Pod,38,10011,0.0038
29,Chennai,1007,Yelakki Banana,Underweight (packing issue),WH,1,10011,0.0001
29,Chennai,1007,Yelakki Banana,Raw,Sourcing,42,10011,0.0042
29,Chennai,1007,Yelakki Banana,Customer perception / Wrong claim,CX,21,10011,0.0021
29,Chennai,8438,Broccoli Florets,External Damage/Bruises,Pod,1,199,0.005
29,Delhi,8719,Green Beauty Pear,Customer perception / Wrong claim,CX,1,79,0.0127
29,Delhi,8719,Green Beauty Pear,External Damage/Bruises,Pod,1,79,0.0127
29,Chandigarh,99610,Baby Cabbage,Customer perception / Wrong claim,CX,2,187,0.0107
29,Chandigarh,99610,Baby Cabbage,External Damage/Bruises,Pod,3,187,0.016
29,Chandigarh,99610,Baby Cabbage,Underweight (packing issue),WH,1,187,0.0053
29,Jaipur,4213,Mixed Sprouts,External Damage/Bruises,Pod,1,317,0.0032
29,Jaipur,4213,Mixed Sprouts,Customer perception / Wrong claim,CX,1,317,0.0032
29,Guwahati,4070,Pineapple Slices,Overripe,Pod,1,46,0.0217
29,Guwahati,4070,Pineapple Slices,Underweight (packing issue),WH,1,46,0.0217
29,Guwahati,4070,Pineapple Slices,Internal Rotten,Sourcing,2,46,0.0435
29,Guwahati,4070,Pineapple Slices,Customer perception / Wrong claim,CX,2,46,0.0435
29,Coimbatore,5949,Ash Gourd Portion,Internal Rotten,Sourcing,4,133,0.0301
29,Coimbatore,5949,Ash Gourd Portion,Underweight (packing issue),WH,1,133,0.0075
29,Vadodara,17077,Malihabad Dasheri Mango,Customer perception / Wrong claim,CX,1,77,0.013
29,Vadodara,17077,Malihabad Dasheri Mango,Raw,Sourcing,2,77,0.026
29,Indore,3060,Premium Kinnaur Apple,Customer perception / Wrong claim,CX,1,83,0.012
29,Indore,3060,Premium Kinnaur Apple,External Damage/Bruises,Pod,3,83,0.0361
29,Coimbatore,4360,Crispy Green Apple,External Damage/Bruises,Pod,1,64,0.0156
29,Dehradun,6688,Seedless Cucumber,Customer perception / Wrong claim,CX,2,334,0.006
29,Dehradun,6688,Seedless Cucumber,External Damage/Bruises,Pod,2,334,0.006
29,Dehradun,6688,Seedless Cucumber,Underweight (packing issue),WH,1,334,0.003
29,Thiruvalla,1013,Beetroot,Customer perception / Wrong claim,CX,1,206,0.0049
29,Silchar,1284,Indian Tomato,External Damage/Bruises,Pod,3,723,0.0041
29,Mumbai,1294,Gooseberry,Customer perception / Wrong claim,CX,5,3149,0.0016
29,Mumbai,1294,Gooseberry,Underweight (packing issue),WH,2,3149,0.0006
29,Mumbai,1294,Gooseberry,External Damage/Bruises,Pod,6,3149,0.0019
29,Mumbai,32331,Yellow Marigold Flowers,Customer perception / Wrong claim,CX,1,761,0.0013
29,Mumbai,32331,Yellow Marigold Flowers,Shrivelled / Dry,WH,6,761,0.0079
29,Pune,2610,French Beans,External Damage/Bruises,Pod,1,2550,0.0004
29,Gurgaon,18544,Mango Totapuri Ripe,Taste / water content,Sourcing,1,228,0.0044
29,Gurgaon,18544,Mango Totapuri Ripe,Raw,Sourcing,4,228,0.0175
29,Gurgaon,18544,Mango Totapuri Ripe,External Damage/Bruises,Pod,5,228,0.0219
29,Gurgaon,18544,Mango Totapuri Ripe,Internal Rotten,Sourcing,2,228,0.0088
29,Vijayawada,1066,Drumstick,Shrivelled / Dry,WH,2,567,0.0035
29,Vijayawada,1066,Drumstick,Customer perception / Wrong claim,CX,2,567,0.0035
29,Vijayawada,1066,Drumstick,Underweight (packing issue),WH,1,567,0.0018
29,Vijayawada,1066,Drumstick,External Damage/Bruises,Pod,2,567,0.0035
