Unique ID,DATE,WEEK,CITY,ITEM_CODE_NEW,ITEM_NAME,Total IGCC,Unique Order Numbers,Reason Summary
7/12/2026-Thrissur-1013,7/12/2026,28,Thrissur,1013,Beetroot,2,207,External Damage/Bruises (2.00)
7/12/2026-Jaipur-20422,7/12/2026,28,Jaipur,20422,Daily Apple,1,141,Customer perception / Wrong claim (1.00)
7/12/2026-Noida-1051,7/12/2026,28,Noida,1051,Coriander Leaves,1,30,Customer perception / Wrong claim (1.00)
7/12/2026-Dehradun-1296,7/12/2026,28,Dehradun,1296,Tender Coconut,7,165,"Taste / water content (6.00), Customer perception / Wrong claim (1.00)"
7/12/2026-Bangalore-11054,7/12/2026,28,Bangalore,11054,Three-Leaf Bel Patta (Bilva Patra),1,75,External Damage/Bruises (1.00)
7/12/2026-Chennai-4563,7/12/2026,28,Chennai,4563,Bitter Gourd,1,187,Customer perception / Wrong claim (1.00)
7/12/2026-Berhampur-1296,7/12/2026,28,Berhampur,1296,Tender Coconut,1,15,Taste / water content (1.00)
7/12/2026-Bhopal-1108,7/12/2026,28,Bhopal,1108,Potato,4,295,Customer perception / Wrong claim (4.00)
7/12/2026-Thoothukudi-1108,7/12/2026,28,Thoothukudi,1108,Potato,1,63,External Damage/Bruises (1.00)
7/12/2026-Thrissur-4563,7/12/2026,28,Thrissur,4563,Bitter Gourd,1,37,External Damage/Bruises (1.00)
7/12/2026-Chennai-1009,7/12/2026,28,Chennai,1009,Cluster Beans - Gawar Phali,1,693,Customer perception / Wrong claim (1.00)
7/12/2026-Jodhpur-7388,7/12/2026,28,Jodhpur,7388,Indian Plum,1,3,Customer perception / Wrong claim (1.00)
7/12/2026-Palakkad-1037,7/12/2026,28,Palakkad,1037,Cauliflower,1,39,Incorrect size (sourcing issue) (1.00)
7/12/2026-Nashik-1007,7/12/2026,28,Nashik,1007,Yelakki Banana,2,99,External Damage/Bruises (2.00)
7/12/2026-Delhi-1013,7/12/2026,28,Delhi,1013,Beetroot,2,428,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
7/12/2026-Kochi-4223,7/12/2026,28,Kochi,4223,Fruit Chat Mix,1,61,Raw (1.00)
7/12/2026-Rajkot-7388,7/12/2026,28,Rajkot,7388,Indian Plum,1,9,External Damage/Bruises (1.00)
7/12/2026-Pune-45306,7/12/2026,28,Pune,45306,Daily Pomegranate,3,280,"External Damage/Bruises (2.00), Underweight (packing issue) (1.00)"
7/12/2026-Mysore-1082,7/12/2026,28,Mysore,1082,Guava,1,6,Underweight (packing issue) (1.00)
7/12/2026-Mumbai-1289,7/12/2026,28,Mumbai,1289,Raw Banana,4,189,"External Damage/Bruises (3.00), Customer perception / Wrong claim (1.00)"
7/12/2026-Chandigarh-1027,7/12/2026,28,Chandigarh,1027,Green Capsicum,7,476,"External Damage/Bruises (5.00), Customer perception / Wrong claim (2.00)"
7/12/2026-Kolkata-20422,7/12/2026,28,Kolkata,20422,Daily Apple,1,349,External Damage/Bruises (1.00)
7/12/2026-Kolkata-1049,7/12/2026,28,Kolkata,1049,Colocasia (Arbi),2,145,External Damage/Bruises (2.00)
7/12/2026-Pondicherry-1013,7/12/2026,28,Pondicherry,1013,Beetroot,1,74,External Damage/Bruises (1.00)
7/12/2026-Ahmedabad-3387,7/12/2026,28,Ahmedabad,3387,Coconut Chunks,1,50,Internal Rotten (1.00)
7/12/2026-Hyderabad-3380,7/12/2026,28,Hyderabad,3380,Peeled Pomegranate,1,164,Internal Rotten (1.00)
7/12/2026-Mumbai-19903,7/12/2026,28,Mumbai,19903,Fresh Red Dates,6,261,"External Damage/Bruises (4.00), Customer perception / Wrong claim (2.00)"
7/12/2026-Hyderabad-6132,7/12/2026,28,Hyderabad,6132,Small Green Capsicum,1,223,Customer perception / Wrong claim (1.00)
7/12/2026-Delhi-722590,7/12/2026,28,Delhi,722590,The Flora Three Pink Calimero Button,1,15,External Damage/Bruises (1.00)
7/12/2026-Jaipur-1049,7/12/2026,28,Jaipur,1049,Colocasia (Arbi),3,98,External Damage/Bruises (3.00)
7/12/2026-Bangalore-252106,7/12/2026,28,Bangalore,252106,nectr Bottle Gourd,4,1035,"External Damage/Bruises (3.00), Customer perception / Wrong claim (1.00)"
7/12/2026-Hyderabad-1013,7/12/2026,28,Hyderabad,1013,Beetroot,10,1389,"External Damage/Bruises (4.00), Customer perception / Wrong claim (4.00), Shrivelled / Dry (2.00)"
7/12/2026-Central Goa-8682,7/12/2026,28,Central Goa,8682,Cucumber White,1,115,External Damage/Bruises (1.00)
7/12/2026-Delhi-1108,7/12/2026,28,Delhi,1108,Potato,15,2535,"External Damage/Bruises (10.00), Customer perception / Wrong claim (5.00)"
7/12/2026-Central Goa-4223,7/12/2026,28,Central Goa,4223,Fruit Chat Mix,1,35,Raw (1.00)
7/12/2026-Chandigarh-99610,7/12/2026,28,Chandigarh,99610,Baby Cabbage,4,49,"External Damage/Bruises (3.00), Underweight (packing issue) (1.00)"
7/12/2026-Thiruvallur-2610,7/12/2026,28,Thiruvallur,2610,French Beans,1,13,Customer perception / Wrong claim (1.00)
7/12/2026-Mysore-1131,7/12/2026,28,Mysore,1131,Kiran Watermelon,1,33,Internal Rotten (1.00)
7/12/2026-Noida 1-6760,7/12/2026,28,Noida 1,6760,Langra Mango (Malda),1,167,Customer perception / Wrong claim (1.00)
7/12/2026-Chennai-1027,7/12/2026,28,Chennai,1027,Green Capsicum,11,1657,"External Damage/Bruises (9.00), Customer perception / Wrong claim (2.00)"
7/12/2026-Guwahati-6890,7/12/2026,28,Guwahati,6890,Indian Cherry,1,11,External Damage/Bruises (1.00)
7/12/2026-Jabalpur-1296,7/12/2026,28,Jabalpur,1296,Tender Coconut,1,38,External Damage/Bruises (1.00)
7/12/2026-Lucknow-2116,7/12/2026,28,Lucknow,2116,Onion,4,1254,"External Rotten/ Fungal (2.00), Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
7/12/2026-Chennai-3508,7/12/2026,28,Chennai,3508,Kiran Watermelon,2,162,External Damage/Bruises (2.00)
7/12/2026-Jaipur-6760,7/12/2026,28,Jaipur,6760,Langra Mango (Malda),4,61,"Overripe (1.00), Customer perception / Wrong claim (1.00), Raw (1.00), External Damage/Bruises (1.00)"
7/12/2026-Silchar-17040,7/12/2026,28,Silchar,17040,Durva (Doop) Grass,1,2,Customer perception / Wrong claim (1.00)
7/12/2026-Chandigarh-1102,7/12/2026,28,Chandigarh,1102,Packham Pear - South Africa,2,11,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
7/12/2026-Varanasi-3796,7/12/2026,28,Varanasi,3796,Lemon,2,125,External Damage/Bruises (2.00)
7/12/2026-Mumbai-20763,7/12/2026,28,Mumbai,20763,Small Bitter Gourd,6,519,"Customer perception / Wrong claim (3.00), External Damage/Bruises (2.00), Overripe (1.00)"
7/12/2026-Shivamogga-28362,7/12/2026,28,Shivamogga,28362,Unchopped Red Tender Coconut,1,2,External Damage/Bruises (1.00)
7/12/2026-Mumbai-1131,7/12/2026,28,Mumbai,1131,Kiran Watermelon,4,259,Customer perception / Wrong claim (4.00)
7/12/2026-Bhubaneswar-4213,7/12/2026,28,Bhubaneswar,4213,Mixed Sprouts,1,37,External Damage/Bruises (1.00)
7/12/2026-Central Goa-997,7/12/2026,28,Central Goa,997,Royal Gala Apple,1,36,External Damage/Bruises (1.00)
7/12/2026-Vizag-4360,7/12/2026,28,Vizag,4360,Crispy Green Apple,1,20,Customer perception / Wrong claim (1.00)
7/12/2026-Patna-20422,7/12/2026,28,Patna,20422,Daily Apple,2,44,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
7/12/2026-Bangalore-4213,7/12/2026,28,Bangalore,4213,Mixed Sprouts,1,147,Incorrect size (sourcing issue) (1.00)
7/12/2026-Kanchipuram-19901,7/12/2026,28,Kanchipuram,19901,Fresh Yellow Dates,1,12,Customer perception / Wrong claim (1.00)
7/12/2026-Delhi-654624,7/12/2026,28,Delhi,654624,Superplum Dussheri Mango,2,39,"Internal Rotten (1.00), External Damage/Bruises (1.00)"
7/12/2026-Bangalore-4360,7/12/2026,28,Bangalore,4360,Crispy Green Apple,1,156,Customer perception / Wrong claim (1.00)
7/12/2026-Belgaum-1128,7/12/2026,28,Belgaum,1128,Sweet Potato,1,11,Customer perception / Wrong claim (1.00)
7/12/2026-Hyderabad-15352,7/12/2026,28,Hyderabad,15352,Local Beans (Averekai),5,767,"External Damage/Bruises (3.00), Customer perception / Wrong claim (2.00)"
7/12/2026-Vadodara-4599,7/12/2026,28,Vadodara,4599,Lady's Finger,1,119,External Damage/Bruises (1.00)
7/12/2026-Chennai-1026,7/12/2026,28,Chennai,1026,Cabbage,16,1225,"External Damage/Bruises (10.00), Customer perception / Wrong claim (6.00)"
7/12/2026-Chandigarh-49620,7/12/2026,28,Chandigarh,49620,Peach,1,15,External Damage/Bruises (1.00)
7/12/2026-Pune-1095,7/12/2026,28,Pune,1095,Button Mushroom,5,1261,"External Damage/Bruises (3.00), Customer perception / Wrong claim (2.00)"
7/12/2026-Guntur-38914,7/12/2026,28,Guntur,38914,Baby Bottle Gourd,1,6,External Damage/Bruises (1.00)
7/12/2026-Central Goa-428264,7/12/2026,28,Central Goa,428264,Sweet potato,1,55,External Damage/Bruises (1.00)
7/12/2026-Kanchipuram-55568,7/12/2026,28,Kanchipuram,55568,Baby Lady's Finger,1,34,External Damage/Bruises (1.00)
7/12/2026-Delhi-4132,7/12/2026,28,Delhi,4132,Mango Chausa,6,73,"Raw (3.00), Customer perception / Wrong claim (2.00), External Damage/Bruises (1.00)"
7/12/2026-Bangalore-4133,7/12/2026,28,Bangalore,4133,Jamun,26,2001,"External Damage/Bruises (10.00), Taste / water content (6.00), Underweight (packing issue) (5.00), External Rotten/ Fungal (4.00), Customer perception / Wrong claim (1.00)"
7/12/2026-Noida-1101,7/12/2026,28,Noida,1101,Papaya,1,58,Customer perception / Wrong claim (1.00)
7/12/2026-Noida-1284,7/12/2026,28,Noida,1284,Indian Tomato,8,693,"External Damage/Bruises (3.00), External Rotten/ Fungal (3.00), Underweight (packing issue) (1.00), Customer perception / Wrong claim (1.00)"
7/12/2026-Patna-1082,7/12/2026,28,Patna,1082,Guava,2,12,External Rotten/ Fungal (2.00)
7/12/2026-Indore-1101,7/12/2026,28,Indore,1101,Papaya,2,27,"Overripe (1.00), External Damage/Bruises (1.00)"
7/12/2026-Aligarh-1103,7/12/2026,28,Aligarh,1103,Pineapple,1,3,External Damage/Bruises (1.00)
7/12/2026-Bangalore-743753,7/12/2026,28,Bangalore,743753,"NOICE Fresh Hass Avocado Spread (Seasoned With Olive Oil & Lemon, No Preservatives)",2,294,External Damage/Bruises (2.00)
7/12/2026-Hyderabad-1108,7/12/2026,28,Hyderabad,1108,Potato,26,4478,"External Damage/Bruises (19.00), Customer perception / Wrong claim (6.00), Underweight (packing issue) (1.00)"
7/12/2026-Jaipur-2610,7/12/2026,28,Jaipur,2610,French Beans,2,121,External Damage/Bruises (2.00)
7/12/2026-Bangalore-9499,7/12/2026,28,Bangalore,9499,Mixed Marigold Flowers,1,516,Shrivelled / Dry (1.00)
7/12/2026-Bikaner-1108,7/12/2026,28,Bikaner,1108,Potato,2,44,External Damage/Bruises (2.00)
7/12/2026-Delhi-3506,7/12/2026,28,Delhi,3506,Sponge Gourd,3,430,External Damage/Bruises (3.00)
7/12/2026-Raipur-32330,7/12/2026,28,Raipur,32330,Baby Ooty Carrot,1,26,Shrivelled / Dry (1.00)
7/12/2026-Kanpur-1296,7/12/2026,28,Kanpur,1296,Tender Coconut,3,30,"Taste / water content (2.00), Customer perception / Wrong claim (1.00)"
7/12/2026-Bangalore-18544,7/12/2026,28,Bangalore,18544,Mango Totapuri Ripe,3,36,"Internal Rotten (1.00), External Damage/Bruises (1.00), External Rotten/ Fungal (1.00)"
7/12/2026-Thiruvananthapuram-1074,7/12/2026,28,Thiruvananthapuram,1074,Garlic,1,272,External Damage/Bruises (1.00)
7/12/2026-Bhubaneswar-1296,7/12/2026,28,Bhubaneswar,1296,Tender Coconut,4,254,"Taste / water content (3.00), External Damage/Bruises (1.00)"
7/12/2026-Kurnool-14589,7/12/2026,28,Kurnool,14589,Sun Gold Kiwi,1,6,Customer perception / Wrong claim (1.00)
7/12/2026-Coimbatore-7478,7/12/2026,28,Coimbatore,7478,Broad Beans,1,64,External Damage/Bruises (1.00)
7/12/2026-Chennai-45306,7/12/2026,28,Chennai,45306,Daily Pomegranate,5,933,"Customer perception / Wrong claim (2.00), External Damage/Bruises (2.00), Underweight (packing issue) (1.00)"
7/12/2026-Gurgaon-3967,7/12/2026,28,Gurgaon,3967,Purple Bharta Brinjal,4,582,"Customer perception / Wrong claim (3.00), External Damage/Bruises (1.00)"
7/12/2026-Coimbatore-1101,7/12/2026,28,Coimbatore,1101,Papaya,1,32,Raw (1.00)
7/12/2026-Ahmedabad-4133,7/12/2026,28,Ahmedabad,4133,Jamun,2,170,External Damage/Bruises (2.00)
7/12/2026-Silchar-1108,7/12/2026,28,Silchar,1108,Potato,1,147,External Damage/Bruises (1.00)
7/12/2026-Trichy-1131,7/12/2026,28,Trichy,1131,Kiran Watermelon,1,47,Customer perception / Wrong claim (1.00)
7/12/2026-Chennai-24381,7/12/2026,28,Chennai,24381,White Radish,5,797,"External Damage/Bruises (3.00), Customer perception / Wrong claim (2.00)"
7/12/2026-Mangaluru-1128,7/12/2026,28,Mangaluru,1128,Sweet Potato,1,134,Underweight (packing issue) (1.00)
7/12/2026-Bhilai-32331,7/12/2026,28,Bhilai,32331,Yellow Marigold Flowers,1,1,External Damage/Bruises (1.00)
7/12/2026-Patna-592302,7/12/2026,28,Patna,592302,Desi Bhutte Corn,6,32,"Internal Rotten (2.00), External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00), External Rotten/ Fungal (1.00)"
7/12/2026-Bangalore-11581,7/12/2026,28,Bangalore,11581,Papaya,10,414,"Raw (3.00), External Damage/Bruises (3.00), Customer perception / Wrong claim (3.00), Incorrect size (sourcing issue) (1.00)"
7/12/2026-Noida 1-693415,7/12/2026,28,Noida 1,693415,Mango Dinga,1,26,Internal Rotten (1.00)
7/12/2026-Amritsar-1284,7/12/2026,28,Amritsar,1284,Indian Tomato,1,111,Raw (1.00)
7/12/2026-Bhopal-11565,7/12/2026,28,Bhopal,11565,Baby Banana,2,72,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
7/12/2026-Nagpur-1037,7/12/2026,28,Nagpur,1037,Cauliflower,1,88,Customer perception / Wrong claim (1.00)
7/12/2026-Kochi-1284,7/12/2026,28,Kochi,1284,Indian Tomato,3,1843,"Raw (1.00), Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
7/12/2026-Ahmedabad-1106,7/12/2026,28,Ahmedabad,1106,Pomegranate,1,14,Internal Rotten (1.00)
7/12/2026-Bangalore-22716,7/12/2026,28,Bangalore,22716,Nendran Banana,4,865,"External Damage/Bruises (2.00), External Rotten/ Fungal (1.00), Raw (1.00)"
7/12/2026-Vizag-19027,7/12/2026,28,Vizag,19027,Green Cucumber,1,187,External Damage/Bruises (1.00)
7/12/2026-Chandigarh-11565,7/12/2026,28,Chandigarh,11565,Baby Banana,6,270,"External Damage/Bruises (5.00), Customer perception / Wrong claim (1.00)"
7/12/2026-Central Goa-17060,7/12/2026,28,Central Goa,17060,Mango Neelam,2,60,"Overripe (1.00), External Damage/Bruises (1.00)"
7/12/2026-Hyderabad-210255,7/12/2026,28,Hyderabad,210255,The Flora Single Yellow Rose,3,54,"External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00)"
7/12/2026-Kozhikode-1296,7/12/2026,28,Kozhikode,1296,Tender Coconut,1,52,External Damage/Bruises (1.00)
7/12/2026-Coimbatore-1137,7/12/2026,28,Coimbatore,1137,Yellow Zucchini,2,9,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
7/12/2026-Vellore-997,7/12/2026,28,Vellore,997,Royal Gala Apple,1,24,Internal Rotten (1.00)
7/12/2026-Cuttack-4077,7/12/2026,28,Cuttack,4077,Cabbage Shreds,1,5,Customer perception / Wrong claim (1.00)
7/12/2026-Muzaffarpur-3943,7/12/2026,28,Muzaffarpur,3943,Sambar Onion,1,25,External Rotten/ Fungal (1.00)
7/12/2026-Vizag-7462,7/12/2026,28,Vizag,7462,Round Green Brinjal,1,41,External Damage/Bruises (1.00)
7/12/2026-Coimbatore-2609,7/12/2026,28,Coimbatore,2609,Cowpea Beans,1,80,External Damage/Bruises (1.00)
7/12/2026-Hyderabad-1036,7/12/2026,28,Hyderabad,1036,Carrot,28,3422,"Shrivelled / Dry (12.00), External Damage/Bruises (8.00), Customer perception / Wrong claim (8.00)"
7/12/2026-Warangal-20422,7/12/2026,28,Warangal,20422,Daily Apple,1,40,Internal Rotten (1.00)
7/12/2026-Hyderabad-19027,7/12/2026,28,Hyderabad,19027,Green Cucumber,19,2762,"External Damage/Bruises (13.00), Customer perception / Wrong claim (4.00), Internal Rotten (1.00), Shrivelled / Dry (1.00)"
7/12/2026-Kakinada-1113,7/12/2026,28,Kakinada,1113,Ridge Gourd,1,16,External Damage/Bruises (1.00)
7/12/2026-Faridabad-4133,7/12/2026,28,Faridabad,4133,Jamun,2,50,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
7/12/2026-Vellore-7809,7/12/2026,28,Vellore,7809,Banana Hill,1,1,External Damage/Bruises (1.00)
7/12/2026-Kolkata-1016,7/12/2026,28,Kolkata,1016,Bottle Gourd,8,324,"Internal Rotten (2.00), Incorrect size (sourcing issue) (2.00), Customer perception / Wrong claim (1.00), Shrivelled / Dry (1.00), External Damage/Bruises (1.00), External Rotten/ Fungal (1.00)"
7/12/2026-Guntur-5733,7/12/2026,28,Guntur,5733,Premium White Guava,1,63,External Damage/Bruises (1.00)
7/12/2026-Faridabad-1284,7/12/2026,28,Faridabad,1284,Indian Tomato,4,358,"External Damage/Bruises (2.00), Customer perception / Wrong claim (2.00)"
7/12/2026-Mangaluru-4133,7/12/2026,28,Mangaluru,4133,Jamun,1,76,Taste / water content (1.00)
7/12/2026-Bhubaneswar-4070,7/12/2026,28,Bhubaneswar,4070,Pineapple Slices,2,38,Internal Rotten (2.00)
7/12/2026-Dehradun-3507,7/12/2026,28,Dehradun,3507,Raw Mango,1,9,Overripe (1.00)
7/12/2026-Bangalore-7809,7/12/2026,28,Bangalore,7809,Banana Hill,2,67,External Damage/Bruises (2.00)
7/12/2026-Surat-6132,7/12/2026,28,Surat,6132,Small Green Capsicum,2,24,External Damage/Bruises (2.00)
7/12/2026-Jamshedpur-1111,7/12/2026,28,Jamshedpur,1111,White Radish (Moolangi),1,6,Customer perception / Wrong claim (1.00)
7/12/2026-Bhubaneswar-1133,7/12/2026,28,Bhubaneswar,1133,Green Zucchini,1,17,External Damage/Bruises (1.00)
7/12/2026-Chennai-1092,7/12/2026,28,Chennai,1092,Mint Leaves,9,778,Customer perception / Wrong claim (9.00)
7/12/2026-Gurgaon-2970,7/12/2026,28,Gurgaon,2970,Imported Plum,1,29,External Damage/Bruises (1.00)
7/12/2026-Hyderabad-4070,7/12/2026,28,Hyderabad,4070,Pineapple Slices,3,109,"Internal Rotten (2.00), External Damage/Bruises (1.00)"
7/12/2026-Guwahati-49620,7/12/2026,28,Guwahati,49620,Peach,1,10,External Damage/Bruises (1.00)
7/12/2026-Noida-1025,7/12/2026,28,Noida,1025,Broccoli,4,55,"External Rotten/ Fungal (3.00), External Damage/Bruises (1.00)"
7/12/2026-Cuddalore-1108,7/12/2026,28,Cuddalore,1108,Potato,1,11,External Damage/Bruises (1.00)
7/12/2026-Faridabad-8687,7/12/2026,28,Faridabad,8687,Pointed Gourd,3,31,"Customer perception / Wrong claim (2.00), External Damage/Bruises (1.00)"
7/12/2026-Kolkata-5997,7/12/2026,28,Kolkata,5997,Pumpkin Portion Cut,1,259,Internal Rotten (1.00)
7/12/2026-Faridabad-357325,7/12/2026,28,Faridabad,357325,Small Tender Coconut,2,14,"Taste / water content (1.00), External Damage/Bruises (1.00)"
7/12/2026-Erode-17040,7/12/2026,28,Erode,17040,Durva (Doop) Grass,1,1,Shrivelled / Dry (1.00)
7/12/2026-Coimbatore-2969,7/12/2026,28,Coimbatore,2969,Imported Blueberry (From Peru),2,37,External Damage/Bruises (2.00)
7/12/2026-Tirupati-1128,7/12/2026,28,Tirupati,1128,Sweet Potato,1,73,External Damage/Bruises (1.00)
7/12/2026-Silchar-2116,7/12/2026,28,Silchar,2116,Onion,1,310,External Damage/Bruises (1.00)
7/12/2026-Faridabad-1005,7/12/2026,28,Faridabad,1005,Robusta Banana,1,94,Customer perception / Wrong claim (1.00)
7/12/2026-Bhopal-4597,7/12/2026,28,Bhopal,4597,Coccinia,1,24,Customer perception / Wrong claim (1.00)
7/12/2026-Vadodara-1083,7/12/2026,28,Vadodara,1083,Green Kiwi,1,14,External Damage/Bruises (1.00)
7/12/2026-Coimbatore-4133,7/12/2026,28,Coimbatore,4133,Jamun,3,127,External Damage/Bruises (3.00)
7/12/2026-Guwahati-19027,7/12/2026,28,Guwahati,19027,Green Cucumber,1,38,External Damage/Bruises (1.00)
7/12/2026-Delhi-8533,7/12/2026,28,Delhi,8533,Red Potato,1,65,Customer perception / Wrong claim (1.00)
7/12/2026-Noida-639210,7/12/2026,28,Noida,639210,Avocado Mini Gems,1,14,External Rotten/ Fungal (1.00)
7/12/2026-Guntur-1128,7/12/2026,28,Guntur,1128,Sweet Potato,1,83,Customer perception / Wrong claim (1.00)
7/12/2026-Tumakuru-16377,7/12/2026,28,Tumakuru,16377,Sweet Lime (Mosambi),1,3,Customer perception / Wrong claim (1.00)
7/12/2026-Pune-4133,7/12/2026,28,Pune,4133,Jamun,18,1294,"External Damage/Bruises (15.00), Customer perception / Wrong claim (2.00), Underweight (packing issue) (1.00)"
7/12/2026-Bangalore-52733,7/12/2026,28,Bangalore,52733,Flower Mix,2,599,Shrivelled / Dry (2.00)
7/12/2026-Pune-8707,7/12/2026,28,Pune,8707,Coconut,3,223,"Internal Rotten (2.00), External Damage/Bruises (1.00)"
7/12/2026-Dehradun-5733,7/12/2026,28,Dehradun,5733,Premium White Guava,2,33,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
7/12/2026-Siliguri-16377,7/12/2026,28,Siliguri,16377,Sweet Lime (Mosambi),1,2,External Damage/Bruises (1.00)
7/12/2026-Kolkata-1005,7/12/2026,28,Kolkata,1005,Robusta Banana,12,875,"External Damage/Bruises (4.00), Internal Rotten (2.00), External Rotten/ Fungal (2.00), Overripe (1.00), Incorrect size (sourcing issue) (1.00), Customer perception / Wrong claim (1.00), Raw (1.00)"
7/12/2026-Noida-4209,7/12/2026,28,Noida,4209,Coconut Grated,2,1,Internal Rotten (2.00)
7/12/2026-Chandigarh-3857,7/12/2026,28,Chandigarh,3857,Raw Mango (Cut),1,11,Overripe (1.00)
7/12/2026-Chandigarh-8689,7/12/2026,28,Chandigarh,8689,Hybrid Tomato,3,414,"External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00)"
7/12/2026-Ambala-1108,7/12/2026,28,Ambala,1108,Potato,1,45,Internal Rotten (1.00)
7/12/2026-Rajkot-1083,7/12/2026,28,Rajkot,1083,Green Kiwi,1,7,Taste / water content (1.00)
7/12/2026-Delhi-1009,7/12/2026,28,Delhi,1009,Cluster Beans - Gawar Phali,4,571,"External Damage/Bruises (3.00), Customer perception / Wrong claim (1.00)"
7/12/2026-Thiruvananthapuram-25687,7/12/2026,28,Thiruvananthapuram,25687,Garlic & Ginger Chopped,1,20,External Damage/Bruises (1.00)
7/12/2026-Pune-1083,7/12/2026,28,Pune,1083,Green Kiwi,1,136,External Damage/Bruises (1.00)
7/12/2026-Mangaluru-1013,7/12/2026,28,Mangaluru,1013,Beetroot,1,148,External Damage/Bruises (1.00)
7/12/2026-Faridabad-1066,7/12/2026,28,Faridabad,1066,Drumstick,1,27,Customer perception / Wrong claim (1.00)
7/12/2026-Ludhiana-1108,7/12/2026,28,Ludhiana,1108,Potato,1,116,External Damage/Bruises (1.00)
7/12/2026-Bangalore-7808,7/12/2026,28,Bangalore,7808,Banana Poovan,3,635,"External Damage/Bruises (1.00), External Rotten/ Fungal (1.00), Underweight (packing issue) (1.00)"
7/12/2026-Noida-5733,7/12/2026,28,Noida,5733,Premium White Guava,4,55,"Customer perception / Wrong claim (2.00), External Damage/Bruises (1.00), External Rotten/ Fungal (1.00)"
7/12/2026-Mumbai-55568,7/12/2026,28,Mumbai,55568,Baby Lady's Finger,39,860,"External Damage/Bruises (34.00), Customer perception / Wrong claim (5.00)"
7/12/2026-Meerut-2116,7/12/2026,28,Meerut,2116,Onion,1,233,Customer perception / Wrong claim (1.00)
7/12/2026-Bhubaneswar-3943,7/12/2026,28,Bhubaneswar,3943,Sambar Onion,3,51,External Damage/Bruises (3.00)
7/12/2026-Dehradun-8533,7/12/2026,28,Dehradun,8533,Red Potato,1,12,External Damage/Bruises (1.00)
7/12/2026-Bikaner-1296,7/12/2026,28,Bikaner,1296,Tender Coconut,1,14,Taste / water content (1.00)
7/12/2026-Thrissur-7809,7/12/2026,28,Thrissur,7809,Banana Hill,1,32,External Damage/Bruises (1.00)
7/12/2026-Bareilly-8687,7/12/2026,28,Bareilly,8687,Pointed Gourd,1,4,External Damage/Bruises (1.00)
7/12/2026-Sonipat-1025,7/12/2026,28,Sonipat,1025,Broccoli,1,5,External Damage/Bruises (1.00)
7/12/2026-Delhi-1069,7/12/2026,28,Delhi,1069,Garlic Peeled,1,108,External Damage/Bruises (1.00)
7/12/2026-Chennai-197437,7/12/2026,28,Chennai,197437,Banana Karpooravalli,1,116,External Damage/Bruises (1.00)
7/12/2026-Dibrugarh-1055,7/12/2026,28,Dibrugarh,1055,Cucumber (Kheera),1,10,External Damage/Bruises (1.00)
7/12/2026-Tirupati-993186,7/12/2026,28,Tirupati,993186,Imported Snacky Apple,1,15,External Damage/Bruises (1.00)
7/12/2026-Bathinda-1027,7/12/2026,28,Bathinda,1027,Green Capsicum,2,19,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
7/12/2026-Agra-17077,7/12/2026,28,Agra,17077,Malihabad Dasheri Mango,1,5,External Damage/Bruises (1.00)
7/12/2026-Indore-1128,7/12/2026,28,Indore,1128,Sweet Potato,1,57,External Damage/Bruises (1.00)
7/12/2026-Noida-19903,7/12/2026,28,Noida,19903,Fresh Red Dates,1,5,External Damage/Bruises (1.00)
7/12/2026-Chennai-1294,7/12/2026,28,Chennai,1294,Gooseberry,3,610,External Damage/Bruises (3.00)
7/12/2026-Central Goa-2116,7/12/2026,28,Central Goa,2116,Onion,1,950,Customer perception / Wrong claim (1.00)
7/12/2026-Gurgaon-956524,7/12/2026,28,Gurgaon,956524,Red Bell Pepper,1,98,Customer perception / Wrong claim (1.00)
7/12/2026-Bhubaneswar-1074,7/12/2026,28,Bhubaneswar,1074,Garlic,2,395,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
7/12/2026-Kottayam-22716,7/12/2026,28,Kottayam,22716,Nendran Banana,1,77,External Damage/Bruises (1.00)
7/12/2026-Bhilai-1027,7/12/2026,28,Bhilai,1027,Green Capsicum,2,10,External Damage/Bruises (2.00)
7/12/2026-Faridabad-1095,7/12/2026,28,Faridabad,1095,Button Mushroom,2,98,"Customer perception / Wrong claim (1.00), Internal Rotten (1.00)"
7/12/2026-Chennai-663048,7/12/2026,28,Chennai,663048,Thompson Green Grapes (Seedless),1,5,External Damage/Bruises (1.00)
7/12/2026-Delhi-1047,7/12/2026,28,Delhi,1047,Coconut,1,252,Internal Rotten (1.00)
