City,Store Id,Mar'25,Median,-Apr target per pod,City Target,,,,,City,#pods <Median,total pods,%comply,Median ,city level %,Target,
Bangalore,1393564,0.0017518777310162905,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1393565,0.0014345658645052541,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1394669,0.0016617887792053177,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1394670,0.0017322306660706303,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1395425,0.0015322735108216816,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1395434,0.0015489749430523919,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1395720,0.0012906085414819835,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1395721,0.0013952669294645156,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1395722,0.0016018306636155606,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1396284,0.0011261179445078138,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1396285,0.001388888888888889,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1396467,0.0018480492813141684,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1396660,0.0013355946576213695,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1397024,0.001773852657004831,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1397048,0.0014688502448083742,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1397796,0.0020348677335973162,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1398437,0.0018402085569697898,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1398438,0.0017554858934169279,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1399354,0.0024039717794617195,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1399355,0.0012461810580479177,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1399695,0.0028237639111898566,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1400215,0.0012910239858666848,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1400216,0.0015855920540896308,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1400545,0.002099370188943317,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1400546,0.0018115412710007304,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1400609,0.0011065427049544907,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1400610,0.0018629247919233196,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1400922,0.0008304535347852875,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1400929,0.001898562516951451,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1400930,0.0019238239701067352,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1400960,0.0013557420350155443,0.0017763422786951223,0.001421073822956098,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1401110,0.0021751740139211136,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
Bangalore,1401246,0.0027142857142857142,0.0017763422786951223,0.0017763422786951223,0.0017763422786951223,,,,,,,,,,,,0
