WEEK,CITY,Basic Reason for IGCC,SPOC,ORDERS_TOTAL,IGCC,inc_%
17,Kanchipuram,Underweight (packing issue),WH,3125,2,0.0006
17,Panipat,External Rotten/ Fungal,Pod,3206,8,0.0025
17,Tirupur,External Rotten/ Fungal,Pod,6304,5,0.0008
17,Hubli,Shrivelled / Dry,WH,3302,1,0.0003
17,Nellore,Incorrect size (sourcing issue),Sourcing,5423,2,0.0004
17,Thiruvananthapuram,Underweight (packing issue),WH,42730,7,0.0002
17,Mumbai,Internal Rotten,Sourcing,323248,425,0.0013
17,Indore,Customer perception / Wrong claim,CX,16805,73,0.0043
17,Raipur,Customer perception / Wrong claim,CX,5217,21,0.004
17,Palakkad,Customer perception / Wrong claim,CX,4385,5,0.0011
17,Jamshedpur,External Damage/Bruises,Pod,3718,33,0.0089
17,Pune,Internal Rotten,Sourcing,166561,36,0.0002
17,Bhimavaram,External Damage/Bruises,Pod,708,6,0.0085
17,Central Goa,Overripe,Pod,35355,7,0.0002
17,Siliguri,External Rotten/ Fungal,Pod,3717,5,0.0013
17,Nashik,Incorrect size (sourcing issue),Sourcing,5940,2,0.0003
17,Guntur,Taste / water content,Sourcing,10783,2,0.0002
17,Coimbatore,External Rotten/ Fungal,Pod,32359,2,0.0001
17,Kannur,Taste / water content,Sourcing,1786,1,0.0006
17,Eluru,Internal Rotten,Sourcing,1133,1,0.0009
17,Muzaffarpur,Raw,Sourcing,870,1,0.0011
17,Bareilly,Raw,Sourcing,1320,2,0.0015
17,Thoothukudi,Raw,Sourcing,5146,4,0.0008
17,Pune,Raw,Sourcing,166561,267,0.0016
17,Dehradun,External Damage/Bruises,Pod,11358,100,0.0088
17,Anantapur,External Damage/Bruises,Pod,4026,34,0.0084
17,Noida,Underweight (packing issue),WH,22036,4,0.0002
17,Patna,Incorrect size (sourcing issue),Sourcing,18743,5,0.0003
17,Bhopal,Taste / water content,Sourcing,10002,6,0.0006
17,Gurgaon,Damage in transit,Pod,86942,5,0.0001
17,Jaipur,Shrivelled / Dry,WH,26684,5,0.0002
17,Nellore,Shrivelled / Dry,WH,5423,4,0.0007
17,Nanded,Internal Rotten,Sourcing,897,2,0.0022
17,Rudrapur,Internal Rotten,Sourcing,1203,1,0.0008
17,Allahabad,Internal Rotten,Sourcing,2265,1,0.0004
17,Nanded,External Rotten/ Fungal,Pod,897,2,0.0022
17,Thiruvalla,External Rotten/ Fungal,Pod,4067,1,0.0002
17,Ahmedabad,Incorrect size (sourcing issue),Sourcing,36779,1,0
17,Coimbatore,Overripe,Pod,32359,1,0
17,Nellore,Overripe,Pod,5423,1,0.0002
17,Guwahati,External Damage/Bruises,Pod,9650,114,0.0118
17,Gurgaon,External Rotten/ Fungal,Pod,86942,67,0.0008
17,Mumbai,Overripe,Pod,323248,68,0.0002
17,Delhi,Overripe,Pod,170533,43,0.0003
17,Warangal,Customer perception / Wrong claim,CX,8607,42,0.0049
17,Gurgaon,Underweight (packing issue),WH,86942,45,0.0005
17,Thiruvalla,Raw,Sourcing,4067,6,0.0015
17,Patiala,Customer perception / Wrong claim,CX,4251,8,0.0019
17,Davanagere,Customer perception / Wrong claim,CX,1856,9,0.0048
17,Trichy,Taste / water content,Sourcing,10077,4,0.0004
17,Meerut,Internal Rotten,Sourcing,5142,4,0.0008
17,Bilaspur,External Damage/Bruises,Pod,1263,10,0.0079
17,Anantapur,Shrivelled / Dry,WH,4026,1,0.0002
17,Thoothukudi,Internal Rotten,Sourcing,5146,1,0.0002
17,Anantapur,Internal Rotten,Sourcing,4026,1,0.0002
17,Siliguri,Taste / water content,Sourcing,3717,1,0.0003
17,Lonavla,Taste / water content,Sourcing,720,1,0.0014
17,Rudrapur,Raw,Sourcing,1203,1,0.0008
17,Moradabad,Internal Rotten,Sourcing,2738,2,0.0007
17,Udaipur,Taste / water content,Sourcing,5472,2,0.0004
17,Kochi,Raw,Sourcing,87588,184,0.0021
17,Meerut,Customer perception / Wrong claim,CX,5142,24,0.0047
17,Khammam,External Damage/Bruises,Pod,5234,30,0.0057
17,Thiruvallur,External Damage/Bruises,Pod,2545,17,0.0067
17,Nagpur,Customer perception / Wrong claim,CX,10787,37,0.0034
17,Salem,Overripe,Pod,6978,1,0.0001
17,Gorakhpur,Taste / water content,Sourcing,2916,1,0.0003
17,Vizianagaram,Customer perception / Wrong claim,CX,1040,2,0.0019
17,Mumbai,Underweight (packing issue),WH,323248,128,0.0004
17,Hyderabad,Internal Rotten,Sourcing,323943,100,0.0003
17,Karimnagar,External Damage/Bruises,Pod,3423,14,0.0041
17,Vijayawada,External Rotten/ Fungal,Pod,17759,13,0.0007
17,Kakinada,External Damage/Bruises,Pod,3737,32,0.0086
17,Vadodara,Underweight (packing issue),WH,10037,2,0.0002
17,Hyderabad,Shrivelled / Dry,WH,323943,70,0.0002
17,Ahmedabad,Customer perception / Wrong claim,CX,36779,93,0.0025
17,Nellore,Taste / water content,Sourcing,5423,8,0.0015
17,Vizianagaram,External Damage/Bruises,Pod,1040,7,0.0067
17,Khammam,Shrivelled / Dry,WH,5234,5,0.001
17,Karur,Raw,Sourcing,3220,3,0.0009
17,Vizag,Taste / water content,Sourcing,21484,9,0.0004
17,Guntur,Overripe,Pod,10783,1,0.0001
17,Kakinada,External Rotten/ Fungal,Pod,3737,1,0.0003
17,Kannur,Internal Rotten,Sourcing,1786,2,0.0011
17,Mumbai,Raw,Sourcing,323248,394,0.0012
17,Nashik,External Damage/Bruises,Pod,5940,29,0.0049
17,Thiruvananthapuram,External Rotten/ Fungal,Pod,42730,37,0.0009
17,Tirupati,Raw,Sourcing,11857,11,0.0009
17,Anantapur,Customer perception / Wrong claim,CX,4026,13,0.0032
17,Khammam,Customer perception / Wrong claim,CX,5234,13,0.0025
17,Dehradun,Raw,Sourcing,11358,13,0.0011
17,Panipat,Raw,Sourcing,3206,8,0.0025
17,Muzaffarpur,Customer perception / Wrong claim,CX,870,4,0.0046
17,Warangal,Shrivelled / Dry,WH,8607,7,0.0008
17,Latur,Overripe,Pod,989,1,0.001
17,Lonavla,Incorrect size (sourcing issue),Sourcing,720,1,0.0014
17,Kanpur,Shrivelled / Dry,WH,3822,1,0.0003
17,Rajkot,External Rotten/ Fungal,Pod,4384,2,0.0005
17,Kanpur,External Rotten/ Fungal,Pod,3822,1,0.0003
17,Vijayawada,Internal Rotten,Sourcing,17759,14,0.0008
17,Noida,Customer perception / Wrong claim,CX,22036,88,0.004
17,Kota,Internal Rotten,Sourcing,3388,16,0.0047
17,Ranchi,Customer perception / Wrong claim,CX,7509,21,0.0028
17,Madurai,Shrivelled / Dry,WH,11433,7,0.0006
17,Mysore,Overripe,Pod,21621,6,0.0003
17,Mangaluru,Overripe,Pod,18925,6,0.0003
17,Aligarh,Taste / water content,Sourcing,2735,8,0.0029
17,Gorakhpur,Customer perception / Wrong claim,CX,2916,9,0.0031
17,Chandigarh,Internal Rotten,Sourcing,44680,10,0.0002
17,Tirupati,Shrivelled / Dry,WH,11857,5,0.0004
17,Rohtak,Customer perception / Wrong claim,CX,2783,7,0.0025
17,Manipal,Raw,Sourcing,7077,4,0.0006
17,Gwalior,Taste / water content,Sourcing,4021,3,0.0007
17,Mathura,External Damage/Bruises,Pod,1375,4,0.0029
17,Vapi,Taste / water content,Sourcing,3748,2,0.0005
17,Cuttack,Internal Rotten,Sourcing,3783,2,0.0005
17,Central Goa,Shrivelled / Dry,WH,35355,2,0.0001
17,Bilaspur,Customer perception / Wrong claim,CX,1263,1,0.0008
17,Kannur,Raw,Sourcing,1786,1,0.0006
17,Ahmedabad,Damage in transit,Pod,36779,1,0
17,Vijayawada,Overripe,Pod,17759,1,0.0001
17,Guntur,Underweight (packing issue),WH,10783,5,0.0005
17,Faridabad,Customer perception / Wrong claim,CX,11743,61,0.0052
17,Thanjavur,Customer perception / Wrong claim,CX,5896,7,0.0012
17,Vijayawada,Taste / water content,Sourcing,17759,10,0.0006
17,Nellore,External Rotten/ Fungal,Pod,5423,14,0.0026
17,Tirupati,External Rotten/ Fungal,Pod,11857,15,0.0013
17,Thiruvananthapuram,Overripe,Pod,42730,7,0.0002
17,Kurnool,Internal Rotten,Sourcing,6008,9,0.0015
17,Pondicherry,Taste / water content,Sourcing,11566,3,0.0003
17,Vapi,External Rotten/ Fungal,Pod,3748,2,0.0005
17,Vellore,Raw,Sourcing,7872,6,0.0008
17,Bathinda,Customer perception / Wrong claim,CX,1104,1,0.0009
17,Sonipat,External Rotten/ Fungal,Pod,1264,3,0.0024
17,Kozhikode,Overripe,Pod,14343,2,0.0001
17,Trichy,Overripe,Pod,10077,1,0.0001
17,Amritsar,Customer perception / Wrong claim,CX,3532,11,0.0031
17,Aurangabad,Customer perception / Wrong claim,CX,3127,4,0.0013
17,Hyderabad,Overripe,Pod,323943,69,0.0002
17,Thiruvananthapuram,External Damage/Bruises,Pod,42730,210,0.0049
17,Chandigarh,External Damage/Bruises,Pod,44680,504,0.0113
17,Vizag,Customer perception / Wrong claim,CX,21484,54,0.0025
17,Coimbatore,Raw,Sourcing,32359,25,0.0008
17,Kurnool,External Damage/Bruises,Pod,6008,29,0.0048
17,Kolkata,Underweight (packing issue),WH,95338,13,0.0001
17,Jaipur,Taste / water content,Sourcing,26684,8,0.0003
17,Allahabad,Customer perception / Wrong claim,CX,2265,9,0.004
17,Vizag,Internal Rotten,Sourcing,21484,26,0.0012
17,Udaipur,External Damage/Bruises,Pod,5472,40,0.0073
17,Udaipur,Internal Rotten,Sourcing,5472,3,0.0005
17,Amritsar,Overripe,Pod,3532,2,0.0006
17,Manipal,External Rotten/ Fungal,Pod,7077,10,0.0014
17,Indore,Shrivelled / Dry,WH,16805,5,0.0003
17,Muzaffarpur,Shrivelled / Dry,WH,870,1,0.0011
17,Kochi,Internal Rotten,Sourcing,87588,22,0.0003
17,Tirunelveli,External Rotten/ Fungal,Pod,5599,2,0.0004
17,Guntur,Shrivelled / Dry,WH,10783,2,0.0002
17,Central Goa,External Rotten/ Fungal,Pod,35355,7,0.0002
17,Ajmer,Underweight (packing issue),WH,1882,1,0.0005
17,Karur,Shrivelled / Dry,WH,3220,1,0.0003
17,Allahabad,Underweight (packing issue),WH,2265,1,0.0004
17,Khammam,Raw,Sourcing,5234,1,0.0002
17,Rohtak,Internal Rotten,Sourcing,2783,2,0.0007
17,Shivamogga,Shrivelled / Dry,WH,3503,3,0.0009
17,Amravati,Customer perception / Wrong claim,CX,1008,2,0.002
17,Vadodara,Customer perception / Wrong claim,CX,10037,20,0.002
17,Allahabad,External Damage/Bruises,Pod,2265,25,0.011
17,Rajkot,Shrivelled / Dry,WH,4384,4,0.0009
17,Mangaluru,Internal Rotten,Sourcing,18925,31,0.0016
17,Bhilai,External Damage/Bruises,Pod,1050,16,0.0152
17,Rajkot,External Damage/Bruises,Pod,4384,32,0.0073
17,Kanpur,Customer perception / Wrong claim,CX,3822,5,0.0013
17,Sri Ganganagar,Underweight (packing issue),WH,2243,4,0.0018
17,Madurai,Internal Rotten,Sourcing,11433,5,0.0004
17,Tirupur,Overripe,Pod,6304,1,0.0002
17,Moradabad,Underweight (packing issue),WH,2738,1,0.0004
17,Ujjain,External Rotten/ Fungal,Pod,2163,1,0.0005
17,Kurnool,Overripe,Pod,6008,1,0.0002
17,Vijayawada,Customer perception / Wrong claim,CX,17759,59,0.0033
17,Patna,Overripe,Pod,18743,9,0.0005
17,Jabalpur,Customer perception / Wrong claim,CX,3362,7,0.0021
17,Shivamogga,Raw,Sourcing,3503,4,0.0011
17,Trichy,Underweight (packing issue),WH,10077,3,0.0003
17,Cuttack,Raw,Sourcing,3783,2,0.0005
17,Karur,External Damage/Bruises,Pod,3220,16,0.005
17,Jabalpur,Taste / water content,Sourcing,3362,2,0.0006
17,Rajkot,Raw,Sourcing,4384,3,0.0007
17,Mysore,Incorrect size (sourcing issue),Sourcing,21621,4,0.0002
17,Kollam,Underweight (packing issue),WH,9078,5,0.0006
17,Ambala,Underweight (packing issue),WH,2029,1,0.0005
17,Sonipat,Shrivelled / Dry,WH,1264,1,0.0008
17,Guwahati,Overripe,Pod,9650,2,0.0002
17,Berhampur,Internal Rotten,Sourcing,1744,1,0.0006
17,Varanasi,External Damage/Bruises,Pod,10087,82,0.0081
17,Bangalore,Internal Rotten,Sourcing,573401,760,0.0013
17,Patna,External Damage/Bruises,Pod,18743,134,0.0071
17,Chennai,Raw,Sourcing,238100,279,0.0012
17,Chandigarh,Underweight (packing issue),WH,44680,15,0.0003
17,Nagercoil,External Damage/Bruises,Pod,3934,12,0.0031
17,Pondicherry,Internal Rotten,Sourcing,11566,16,0.0014
17,Ujjain,External Damage/Bruises,Pod,2163,8,0.0037
17,Pondicherry,External Rotten/ Fungal,Pod,11566,20,0.0017
17,Chennai,Taste / water content,Sourcing,238100,68,0.0003
17,Bangalore,Damage in transit,Pod,573401,4,0
17,Kurnool,External Rotten/ Fungal,Pod,6008,6,0.001
17,Dehradun,Taste / water content,Sourcing,11358,3,0.0003
17,Udaipur,Raw,Sourcing,5472,2,0.0004
17,Shivamogga,External Rotten/ Fungal,Pod,3503,1,0.0003
17,Kota,Shrivelled / Dry,WH,3388,1,0.0003
17,Bhopal,Overripe,Pod,10002,1,0.0001
17,Kollam,Shrivelled / Dry,WH,9078,1,0.0001
17,Indore,Internal Rotten,Sourcing,16805,4,0.0002
17,Jabalpur,External Rotten/ Fungal,Pod,3362,2,0.0006
17,Surat,Customer perception / Wrong claim,CX,12176,32,0.0026
17,Guntur,Customer perception / Wrong claim,CX,10783,47,0.0044
17,Mysore,Underweight (packing issue),WH,21621,6,0.0003
17,Thoothukudi,Shrivelled / Dry,WH,5146,6,0.0012
17,Mathura,Taste / water content,Sourcing,1375,8,0.0058
17,Palakkad,External Damage/Bruises,Pod,4385,6,0.0014
17,Mathura,Raw,Sourcing,1375,4,0.0029
17,Madurai,Raw,Sourcing,11433,7,0.0006
17,Thoothukudi,External Rotten/ Fungal,Pod,5146,1,0.0002
17,Shivamogga,Taste / water content,Sourcing,3503,1,0.0003
17,Gorakhpur,Internal Rotten,Sourcing,2916,1,0.0003
17,Jaipur,Incorrect size (sourcing issue),Sourcing,26684,1,0
17,Thiruvananthapuram,Damage in transit,Pod,42730,1,0
17,Aurangabad,External Damage/Bruises,Pod,3127,30,0.0096
17,Mysore,Taste / water content,Sourcing,21621,26,0.0012
17,Lucknow,Raw,Sourcing,19426,17,0.0009
17,Nellore,Customer perception / Wrong claim,CX,5423,18,0.0033
17,Kota,External Damage/Bruises,Pod,3388,28,0.0083
17,Ujjain,Customer perception / Wrong claim,CX,2163,5,0.0023
17,Noida,Taste / water content,Sourcing,22036,61,0.0028
17,Panipat,Shrivelled / Dry,WH,3206,1,0.0003
17,Rudrapur,Customer perception / Wrong claim,CX,1203,1,0.0008
17,Hyderabad,Underweight (packing issue),WH,323943,208,0.0006
17,Noida,Raw,Sourcing,22036,60,0.0027
17,Kanchipuram,External Damage/Bruises,Pod,3125,26,0.0083
17,Chennai,Underweight (packing issue),WH,238100,92,0.0004
17,Raipur,Internal Rotten,Sourcing,5217,10,0.0019
17,Ongole,Internal Rotten,Sourcing,1290,3,0.0023
17,Thrissur,Internal Rotten,Sourcing,23418,8,0.0003
17,Noida,Overripe,Pod,22036,13,0.0006
17,Silchar,Customer perception / Wrong claim,CX,3601,6,0.0017
17,Nagpur,Shrivelled / Dry,WH,10787,10,0.0009
17,Aurangabad,Raw,Sourcing,3127,2,0.0006
17,Moradabad,Taste / water content,Sourcing,2738,7,0.0026
17,Salem,Taste / water content,Sourcing,6978,1,0.0001
17,Latur,Taste / water content,Sourcing,989,1,0.001
17,Kolhapur,Underweight (packing issue),WH,2127,1,0.0005
17,Coimbatore,External Damage/Bruises,Pod,32359,245,0.0076
17,Bhubaneswar,Raw,Sourcing,32408,23,0.0007
17,Warangal,Internal Rotten,Sourcing,8607,11,0.0013
17,Ludhiana,Damage in transit,Pod,9893,2,0.0002
17,Ludhiana,Overripe,Pod,9893,3,0.0003
17,Thiruvalla,Customer perception / Wrong claim,CX,4067,3,0.0007
17,Ludhiana,Incorrect size (sourcing issue),Sourcing,9893,3,0.0003
17,Jamshedpur,Underweight (packing issue),WH,3718,1,0.0003
17,Gorakhpur,External Damage/Bruises,Pod,2916,22,0.0075
17,Shivamogga,External Damage/Bruises,Pod,3503,16,0.0046
17,Kottayam,External Rotten/ Fungal,Pod,5779,2,0.0003
17,Thiruvananthapuram,Internal Rotten,Sourcing,42730,27,0.0006
17,Chandigarh,Customer perception / Wrong claim,CX,44680,196,0.0044
17,Nagpur,External Damage/Bruises,Pod,10787,60,0.0056
17,Panipat,Taste / water content,Sourcing,3206,8,0.0025
17,Rajkot,Internal Rotten,Sourcing,4384,6,0.0014
17,Pune,Shrivelled / Dry,WH,166561,42,0.0003
17,Lucknow,Underweight (packing issue),WH,19426,2,0.0001
17,Manipal,Underweight (packing issue),WH,7077,2,0.0003
17,Ongole,Raw,Sourcing,1290,2,0.0016
17,Vizag,Shrivelled / Dry,WH,21484,7,0.0003
17,Vizianagaram,Underweight (packing issue),WH,1040,1,0.001
17,Amravati,Underweight (packing issue),WH,1008,1,0.001
17,Karur,Underweight (packing issue),WH,3220,1,0.0003
17,Faridabad,Shrivelled / Dry,WH,11743,2,0.0002
17,Faridabad,Overripe,Pod,11743,1,0.0001
17,Kochi,External Damage/Bruises,Pod,87588,361,0.0041
17,Dehradun,Customer perception / Wrong claim,CX,11358,46,0.0041
17,Pondicherry,Customer perception / Wrong claim,CX,11566,36,0.0031
17,Vadodara,External Damage/Bruises,Pod,10037,76,0.0076
17,Sonipat,Customer perception / Wrong claim,CX,1264,5,0.004
17,Moradabad,Customer perception / Wrong claim,CX,2738,6,0.0022
17,Kurnool,Taste / water content,Sourcing,6008,11,0.0018
17,Manipal,Customer perception / Wrong claim,CX,7077,7,0.001
17,Aligarh,Internal Rotten,Sourcing,2735,3,0.0011
17,Varanasi,Underweight (packing issue),WH,10087,3,0.0003
17,Tirunelveli,Underweight (packing issue),WH,5599,1,0.0002
17,Patiala,Incorrect size (sourcing issue),Sourcing,4251,1,0.0002
17,Vellore,Underweight (packing issue),WH,7872,1,0.0001
17,Nizamabad,Shrivelled / Dry,WH,800,1,0.0013
17,Rudrapur,External Rotten/ Fungal,Pod,1203,1,0.0008
17,Palakkad,Underweight (packing issue),WH,4385,1,0.0002
17,Mysore,External Damage/Bruises,Pod,21621,90,0.0042
17,Hyderabad,Taste / water content,Sourcing,323943,161,0.0005
17,Delhi,External Rotten/ Fungal,Pod,170533,214,0.0013
17,Nagercoil,Customer perception / Wrong claim,CX,3934,7,0.0018
17,Faridabad,Taste / water content,Sourcing,11743,11,0.0009
17,Udaipur,Customer perception / Wrong claim,CX,5472,18,0.0033
17,Kozhikode,Raw,Sourcing,14343,15,0.001
17,Latur,External Rotten/ Fungal,Pod,989,7,0.0071
17,Ludhiana,Shrivelled / Dry,WH,9893,8,0.0008
17,Madurai,Overripe,Pod,11433,2,0.0002
17,Salem,Shrivelled / Dry,WH,6978,1,0.0001
17,Latur,Customer perception / Wrong claim,CX,989,2,0.002
17,Agra,External Rotten/ Fungal,Pod,2001,1,0.0005
17,Tirupur,Taste / water content,Sourcing,6304,2,0.0003
17,Salem,Underweight (packing issue),WH,6978,1,0.0001
17,Raipur,Damage in transit,Pod,5217,1,0.0002
17,Bathinda,Raw,Sourcing,1104,7,0.0063
17,Mumbai,External Rotten/ Fungal,Pod,323248,134,0.0004
17,Bangalore,Taste / water content,Sourcing,573401,769,0.0013
17,Bhopal,Customer perception / Wrong claim,CX,10002,31,0.0031
17,Varanasi,Customer perception / Wrong claim,CX,10087,36,0.0036
17,Vapi,Internal Rotten,Sourcing,3748,5,0.0013
17,Thanjavur,Underweight (packing issue),WH,5896,4,0.0007
17,Karnal,Customer perception / Wrong claim,CX,1274,3,0.0024
17,Udaipur,Shrivelled / Dry,WH,5472,4,0.0007
17,Karaikkudi,Raw,Sourcing,2661,4,0.0015
17,Eluru,Raw,Sourcing,1133,2,0.0018
17,Nagpur,Overripe,Pod,10787,5,0.0005
17,Silchar,Raw,Sourcing,3601,3,0.0008
17,Hubli,Raw,Sourcing,3302,4,0.0012
17,Indore,Raw,Sourcing,16805,45,0.0027
17,Amravati,Overripe,Pod,1008,1,0.001
17,Nellore,Underweight (packing issue),WH,5423,1,0.0002
17,Siliguri,Raw,Sourcing,3717,2,0.0005
17,Jamshedpur,Customer perception / Wrong claim,CX,3718,12,0.0032
17,Kanpur,Underweight (packing issue),WH,3822,2,0.0005
17,Bhubaneswar,External Damage/Bruises,Pod,32408,212,0.0065
17,Bangalore,Shrivelled / Dry,WH,573401,481,0.0008
17,Kolkata,Incorrect size (sourcing issue),Sourcing,95338,9,0.0001
17,Kanchipuram,Customer perception / Wrong claim,CX,3125,12,0.0038
17,Amritsar,Raw,Sourcing,3532,7,0.002
17,Bhubaneswar,Internal Rotten,Sourcing,32408,10,0.0003
17,Karur,Customer perception / Wrong claim,CX,3220,5,0.0016
17,Salem,Raw,Sourcing,6978,7,0.001
17,Rajahmundry,Internal Rotten,Sourcing,4076,6,0.0015
17,Nellore,Raw,Sourcing,5423,10,0.0018
17,Kanpur,Raw,Sourcing,3822,2,0.0005
17,Mathura,Internal Rotten,Sourcing,1375,4,0.0029
17,Karnal,Underweight (packing issue),WH,1274,2,0.0016
17,Agra,Raw,Sourcing,2001,1,0.0005
17,Kurnool,Underweight (packing issue),WH,6008,1,0.0002
17,Trichy,Customer perception / Wrong claim,CX,10077,13,0.0013
17,Hyderabad,Raw,Sourcing,323943,657,0.002
17,Chennai,External Damage/Bruises,Pod,238100,2763,0.0116
17,Pune,Underweight (packing issue),WH,166561,50,0.0003
17,Kolkata,Internal Rotten,Sourcing,95338,121,0.0013
17,Agra,External Damage/Bruises,Pod,2001,24,0.012
17,Bhilai,Customer perception / Wrong claim,CX,1050,2,0.0019
17,Sonipat,Raw,Sourcing,1264,4,0.0032
17,Rajahmundry,Shrivelled / Dry,WH,4076,2,0.0005
17,Mathura,External Rotten/ Fungal,Pod,1375,2,0.0015
17,Salem,Internal Rotten,Sourcing,6978,2,0.0003
17,Indore,Underweight (packing issue),WH,16805,4,0.0002
17,Jaipur,External Rotten/ Fungal,Pod,26684,7,0.0003
17,Rajkot,Taste / water content,Sourcing,4384,1,0.0002
17,Lonavla,Shrivelled / Dry,WH,720,1,0.0014
17,Pondicherry,Shrivelled / Dry,WH,11566,4,0.0003
17,Bangalore,Raw,Sourcing,573401,915,0.0016
17,Gurgaon,External Damage/Bruises,Pod,86942,1152,0.0133
17,Noida 1,Internal Rotten,Sourcing,65897,113,0.0017
17,Gurgaon,Customer perception / Wrong claim,CX,86942,367,0.0042
17,Surat,External Rotten/ Fungal,Pod,12176,6,0.0005
17,Vellore,Customer perception / Wrong claim,CX,7872,9,0.0011
17,Roorkee,External Damage/Bruises,Pod,1281,8,0.0062
17,Dehradun,Overripe,Pod,11358,2,0.0002
17,Pondicherry,Underweight (packing issue),WH,11566,3,0.0003
17,Anantapur,Taste / water content,Sourcing,4026,2,0.0005
17,Kozhikode,Customer perception / Wrong claim,CX,14343,11,0.0008
17,Tirupati,Overripe,Pod,11857,2,0.0002
17,Central Goa,Internal Rotten,Sourcing,35355,14,0.0004
17,Karnal,External Damage/Bruises,Pod,1274,15,0.0118
17,Ujjain,Raw,Sourcing,2163,6,0.0028
17,Kota,Underweight (packing issue),WH,3388,1,0.0003
17,Rohtak,External Rotten/ Fungal,Pod,2783,1,0.0004
17,Nagpur,Incorrect size (sourcing issue),Sourcing,10787,2,0.0002
17,Dehradun,External Rotten/ Fungal,Pod,11358,2,0.0002
17,Jalandhar,Taste / water content,Sourcing,1981,1,0.0005
17,Rudrapur,Taste / water content,Sourcing,1203,1,0.0008
17,Nanded,Shrivelled / Dry,WH,897,1,0.0011
17,Ahmedabad,External Damage/Bruises,Pod,36779,337,0.0092
17,Rohtak,External Damage/Bruises,Pod,2783,31,0.0111
17,Kolkata,Raw,Sourcing,95338,161,0.0017
17,Rudrapur,External Damage/Bruises,Pod,1203,4,0.0033
17,Lucknow,Internal Rotten,Sourcing,19426,19,0.001
17,Mangaluru,Shrivelled / Dry,WH,18925,10,0.0005
17,Hyderabad,Customer perception / Wrong claim,CX,323943,1354,0.0042
17,Saharanpur,External Damage/Bruises,Pod,669,4,0.006
17,Jalandhar,Raw,Sourcing,1981,7,0.0035
17,Kollam,Overripe,Pod,9078,1,0.0001
17,Nanded,Raw,Sourcing,897,1,0.0011
17,Ludhiana,Underweight (packing issue),WH,9893,2,0.0002
17,Gwalior,Shrivelled / Dry,WH,4021,1,0.0002
17,Bhopal,External Rotten/ Fungal,Pod,10002,3,0.0003
17,Davanagere,External Damage/Bruises,Pod,1856,11,0.0059
17,Nashik,Overripe,Pod,5940,3,0.0005
17,Bhubaneswar,Shrivelled / Dry,WH,32408,3,0.0001
17,Mangaluru,Taste / water content,Sourcing,18925,22,0.0012
17,Patna,External Rotten/ Fungal,Pod,18743,53,0.0028
17,Bhopal,Underweight (packing issue),WH,10002,7,0.0007
17,Ranchi,Shrivelled / Dry,WH,7509,4,0.0005
17,Jabalpur,Underweight (packing issue),WH,3362,3,0.0009
17,Ambala,Raw,Sourcing,2029,2,0.001
17,Meerut,Incorrect size (sourcing issue),Sourcing,5142,1,0.0002
17,Chennai,Incorrect size (sourcing issue),Sourcing,238100,12,0.0001
17,Patiala,Underweight (packing issue),WH,4251,1,0.0002
17,Tumakuru,Customer perception / Wrong claim,CX,3418,5,0.0015
17,Moradabad,External Rotten/ Fungal,Pod,2738,3,0.0011
17,Bangalore,Overripe,Pod,573401,162,0.0003
17,Bangalore,Underweight (packing issue),WH,573401,157,0.0003
17,Mumbai,Shrivelled / Dry,WH,323248,145,0.0004
17,Bhubaneswar,Underweight (packing issue),WH,32408,8,0.0002
17,Thiruvananthapuram,Customer perception / Wrong claim,CX,42730,34,0.0008
17,Thrissur,Customer perception / Wrong claim,CX,23418,11,0.0005
17,Gurgaon,Incorrect size (sourcing issue),Sourcing,86942,3,0
17,Thrissur,Taste / water content,Sourcing,23418,3,0.0001
17,Kolhapur,Raw,Sourcing,2127,1,0.0005
17,Faridabad,External Rotten/ Fungal,Pod,11743,5,0.0004
17,Tirupati,Internal Rotten,Sourcing,11857,5,0.0004
17,Pune,External Damage/Bruises,Pod,166561,1883,0.0113
17,Karaikkudi,Customer perception / Wrong claim,CX,2661,13,0.0049
17,Agra,Customer perception / Wrong claim,CX,2001,5,0.0025
17,Manipal,External Damage/Bruises,Pod,7077,31,0.0044
17,Amritsar,External Damage/Bruises,Pod,3532,24,0.0068
17,Kurnool,Raw,Sourcing,6008,8,0.0013
17,Madurai,External Rotten/ Fungal,Pod,11433,8,0.0007
17,Thanjavur,External Damage/Bruises,Pod,5896,19,0.0032
17,Vadodara,Internal Rotten,Sourcing,10037,19,0.0019
18,Gwalior,Customer perception / Wrong claim,CX,4445,19,0.0043
18,Ongole,Internal Rotten,Sourcing,1381,9,0.0065
18,Varanasi,External Damage/Bruises,Pod,8645,66,0.0076
18,Chennai,Shrivelled / Dry,WH,245198,38,0.0002
18,Mumbai,Taste / water content,Sourcing,308108,197,0.0006
18,Ajmer,Customer perception / Wrong claim,CX,2226,8,0.0036
18,Guwahati,Underweight (packing issue),WH,9684,1,0.0001
18,Kurnool,Shrivelled / Dry,WH,5964,2,0.0003
18,Lucknow,Customer perception / Wrong claim,CX,18468,20,0.0011
18,Thiruvalla,Customer perception / Wrong claim,CX,4258,3,0.0007
18,Anand,Shrivelled / Dry,WH,1057,1,0.0009
18,Bhubaneswar,Customer perception / Wrong claim,CX,31686,81,0.0026
18,Palakkad,External Rotten/ Fungal,Pod,4515,3,0.0007
