WEEK,CITY,Basic Reason for IGCC,SPOC,ORDERS_TOTAL,IGCC,inc_%
21,Panipat,Internal Rotten,Sourcing,3634,3,0.0008
21,Alappuzha,Raw,Sourcing,3818,1,0.0003
21,Kanchipuram,External Rotten/ Fungal,Pod,3007,2,0.0007
21,Thoothukudi,External Rotten/ Fungal,Pod,4808,2,0.0004
21,Thiruvalla,Customer perception / Wrong claim,CX,4064,1,0.0002
21,Panipat,Shrivelled / Dry,WH,3634,2,0.0006
21,Alappuzha,Customer perception / Wrong claim,CX,3818,1,0.0003
21,Nanded,Taste / water content,Sourcing,772,1,0.0013
21,Meerut,Internal Rotten,Sourcing,4140,2,0.0005
21,Jaipur,External Rotten/ Fungal,Pod,27698,9,0.0003
21,Khammam,External Rotten/ Fungal,Pod,5460,1,0.0002
21,Anantapur,Incorrect size (sourcing issue),Sourcing,3855,1,0.0003
21,Khammam,Taste / water content,Sourcing,5460,1,0.0002
21,Erode,Internal Rotten,Sourcing,3643,1,0.0003
21,Mangaluru,Taste / water content,Sourcing,17740,11,0.0006
21,Ongole,Shrivelled / Dry,WH,1348,1,0.0007
21,Vizianagaram,Customer perception / Wrong claim,CX,1043,1,0.001
21,Amravati,Shrivelled / Dry,WH,1061,2,0.0019
21,Rohtak,Underweight (packing issue),WH,2607,1,0.0004
21,Ambala,Raw,Sourcing,1930,2,0.001
21,Allahabad,Taste / water content,Sourcing,1813,1,0.0006
21,Hyderabad,Shrivelled / Dry,WH,320059,155,0.0005
21,Ahmedabad,External Damage/Bruises,Pod,36332,355,0.0098
21,Hyderabad,Customer perception / Wrong claim,CX,320059,1415,0.0044
21,Patna,External Damage/Bruises,Pod,19545,219,0.0112
21,Bangalore,Taste / water content,Sourcing,609130,395,0.0006
21,Mumbai,External Rotten/ Fungal,Pod,324581,306,0.0009
21,Bangalore,External Rotten/ Fungal,Pod,609130,1650,0.0027
21,Indore,Internal Rotten,Sourcing,12703,14,0.0011
21,Karimnagar,External Damage/Bruises,Pod,2981,30,0.0101
21,Pune,Customer perception / Wrong claim,CX,156717,543,0.0035
21,Mumbai,Overripe,Pod,324581,80,0.0002
21,Jaipur,Raw,Sourcing,27698,68,0.0025
21,Varanasi,Customer perception / Wrong claim,CX,7927,35,0.0044
21,Kanchipuram,External Damage/Bruises,Pod,3007,13,0.0043
21,Delhi,Taste / water content,Sourcing,173498,253,0.0015
21,Guntur,Customer perception / Wrong claim,CX,11562,33,0.0029
21,Vellore,External Damage/Bruises,Pod,7007,38,0.0054
21,Sri Ganganagar,External Damage/Bruises,Pod,2064,15,0.0073
21,Faridabad,External Damage/Bruises,Pod,10636,148,0.0139
21,Hyderabad,Raw,Sourcing,320059,487,0.0015
21,Ahmedabad,Raw,Sourcing,36332,26,0.0007
21,Kottayam,External Damage/Bruises,Pod,5458,12,0.0022
21,Mangaluru,External Rotten/ Fungal,Pod,17740,42,0.0024
21,Delhi,Underweight (packing issue),WH,173498,87,0.0005
21,Shivamogga,External Damage/Bruises,Pod,3122,15,0.0048
21,Faridabad,Customer perception / Wrong claim,CX,10636,48,0.0045
21,Noida,External Rotten/ Fungal,Pod,22326,55,0.0025
21,Vijayawada,Taste / water content,Sourcing,16663,5,0.0003
21,Kochi,Customer perception / Wrong claim,CX,87823,116,0.0013
21,Kolkata,Taste / water content,Sourcing,89552,48,0.0005
21,Ludhiana,External Damage/Bruises,Pod,7862,38,0.0048
21,Kurnool,Customer perception / Wrong claim,CX,5175,32,0.0062
21,Noida 1,Shrivelled / Dry,WH,68409,25,0.0004
21,Noida,Taste / water content,Sourcing,22326,46,0.0021
21,Salem,External Damage/Bruises,Pod,7514,27,0.0036
21,Tirupati,Shrivelled / Dry,WH,10126,6,0.0006
21,Kota,External Damage/Bruises,Pod,2551,25,0.0098
21,Berhampur,External Damage/Bruises,Pod,1700,14,0.0082
21,Ranchi,Internal Rotten,Sourcing,6853,7,0.001
21,Indore,Shrivelled / Dry,WH,12703,11,0.0009
21,Nellore,Taste / water content,Sourcing,6110,3,0.0005
21,Vadodara,External Damage/Bruises,Pod,7863,65,0.0083
21,Tirupati,Customer perception / Wrong claim,CX,10126,53,0.0052
21,Rajkot,Internal Rotten,Sourcing,4011,4,0.001
21,Nashik,Taste / water content,Sourcing,6871,5,0.0007
21,Thrissur,Customer perception / Wrong claim,CX,21136,7,0.0003
21,Eluru,Overripe,Pod,1148,2,0.0017
21,Dibrugarh,External Damage/Bruises,Pod,2250,15,0.0067
21,Warangal,Taste / water content,Sourcing,8423,4,0.0005
21,Bhubaneswar,Internal Rotten,Sourcing,34727,18,0.0005
21,Rajahmundry,Customer perception / Wrong claim,CX,4542,6,0.0013
21,Rudrapur,External Damage/Bruises,Pod,1127,5,0.0044
21,Bhimavaram,External Damage/Bruises,Pod,982,6,0.0061
21,Udaipur,Raw,Sourcing,5225,5,0.001
21,Rohtak,External Rotten/ Fungal,Pod,2607,4,0.0015
21,Aligarh,Internal Rotten,Sourcing,1620,6,0.0037
21,Silchar,External Rotten/ Fungal,Pod,3816,3,0.0008
21,Trichy,Internal Rotten,Sourcing,9096,11,0.0012
21,Moradabad,Customer perception / Wrong claim,CX,2162,8,0.0037
21,Jamshedpur,Internal Rotten,Sourcing,4610,5,0.0011
21,Amravati,Customer perception / Wrong claim,CX,1061,7,0.0066
21,Nagpur,Overripe,Pod,9760,3,0.0003
21,Kurnool,Internal Rotten,Sourcing,5175,3,0.0006
21,Jamshedpur,Underweight (packing issue),WH,4610,2,0.0004
21,Coimbatore,Shrivelled / Dry,WH,29947,16,0.0005
21,Karaikkudi,Raw,Sourcing,2303,2,0.0009
21,Vellore,External Rotten/ Fungal,Pod,7007,4,0.0006
21,Panipat,Underweight (packing issue),WH,3634,1,0.0003
21,Amravati,Internal Rotten,Sourcing,1061,3,0.0028
21,Dibrugarh,Overripe,Pod,2250,1,0.0004
21,Mysore,Incorrect size (sourcing issue),Sourcing,19534,1,0.0001
21,Tumakuru,Customer perception / Wrong claim,CX,3376,3,0.0009
21,Thiruvallur,Raw,Sourcing,2240,1,0.0004
21,Kochi,Incorrect size (sourcing issue),Sourcing,87823,1,0
21,Central Goa,External Rotten/ Fungal,Pod,33741,12,0.0004
21,Aligarh,External Rotten/ Fungal,Pod,1620,2,0.0012
21,Tirupur,External Rotten/ Fungal,Pod,5743,3,0.0005
21,Pune,External Rotten/ Fungal,Pod,156717,84,0.0005
21,Nagercoil,Shrivelled / Dry,WH,3728,1,0.0003
21,Moradabad,Raw,Sourcing,2162,1,0.0005
21,Tumakuru,Taste / water content,Sourcing,3376,2,0.0006
21,Bhilai,Raw,Sourcing,958,2,0.0021
21,Kanpur,Overripe,Pod,3602,1,0.0003
21,Jaipur,Incorrect size (sourcing issue),Sourcing,27698,3,0.0001
21,Anand,External Rotten/ Fungal,Pod,786,3,0.0038
21,Nanded,External Rotten/ Fungal,Pod,772,1,0.0013
21,Dibrugarh,Raw,Sourcing,2250,2,0.0009
21,Erode,Customer perception / Wrong claim,CX,3643,5,0.0014
21,Tirupur,Taste / water content,Sourcing,5743,1,0.0002
21,Patiala,Overripe,Pod,4046,1,0.0002
21,Dehradun,External Rotten/ Fungal,Pod,11406,8,0.0007
21,Bilaspur,Shrivelled / Dry,WH,1035,2,0.0019
21,Kottayam,External Rotten/ Fungal,Pod,5458,2,0.0004
21,Ludhiana,Incorrect size (sourcing issue),Sourcing,7862,1,0.0001
21,Karaikkudi,External Rotten/ Fungal,Pod,2303,1,0.0004
21,Dehradun,Raw,Sourcing,11406,9,0.0008
21,Salem,Underweight (packing issue),WH,7514,1,0.0001
21,Udaipur,Underweight (packing issue),WH,5225,1,0.0002
21,Ahmedabad,External Rotten/ Fungal,Pod,36332,12,0.0003
21,Hyderabad,Damage in transit,Pod,320059,1,0
21,Trichy,Shrivelled / Dry,WH,9096,9,0.001
21,Nagpur,Underweight (packing issue),WH,9760,1,0.0001
21,Kozhikode,Underweight (packing issue),WH,13902,1,0.0001
21,Anand,Shrivelled / Dry,WH,786,1,0.0013
21,Kanchipuram,Internal Rotten,Sourcing,3007,1,0.0003
21,Aurangabad,External Rotten/ Fungal,Pod,2393,4,0.0017
21,Jamshedpur,External Rotten/ Fungal,Pod,4610,5,0.0011
21,Agra,Taste / water content,Sourcing,1619,1,0.0006
21,Bangalore,Raw,Sourcing,609130,540,0.0009
21,Warangal,External Damage/Bruises,Pod,8423,82,0.0097
21,Chennai,Customer perception / Wrong claim,CX,240967,909,0.0038
21,Bangalore,Shrivelled / Dry,WH,609130,409,0.0007
21,Delhi,Raw,Sourcing,173498,373,0.0022
21,Nashik,External Damage/Bruises,Pod,6871,64,0.0093
21,Mumbai,Taste / water content,Sourcing,324581,204,0.0006
21,Ludhiana,External Rotten/ Fungal,Pod,7862,17,0.0022
21,Lucknow,Customer perception / Wrong claim,CX,18428,30,0.0016
21,Varanasi,Shrivelled / Dry,WH,7927,10,0.0013
21,Tirupati,External Rotten/ Fungal,Pod,10126,10,0.001
21,Thiruvallur,External Damage/Bruises,Pod,2240,22,0.0098
21,Noida 1,External Rotten/ Fungal,Pod,68409,160,0.0023
21,Silchar,External Damage/Bruises,Pod,3816,28,0.0073
21,Chennai,Taste / water content,Sourcing,240967,66,0.0003
21,Guwahati,Raw,Sourcing,9416,6,0.0006
21,Noida 1,Customer perception / Wrong claim,CX,68409,243,0.0036
21,Pondicherry,Customer perception / Wrong claim,CX,11475,29,0.0025
21,Vapi,External Damage/Bruises,Pod,3598,29,0.0081
21,Kolkata,Underweight (packing issue),WH,89552,10,0.0001
21,Warangal,External Rotten/ Fungal,Pod,8423,10,0.0012
21,Thanjavur,Raw,Sourcing,5022,3,0.0006
21,Bhopal,Customer perception / Wrong claim,CX,8035,39,0.0049
21,Kolkata,Customer perception / Wrong claim,CX,89552,184,0.0021
21,Kolhapur,Customer perception / Wrong claim,CX,1949,7,0.0036
21,Chandigarh,Overripe,Pod,37628,7,0.0002
21,Amritsar,External Damage/Bruises,Pod,2990,27,0.009
21,Dehradun,Internal Rotten,Sourcing,11406,18,0.0016
21,Thanjavur,Customer perception / Wrong claim,CX,5022,7,0.0014
21,Jaipur,Shrivelled / Dry,WH,27698,18,0.0007
21,Gurgaon,Overripe,Pod,92760,17,0.0002
21,Nellore,Customer perception / Wrong claim,CX,6110,29,0.0047
21,Vadodara,Customer perception / Wrong claim,CX,7863,23,0.0029
21,Ludhiana,Raw,Sourcing,7862,11,0.0014
21,Tirunelveli,External Rotten/ Fungal,Pod,5521,5,0.0009
21,Indore,Underweight (packing issue),WH,12703,5,0.0004
21,Madurai,External Damage/Bruises,Pod,10108,45,0.0045
21,Karnal,External Damage/Bruises,Pod,1061,12,0.0113
21,Gurgaon,Damage in transit,Pod,92760,4,0
21,Manipal,Raw,Sourcing,6409,8,0.0012
21,Manipal,External Rotten/ Fungal,Pod,6409,7,0.0011
21,Guntur,Underweight (packing issue),WH,11562,7,0.0006
21,Pune,Shrivelled / Dry,WH,156717,78,0.0005
21,Siliguri,External Damage/Bruises,Pod,3236,19,0.0059
21,Ranchi,Shrivelled / Dry,WH,6853,4,0.0006
21,Karur,External Damage/Bruises,Pod,2858,8,0.0028
21,Patiala,External Rotten/ Fungal,Pod,4046,8,0.002
21,Aligarh,Customer perception / Wrong claim,CX,1620,12,0.0074
21,Vellore,Internal Rotten,Sourcing,7007,8,0.0011
21,Meerut,Shrivelled / Dry,WH,4140,2,0.0005
21,Karimnagar,Underweight (packing issue),WH,2981,2,0.0007
21,Udaipur,Taste / water content,Sourcing,5225,7,0.0013
21,Eluru,Raw,Sourcing,1148,3,0.0026
21,Kanpur,Customer perception / Wrong claim,CX,3602,5,0.0014
21,Sri Ganganagar,Customer perception / Wrong claim,CX,2064,14,0.0068
21,Amritsar,Customer perception / Wrong claim,CX,2990,9,0.003
21,Lucknow,Incorrect size (sourcing issue),Sourcing,18428,3,0.0002
21,Ajmer,Internal Rotten,Sourcing,2025,3,0.0015
21,Khammam,Customer perception / Wrong claim,CX,5460,28,0.0051
21,Varanasi,Internal Rotten,Sourcing,7927,11,0.0014
21,Madurai,Raw,Sourcing,10108,4,0.0004
21,Lucknow,Overripe,Pod,18428,2,0.0001
21,Tirunelveli,Shrivelled / Dry,WH,5521,5,0.0009
21,Aurangabad,Internal Rotten,Sourcing,2393,2,0.0008
21,Palakkad,External Rotten/ Fungal,Pod,4187,5,0.0012
21,Central Goa,Shrivelled / Dry,WH,33741,5,0.0001
21,Kakinada,Raw,Sourcing,3558,4,0.0011
21,Siliguri,Customer perception / Wrong claim,CX,3236,6,0.0019
21,Anand,External Damage/Bruises,Pod,786,7,0.0089
21,Aligarh,Underweight (packing issue),WH,1620,3,0.0019
21,Ranchi,Raw,Sourcing,6853,6,0.0009
21,Tirupati,Taste / water content,Sourcing,10126,6,0.0006
21,Salem,Raw,Sourcing,7514,4,0.0005
21,Vizag,External Rotten/ Fungal,Pod,18913,10,0.0005
21,Ujjain,External Rotten/ Fungal,Pod,1907,2,0.001
21,Pondicherry,Taste / water content,Sourcing,11475,4,0.0003
21,Bhubaneswar,Shrivelled / Dry,WH,34727,6,0.0002
21,Jalandhar,External Damage/Bruises,Pod,1946,7,0.0036
21,Surat,Overripe,Pod,9800,2,0.0002
21,Dibrugarh,Shrivelled / Dry,WH,2250,1,0.0004
21,Manipal,Shrivelled / Dry,WH,6409,2,0.0003
21,Vijayawada,Overripe,Pod,16663,1,0.0001
21,Faridabad,External Rotten/ Fungal,Pod,10636,5,0.0005
21,Roorkee,Taste / water content,Sourcing,1250,1,0.0008
21,Central Goa,Incorrect size (sourcing issue),Sourcing,33741,1,0
21,Thiruvananthapuram,Overripe,Pod,41287,1,0
21,Guwahati,Shrivelled / Dry,WH,9416,3,0.0003
21,Tirupati,Overripe,Pod,10126,1,0.0001
21,Tirupur,Raw,Sourcing,5743,1,0.0002
21,Sri Ganganagar,Internal Rotten,Sourcing,2064,1,0.0005
21,Vizag,Taste / water content,Sourcing,18913,4,0.0002
21,Nagercoil,Underweight (packing issue),WH,3728,1,0.0003
21,Gwalior,External Rotten/ Fungal,Pod,3341,2,0.0006
21,Karnal,Internal Rotten,Sourcing,1061,1,0.0009
21,Bhilai,Shrivelled / Dry,WH,958,1,0.001
21,Silchar,Overripe,Pod,3816,1,0.0003
21,Cuttack,External Rotten/ Fungal,Pod,3811,2,0.0005
21,Manipal,Underweight (packing issue),WH,6409,2,0.0003
21,Allahabad,Customer perception / Wrong claim,CX,1813,1,0.0006
21,Dibrugarh,External Rotten/ Fungal,Pod,2250,4,0.0018
21,Sonipat,Customer perception / Wrong claim,CX,1129,1,0.0009
21,Karnal,External Rotten/ Fungal,Pod,1061,1,0.0009
21,Vellore,Shrivelled / Dry,WH,7007,2,0.0003
21,Rajahmundry,Internal Rotten,Sourcing,4542,3,0.0007
21,Gorakhpur,Customer perception / Wrong claim,CX,2128,1,0.0005
21,Lucknow,Underweight (packing issue),WH,18428,1,0.0001
21,Saharanpur,Internal Rotten,Sourcing,708,1,0.0014
21,Raipur,Overripe,Pod,5105,1,0.0002
21,Davanagere,Overripe,Pod,1449,1,0.0007
21,Nagercoil,Customer perception / Wrong claim,CX,3728,2,0.0005
21,Cuttack,Raw,Sourcing,3811,1,0.0003
21,Thiruvalla,Internal Rotten,Sourcing,4064,1,0.0002
21,Delhi,Damage in transit,Pod,173498,2,0
21,Rajkot,Damage in transit,Pod,4011,1,0.0002
21,Nashik,Underweight (packing issue),WH,6871,1,0.0001
21,Lonavla,Raw,Sourcing,867,1,0.0012
21,Shivamogga,Taste / water content,Sourcing,3122,1,0.0003
21,Tirunelveli,Raw,Sourcing,5521,2,0.0004
21,Anand,Raw,Sourcing,786,1,0.0013
21,Davanagere,Internal Rotten,Sourcing,1449,1,0.0007
21,Silchar,Shrivelled / Dry,WH,3816,4,0.001
21,Bangalore,External Damage/Bruises,Pod,609130,4078,0.0067
21,Delhi,Internal Rotten,Sourcing,173498,273,0.0016
21,Delhi,External Damage/Bruises,Pod,173498,1775,0.0102
21,Kurnool,Taste / water content,Sourcing,5175,3,0.0006
21,Chennai,Raw,Sourcing,240967,275,0.0011
21,Kolkata,External Damage/Bruises,Pod,89552,449,0.005
21,Bangalore,Internal Rotten,Sourcing,609130,983,0.0016
21,Vizag,External Damage/Bruises,Pod,18913,125,0.0066
21,Guntur,External Damage/Bruises,Pod,11562,95,0.0082
21,Udaipur,Internal Rotten,Sourcing,5225,6,0.0011
21,Varanasi,External Damage/Bruises,Pod,7927,62,0.0078
21,Bhopal,External Damage/Bruises,Pod,8035,69,0.0086
21,Patna,Internal Rotten,Sourcing,19545,47,0.0024
21,Ahmedabad,Taste / water content,Sourcing,36332,14,0.0004
21,Lucknow,External Rotten/ Fungal,Pod,18428,17,0.0009
21,Kottayam,Customer perception / Wrong claim,CX,5458,5,0.0009
21,Hyderabad,Underweight (packing issue),WH,320059,167,0.0005
21,Nellore,Internal Rotten,Sourcing,6110,14,0.0023
21,Warangal,Customer perception / Wrong claim,CX,8423,34,0.004
21,Ludhiana,Customer perception / Wrong claim,CX,7862,17,0.0022
21,Patna,Shrivelled / Dry,WH,19545,6,0.0003
21,Bhilai,Customer perception / Wrong claim,CX,958,11,0.0115
21,Kakinada,External Damage/Bruises,Pod,3558,25,0.007
21,Panipat,External Damage/Bruises,Pod,3634,40,0.011
21,Nagpur,External Rotten/ Fungal,Pod,9760,12,0.0012
21,Panipat,Raw,Sourcing,3634,7,0.0019
21,Kakinada,Customer perception / Wrong claim,CX,3558,8,0.0022
21,Ludhiana,Internal Rotten,Sourcing,7862,7,0.0009
21,Ranchi,Customer perception / Wrong claim,CX,6853,34,0.005
21,Patiala,Raw,Sourcing,4046,4,0.001
21,Panipat,Taste / water content,Sourcing,3634,15,0.0041
21,Meerut,Taste / water content,Sourcing,4140,10,0.0024
21,Meerut,Underweight (packing issue),WH,4140,3,0.0007
21,Moradabad,Internal Rotten,Sourcing,2162,9,0.0042
21,Hyderabad,External Damage/Bruises,Pod,320059,4021,0.0126
21,Saharanpur,Customer perception / Wrong claim,CX,708,3,0.0042
21,Surat,Shrivelled / Dry,WH,9800,12,0.0012
21,Faridabad,Taste / water content,Sourcing,10636,12,0.0011
21,Mangaluru,Overripe,Pod,17740,2,0.0001
21,Muzaffarpur,Raw,Sourcing,1174,4,0.0034
21,Vapi,Internal Rotten,Sourcing,3598,4,0.0011
21,Tumakuru,Raw,Sourcing,3376,2,0.0006
21,Latur,External Damage/Bruises,Pod,720,5,0.0069
21,Patiala,Customer perception / Wrong claim,CX,4046,14,0.0035
21,Hubli,External Damage/Bruises,Pod,2622,14,0.0053
21,Hyderabad,Incorrect size (sourcing issue),Sourcing,320059,8,0
21,Agra,Customer perception / Wrong claim,CX,1619,7,0.0043
21,Panipat,External Rotten/ Fungal,Pod,3634,5,0.0014
21,Roorkee,Customer perception / Wrong claim,CX,1250,7,0.0056
21,Patna,Underweight (packing issue),WH,19545,10,0.0005
21,Sonipat,External Damage/Bruises,Pod,1129,6,0.0053
21,Nashik,Raw,Sourcing,6871,5,0.0007
21,Guwahati,Internal Rotten,Sourcing,9416,7,0.0007
21,Raipur,Underweight (packing issue),WH,5105,5,0.001
21,Kakinada,Underweight (packing issue),WH,3558,2,0.0006
21,Vizag,Overripe,Pod,18913,6,0.0003
21,Patiala,Taste / water content,Sourcing,4046,3,0.0007
21,Jalandhar,Internal Rotten,Sourcing,1946,1,0.0005
21,Kakinada,Shrivelled / Dry,WH,3558,1,0.0003
21,Trichy,Raw,Sourcing,9096,3,0.0003
21,Chandigarh,Incorrect size (sourcing issue),Sourcing,37628,3,0.0001
21,Mathura,Taste / water content,Sourcing,1093,3,0.0027
21,Kota,Incorrect size (sourcing issue),Sourcing,2551,1,0.0004
21,Jodhpur,Overripe,Pod,1978,1,0.0005
21,Gwalior,Shrivelled / Dry,WH,3341,1,0.0003
21,Karimnagar,Taste / water content,Sourcing,2981,1,0.0003
21,Palakkad,External Damage/Bruises,Pod,4187,7,0.0017
21,Lonavla,Underweight (packing issue),WH,867,1,0.0012
21,Silchar,Raw,Sourcing,3816,3,0.0008
21,Aurangabad,Raw,Sourcing,2393,1,0.0004
21,Khammam,Internal Rotten,Sourcing,5460,2,0.0004
21,Cuttack,Taste / water content,Sourcing,3811,1,0.0003
21,Ujjain,Underweight (packing issue),WH,1907,1,0.0005
21,Nizamabad,Internal Rotten,Sourcing,1012,1,0.001
21,Allahabad,Shrivelled / Dry,WH,1813,1,0.0006
21,Alappuzha,Taste / water content,Sourcing,3818,1,0.0003
21,Hubli,Taste / water content,Sourcing,2622,1,0.0004
21,Chandigarh,External Rotten/ Fungal,Pod,37628,13,0.0003
21,Eluru,Shrivelled / Dry,WH,1148,1,0.0009
21,Anantapur,Taste / water content,Sourcing,3855,1,0.0003
21,Ludhiana,Shrivelled / Dry,WH,7862,2,0.0003
21,Tirunelveli,Customer perception / Wrong claim,CX,5521,6,0.0011
21,Surat,Raw,Sourcing,9800,6,0.0006
21,Ajmer,External Damage/Bruises,Pod,2025,16,0.0079
21,Vizag,Raw,Sourcing,18913,14,0.0007
21,Karnal,Customer perception / Wrong claim,CX,1061,7,0.0066
21,Madurai,Internal Rotten,Sourcing,10108,2,0.0002
21,Delhi,Overripe,Pod,173498,22,0.0001
21,Noida,Shrivelled / Dry,WH,22326,7,0.0003
21,Vadodara,Underweight (packing issue),WH,7863,2,0.0003
21,Varanasi,Overripe,Pod,7927,3,0.0004
21,Muzaffarpur,Internal Rotten,Sourcing,1174,2,0.0017
21,Rajkot,Underweight (packing issue),WH,4011,2,0.0005
21,Jalandhar,Raw,Sourcing,1946,4,0.0021
21,Indore,Taste / water content,Sourcing,12703,3,0.0002
21,Lonavla,Customer perception / Wrong claim,CX,867,3,0.0035
21,Tirupati,Raw,Sourcing,10126,11,0.0011
21,Nagpur,Shrivelled / Dry,WH,9760,18,0.0018
21,Ahmedabad,Internal Rotten,Sourcing,36332,42,0.0012
21,Gwalior,External Damage/Bruises,Pod,3341,34,0.0102
21,Mangaluru,Shrivelled / Dry,WH,17740,6,0.0003
21,Bareilly,External Damage/Bruises,Pod,1099,6,0.0055
21,Alappuzha,External Damage/Bruises,Pod,3818,5,0.0013
21,Vizag,Damage in transit,Pod,18913,2,0.0001
21,Ahmedabad,Underweight (packing issue),WH,36332,7,0.0002
21,Kurnool,Underweight (packing issue),WH,5175,2,0.0004
21,Nashik,External Rotten/ Fungal,Pod,6871,21,0.0031
21,Salem,External Rotten/ Fungal,Pod,7514,9,0.0012
21,Trichy,Underweight (packing issue),WH,9096,4,0.0004
21,Nashik,Overripe,Pod,6871,5,0.0007
21,Vellore,Underweight (packing issue),WH,7007,2,0.0003
21,Mangaluru,External Damage/Bruises,Pod,17740,78,0.0044
21,Mangaluru,Customer perception / Wrong claim,CX,17740,33,0.0019
21,Varanasi,Raw,Sourcing,7927,10,0.0013
21,Muzaffarpur,External Rotten/ Fungal,Pod,1174,6,0.0051
21,Cuttack,Customer perception / Wrong claim,CX,3811,5,0.0013
21,Ranchi,External Damage/Bruises,Pod,6853,72,0.0105
21,Nizamabad,External Rotten/ Fungal,Pod,1012,2,0.002
21,Kanpur,Internal Rotten,Sourcing,3602,6,0.0017
21,Coimbatore,Underweight (packing issue),WH,29947,10,0.0003
21,Sonipat,Internal Rotten,Sourcing,1129,2,0.0018
21,Bhubaneswar,Underweight (packing issue),WH,34727,2,0.0001
21,Rohtak,Taste / water content,Sourcing,2607,6,0.0023
21,Warangal,Underweight (packing issue),WH,8423,7,0.0008
21,Nanded,Customer perception / Wrong claim,CX,772,3,0.0039
21,Coimbatore,Taste / water content,Sourcing,29947,7,0.0002
21,Cuttack,Overripe,Pod,3811,2,0.0005
21,Aligarh,Raw,Sourcing,1620,2,0.0012
21,Karaikkudi,Shrivelled / Dry,WH,2303,5,0.0022
21,Thiruvananthapuram,External Rotten/ Fungal,Pod,41287,25,0.0006
21,Raipur,Raw,Sourcing,5105,13,0.0025
21,Vijayawada,Shrivelled / Dry,WH,16663,21,0.0013
21,Kolkata,Overripe,Pod,89552,18,0.0002
21,Patna,Overripe,Pod,19545,6,0.0003
21,Jamshedpur,Shrivelled / Dry,WH,4610,2,0.0004
21,Kakinada,External Rotten/ Fungal,Pod,3558,3,0.0008
21,Dibrugarh,Customer perception / Wrong claim,CX,2250,9,0.004
21,Jalandhar,Customer perception / Wrong claim,CX,1946,2,0.001
21,Belgaum,External Damage/Bruises,Pod,3333,10,0.003
21,Muzaffarpur,External Damage/Bruises,Pod,1174,16,0.0136
21,Jabalpur,Customer perception / Wrong claim,CX,2921,6,0.0021
21,Thoothukudi,Taste / water content,Sourcing,4808,2,0.0004
21,Vellore,Customer perception / Wrong claim,CX,7007,6,0.0009
21,Central Goa,Underweight (packing issue),WH,33741,3,0.0001
21,Khammam,Raw,Sourcing,5460,3,0.0005
21,Gwalior,Raw,Sourcing,3341,6,0.0018
21,Kochi,Shrivelled / Dry,WH,87823,9,0.0001
21,Vapi,Taste / water content,Sourcing,3598,4,0.0011
21,Noida,External Damage/Bruises,Pod,22326,244,0.0109
21,Chennai,External Damage/Bruises,Pod,240967,2980,0.0124
21,Ujjain,Shrivelled / Dry,WH,1907,5,0.0026
21,Surat,Taste / water content,Sourcing,9800,6,0.0006
21,Chandigarh,Customer perception / Wrong claim,CX,37628,165,0.0044
21,Gorakhpur,Internal Rotten,Sourcing,2128,1,0.0005
21,Ongole,Underweight (packing issue),WH,1348,2,0.0015
21,Mumbai,Shrivelled / Dry,WH,324581,196,0.0006
21,Pune,External Damage/Bruises,Pod,156717,1736,0.0111
21,Tumakuru,Internal Rotten,Sourcing,3376,3,0.0009
21,Mumbai,External Damage/Bruises,Pod,324581,3003,0.0093
21,Pune,Raw,Sourcing,156717,155,0.001
21,Gurgaon,Customer perception / Wrong claim,CX,92760,452,0.0049
21,Vijayawada,External Damage/Bruises,Pod,16663,94,0.0056
21,Chandigarh,Raw,Sourcing,37628,66,0.0018
21,Jodhpur,Underweight (packing issue),WH,1978,1,0.0005
21,Hyderabad,Taste / water content,Sourcing,320059,135,0.0004
21,Bangalore,Overripe,Pod,609130,201,0.0003
21,Ahmedabad,Overripe,Pod,36332,17,0.0005
21,Mumbai,Incorrect size (sourcing issue),Sourcing,324581,4,0
21,Coimbatore,External Damage/Bruises,Pod,29947,216,0.0072
21,Pune,Overripe,Pod,156717,59,0.0004
21,Raipur,External Rotten/ Fungal,Pod,5105,9,0.0018
21,Chennai,Internal Rotten,Sourcing,240967,258,0.0011
21,Kurnool,Raw,Sourcing,5175,4,0.0008
21,Bhopal,Underweight (packing issue),WH,8035,2,0.0002
21,Jaipur,Customer perception / Wrong claim,CX,27698,120,0.0043
21,Trichy,Customer perception / Wrong claim,CX,9096,18,0.002
21,Panipat,Customer perception / Wrong claim,CX,3634,10,0.0028
21,Mysore,Raw,Sourcing,19534,13,0.0007
21,Coimbatore,Customer perception / Wrong claim,CX,29947,72,0.0024
21,Bangalore,Underweight (packing issue),WH,609130,213,0.0004
21,Kochi,Overripe,Pod,87823,8,0.0001
21,Ahmedabad,Customer perception / Wrong claim,CX,36332,140,0.0039
21,Muzaffarpur,Customer perception / Wrong claim,CX,1174,5,0.0043
21,Central Goa,Overripe,Pod,33741,8,0.0002
21,Nellore,External Damage/Bruises,Pod,6110,46,0.0075
21,Vizag,Internal Rotten,Sourcing,18913,31,0.0016
21,Noida 1,Internal Rotten,Sourcing,68409,138,0.002
21,Madurai,External Rotten/ Fungal,Pod,10108,9,0.0009
21,Ranchi,External Rotten/ Fungal,Pod,6853,12,0.0018
21,Vizag,Shrivelled / Dry,WH,18913,12,0.0006
21,Bikaner,Customer perception / Wrong claim,CX,1189,10,0.0084
21,Kollam,External Damage/Bruises,Pod,7332,31,0.0042
