Unique ID,DATE,WEEK,CITY,ITEM_CODE_NEW,ITEM_NAME,Total IGCC,Unique Order Numbers,Reason Summary
8/14/2026-Hyderabad-1294,Fri Aug 14 2026 00:00:00 GMT+0530 (India Standard Time),33,Hyderabad,1294,Gooseberry,4,564,"External Damage/Bruises (3.00), Customer perception / Wrong claim (1.00)"
8/13/2026-Kolkata-2609,Thu Aug 13 2026 00:00:00 GMT+0530 (India Standard Time),33,Kolkata,2609,Cowpea Beans,2,238,"External Rotten/ Fungal (1.00), External Damage/Bruises (1.00)"
8/11/2026-Ahmedabad-7461,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Ahmedabad,7461,Forest Bitter Gourd (Karela),1,31,External Damage/Bruises (1.00)
8/11/2026-Patna-1007,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Patna,1007,Yelakki Banana,1,40,Internal Rotten (1.00)
8/11/2026-Noida-55568,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Noida,55568,Baby Lady's Finger,3,161,"External Rotten/ Fungal (2.00), External Damage/Bruises (1.00)"
8/10/2026-Thiruvananthapuram-4073,Mon Aug 10 2026 00:00:00 GMT+0530 (India Standard Time),33,Thiruvananthapuram,4073,Carrot Cut,1,28,External Damage/Bruises (1.00)
8/12/2026-Jamshedpur-3796,Wed Aug 12 2026 00:00:00 GMT+0530 (India Standard Time),33,Jamshedpur,3796,Lemon,1,32,External Damage/Bruises (1.00)
8/15/2026-Mangaluru-5796,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Mangaluru,5796,Banana Flower,1,17,Shrivelled / Dry (1.00)
8/15/2026-Mysore-5005,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Mysore,5005,Sweet Beauty Red Pear,1,9,External Damage/Bruises (1.00)
8/10/2026-Vizag-1103,Mon Aug 10 2026 00:00:00 GMT+0530 (India Standard Time),33,Vizag,1103,Pineapple,1,4,Raw (1.00)
8/10/2026-Patiala-451491,Mon Aug 10 2026 00:00:00 GMT+0530 (India Standard Time),33,Patiala,451491,Dhatura Fruit,1,3,External Damage/Bruises (1.00)
8/10/2026-Amritsar-1005,Mon Aug 10 2026 00:00:00 GMT+0530 (India Standard Time),33,Amritsar,1005,Robusta Banana,1,30,Raw (1.00)
8/11/2026-Coimbatore-1107,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Coimbatore,1107,Baby Potato,1,34,Customer perception / Wrong claim (1.00)
8/16/2026-Gurgaon-367466,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Gurgaon,367466,Pear Nakh,1,9,Internal Rotten (1.00)
8/15/2026-Kozhikode-5733,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Kozhikode,5733,Premium Thai Guava,1,117,External Damage/Bruises (1.00)
8/13/2026-Thanjavur-16377,Thu Aug 13 2026 00:00:00 GMT+0530 (India Standard Time),33,Thanjavur,16377,Sweet Lime (Mosambi),1,14,Customer perception / Wrong claim (1.00)
8/15/2026-Tirunelveli-9497,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Tirunelveli,9497,Yellow Shevanti Flowers,1,7,Shrivelled / Dry (1.00)
8/10/2026-Bikaner-4601,Mon Aug 10 2026 00:00:00 GMT+0530 (India Standard Time),33,Bikaner,4601,Ooty Carrot (Carrot),1,3,External Rotten/ Fungal (1.00)
8/12/2026-Hyderabad-85194,Wed Aug 12 2026 00:00:00 GMT+0530 (India Standard Time),33,Hyderabad,85194,Robusta Banana (Perfectly Ripened),3,186,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00), Raw (1.00)"
8/14/2026-Mumbai-1074,Fri Aug 14 2026 00:00:00 GMT+0530 (India Standard Time),33,Mumbai,1074,Garlic,2,694,Customer perception / Wrong claim (2.00)
8/11/2026-Mumbai-639210,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Mumbai,639210,Avocado Mini Gems,1,140,Raw (1.00)
8/10/2026-Hyderabad-2609,Mon Aug 10 2026 00:00:00 GMT+0530 (India Standard Time),33,Hyderabad,2609,Cowpea Beans,16,397,"External Damage/Bruises (12.00), Customer perception / Wrong claim (4.00)"
8/10/2026-Mumbai-1036,Mon Aug 10 2026 00:00:00 GMT+0530 (India Standard Time),33,Mumbai,1036,Carrot,6,3060,"Customer perception / Wrong claim (3.00), Shrivelled / Dry (2.00), External Damage/Bruises (1.00)"
8/15/2026-Bangalore-5932,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Bangalore,5932,Apple - Ber,7,316,"Internal Rotten (3.00), External Damage/Bruises (2.00), Taste / water content (1.00), External Rotten/ Fungal (1.00)"
8/12/2026-Pune-1103,Wed Aug 12 2026 00:00:00 GMT+0530 (India Standard Time),33,Pune,1103,Pineapple,3,31,Raw (3.00)
8/15/2026-Bangalore-997,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Bangalore,997,Royal Gala Apple,3,1251,External Damage/Bruises (3.00)
8/12/2026-Hyderabad-831537,Wed Aug 12 2026 00:00:00 GMT+0530 (India Standard Time),33,Hyderabad,831537,Sam Agri Peeled Pomegranate,1,147,Customer perception / Wrong claim (1.00)
8/11/2026-Mumbai-8682,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Mumbai,8682,Cucumber White,2,1205,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
8/14/2026-Delhi-4563,Fri Aug 14 2026 00:00:00 GMT+0530 (India Standard Time),33,Delhi,4563,Bitter Gourd,2,161,"Overripe (1.00), External Damage/Bruises (1.00)"
8/10/2026-Mumbai-3967,Mon Aug 10 2026 00:00:00 GMT+0530 (India Standard Time),33,Mumbai,3967,Purple Bharta Brinjal,9,1180,External Damage/Bruises (9.00)
8/12/2026-Delhi-357325,Wed Aug 12 2026 00:00:00 GMT+0530 (India Standard Time),33,Delhi,357325,Small Tender Coconut,1,46,Customer perception / Wrong claim (1.00)
8/12/2026-Mumbai-7433,Wed Aug 12 2026 00:00:00 GMT+0530 (India Standard Time),33,Mumbai,7433,Imported Avocado - Tanzania,17,1156,"Internal Rotten (6.00), Raw (4.00), External Damage/Bruises (2.00), Overripe (2.00), Customer perception / Wrong claim (2.00), External Rotten/ Fungal (1.00)"
8/13/2026-Pune-1025,Thu Aug 13 2026 00:00:00 GMT+0530 (India Standard Time),33,Pune,1025,Broccoli,7,258,"External Damage/Bruises (6.00), Underweight (packing issue) (1.00)"
8/14/2026-Bangalore-618280,Fri Aug 14 2026 00:00:00 GMT+0530 (India Standard Time),33,Bangalore,618280,nectr Lemon,3,512,External Damage/Bruises (3.00)
8/15/2026-Mumbai-1041,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Mumbai,1041,Green Chilli,3,191,"Customer perception / Wrong claim (2.00), External Damage/Bruises (1.00)"
8/15/2026-Delhi-7811,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Delhi,7811,Green Pumpkin,1,172,Customer perception / Wrong claim (1.00)
8/11/2026-Hyderabad-3940,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Hyderabad,3940,Ooty Carrot (Gajar),16,478,"Shrivelled / Dry (12.00), Customer perception / Wrong claim (3.00), External Damage/Bruises (1.00)"
8/11/2026-Pune-7478,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Pune,7478,Broad Beans,1,74,External Damage/Bruises (1.00)
8/14/2026-Hyderabad-11554,Fri Aug 14 2026 00:00:00 GMT+0530 (India Standard Time),33,Hyderabad,11554,Premium Select Pomegranate,4,160,"External Damage/Bruises (3.00), Customer perception / Wrong claim (1.00)"
8/15/2026-Thiruvananthapuram-7821,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Thiruvananthapuram,7821,English Cucumber,1,35,External Damage/Bruises (1.00)
8/13/2026-Pune-1051,Thu Aug 13 2026 00:00:00 GMT+0530 (India Standard Time),33,Pune,1051,Coriander Leaves,1,135,Customer perception / Wrong claim (1.00)
8/16/2026-Mumbai-1047,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Mumbai,1047,Coconut,8,910,"Internal Rotten (3.00), Customer perception / Wrong claim (2.00), External Damage/Bruises (2.00), Shrivelled / Dry (1.00)"
8/15/2026-Vijayawada-1296,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Vijayawada,1296,Tender Coconut,1,91,External Damage/Bruises (1.00)
8/15/2026-Noida 1-1294,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Noida 1,1294,Gooseberry,2,78,"External Rotten/ Fungal (1.00), Underweight (packing issue) (1.00)"
8/10/2026-Kochi-1108,Mon Aug 10 2026 00:00:00 GMT+0530 (India Standard Time),33,Kochi,1108,Potato,1,943,External Damage/Bruises (1.00)
8/10/2026-Pune-1113,Mon Aug 10 2026 00:00:00 GMT+0530 (India Standard Time),33,Pune,1113,Ridge Gourd,2,260,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
8/14/2026-Mangaluru-357325,Fri Aug 14 2026 00:00:00 GMT+0530 (India Standard Time),33,Mangaluru,357325,Small Tender Coconut,1,22,External Damage/Bruises (1.00)
8/10/2026-Gurgaon-1102,Mon Aug 10 2026 00:00:00 GMT+0530 (India Standard Time),33,Gurgaon,1102,Packham Pear - South Africa,1,33,Taste / water content (1.00)
8/12/2026-Thiruvananthapuram-4601,Wed Aug 12 2026 00:00:00 GMT+0530 (India Standard Time),33,Thiruvananthapuram,4601,Ooty Carrot (Carrot),1,549,External Damage/Bruises (1.00)
8/15/2026-Coimbatore-45306,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Coimbatore,45306,Daily Pomegranate,1,128,Customer perception / Wrong claim (1.00)
8/13/2026-Chandigarh-736728,Thu Aug 13 2026 00:00:00 GMT+0530 (India Standard Time),33,Chandigarh,736728,Bobby Muskmelon (White Flesh),1,4,Internal Rotten (1.00)
8/10/2026-Noida 1-4517,Mon Aug 10 2026 00:00:00 GMT+0530 (India Standard Time),33,Noida 1,4517,Green Peas (Matar),2,30,External Rotten/ Fungal (2.00)
8/10/2026-Gurgaon-7433,Mon Aug 10 2026 00:00:00 GMT+0530 (India Standard Time),33,Gurgaon,7433,Imported Avocado - Tanzania,3,374,"Internal Rotten (2.00), Customer perception / Wrong claim (1.00)"
8/10/2026-Patna-1074,Mon Aug 10 2026 00:00:00 GMT+0530 (India Standard Time),33,Patna,1074,Garlic,1,40,External Damage/Bruises (1.00)
8/15/2026-Kochi-7044,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Kochi,7044,Peeled Sambhar Onion,2,326,"Customer perception / Wrong claim (1.00), Internal Rotten (1.00)"
8/15/2026-Thiruvananthapuram-1082,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Thiruvananthapuram,1082,Guava,1,227,External Damage/Bruises (1.00)
8/16/2026-Coimbatore-1025,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Coimbatore,1025,Broccoli,3,61,"Customer perception / Wrong claim (2.00), External Damage/Bruises (1.00)"
8/11/2026-Central Goa-5339,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Central Goa,5339,Pineapple Peeled (Ananas) - Whole,3,46,"Internal Rotten (2.00), Customer perception / Wrong claim (1.00)"
8/12/2026-Noida-918705,Wed Aug 12 2026 00:00:00 GMT+0530 (India Standard Time),33,Noida,918705,Pear Nashpati,2,92,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
8/16/2026-Kollam-1108,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Kollam,1108,Potato,1,142,External Damage/Bruises (1.00)
8/16/2026-Vadodara-16377,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Vadodara,16377,Sweet Lime (Mosambi),1,10,Raw (1.00)
8/16/2026-Bareilly-1025,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Bareilly,1025,Broccoli,1,2,External Damage/Bruises (1.00)
8/15/2026-Karaikkudi-15024,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Karaikkudi,15024,Kateri Brinjal,1,34,Customer perception / Wrong claim (1.00)
8/10/2026-Trichy-3380,Mon Aug 10 2026 00:00:00 GMT+0530 (India Standard Time),33,Trichy,3380,Peeled Pomegranate,1,2,Internal Rotten (1.00)
8/16/2026-Varanasi-1082,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Varanasi,1082,Guava,1,1,External Damage/Bruises (1.00)
8/13/2026-Bangalore-1051,Thu Aug 13 2026 00:00:00 GMT+0530 (India Standard Time),33,Bangalore,1051,Coriander Leaves,12,956,"Customer perception / Wrong claim (6.00), External Rotten/ Fungal (2.00), Underweight (packing issue) (2.00), External Damage/Bruises (1.00), Shrivelled / Dry (1.00)"
8/16/2026-Mumbai-7433,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Mumbai,7433,Imported Avocado - Tanzania,37,1805,"Internal Rotten (26.00), Customer perception / Wrong claim (6.00), Overripe (4.00), Raw (1.00)"
8/14/2026-Hyderabad-17040,Fri Aug 14 2026 00:00:00 GMT+0530 (India Standard Time),33,Hyderabad,17040,Durva (Doop) Grass,1,106,Shrivelled / Dry (1.00)
8/12/2026-Hyderabad-1049,Wed Aug 12 2026 00:00:00 GMT+0530 (India Standard Time),33,Hyderabad,1049,Colocasia (Arbi),1,704,External Damage/Bruises (1.00)
8/13/2026-Hyderabad-1096,Thu Aug 13 2026 00:00:00 GMT+0530 (India Standard Time),33,Hyderabad,1096,Muskmelon,7,268,"Raw (4.00), External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00)"
8/16/2026-Bangalore-4517,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Bangalore,4517,Green Peas (Matar),3,439,"External Rotten/ Fungal (2.00), Customer perception / Wrong claim (1.00)"
8/16/2026-Bangalore-9499,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Bangalore,9499,Mixed Marigold Flowers,2,624,"Shrivelled / Dry (1.00), Customer perception / Wrong claim (1.00)"
8/15/2026-Gurgaon-4564,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Gurgaon,4564,Small Brinjal,1,170,External Damage/Bruises (1.00)
8/14/2026-Chennai-5802,Fri Aug 14 2026 00:00:00 GMT+0530 (India Standard Time),33,Chennai,5802,Betel Leaf and Nut,1,101,Customer perception / Wrong claim (1.00)
8/12/2026-Chennai-19027,Wed Aug 12 2026 00:00:00 GMT+0530 (India Standard Time),33,Chennai,19027,Green Cucumber,3,1820,"Shrivelled / Dry (2.00), Customer perception / Wrong claim (1.00)"
8/12/2026-Hyderabad-38914,Wed Aug 12 2026 00:00:00 GMT+0530 (India Standard Time),33,Hyderabad,38914,Baby Bottle Gourd,3,261,"Customer perception / Wrong claim (2.00), Internal Rotten (1.00)"
8/12/2026-Delhi-1051,Wed Aug 12 2026 00:00:00 GMT+0530 (India Standard Time),33,Delhi,1051,Coriander Leaves,5,96,"Shrivelled / Dry (3.00), External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
8/12/2026-Hyderabad-9498,Wed Aug 12 2026 00:00:00 GMT+0530 (India Standard Time),33,Hyderabad,9498,White Shevanti Flowers,1,86,Customer perception / Wrong claim (1.00)
8/11/2026-Bangalore-859313,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Bangalore,859313,Superplum Premium Plum,2,180,"Customer perception / Wrong claim (1.00), Taste / water content (1.00)"
8/12/2026-Kolkata-13208,Wed Aug 12 2026 00:00:00 GMT+0530 (India Standard Time),33,Kolkata,13208,Mango Ginger,1,45,Customer perception / Wrong claim (1.00)
8/16/2026-Kolkata-806641,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Kolkata,806641,Imported Cherry,2,52,External Rotten/ Fungal (2.00)
8/15/2026-Ahmedabad-1106,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Ahmedabad,1106,Pomegranate,1,29,External Damage/Bruises (1.00)
8/13/2026-Manipal-17040,Thu Aug 13 2026 00:00:00 GMT+0530 (India Standard Time),33,Manipal,17040,Durva (Doop) Grass,1,3,Shrivelled / Dry (1.00)
8/15/2026-Noida 1-63716,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Noida 1,63716,Capsicum Tricolour,2,117,"External Damage/Bruises (1.00), Incorrect size (sourcing issue) (1.00)"
8/13/2026-Kolkata-7455,Thu Aug 13 2026 00:00:00 GMT+0530 (India Standard Time),33,Kolkata,7455,Purple Brinjal,3,311,"Internal Rotten (1.00), External Rotten/ Fungal (1.00), Customer perception / Wrong claim (1.00)"
8/11/2026-Gorakhpur-1108,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Gorakhpur,1108,Potato,1,56,Customer perception / Wrong claim (1.00)
8/14/2026-Chennai-7816,Fri Aug 14 2026 00:00:00 GMT+0530 (India Standard Time),33,Chennai,7816,Ooty Potato Medium,2,831,External Damage/Bruises (2.00)
8/14/2026-Chennai-11581,Fri Aug 14 2026 00:00:00 GMT+0530 (India Standard Time),33,Chennai,11581,Papaya,8,254,"Raw (6.00), Underweight (packing issue) (1.00), External Damage/Bruises (1.00)"
8/15/2026-Coimbatore-11577,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Coimbatore,11577,Pineapple,1,19,Raw (1.00)
8/13/2026-Thiruvananthapuram-2116,Thu Aug 13 2026 00:00:00 GMT+0530 (India Standard Time),33,Thiruvananthapuram,2116,Onion,2,1300,External Damage/Bruises (2.00)
8/10/2026-Noida-4601,Mon Aug 10 2026 00:00:00 GMT+0530 (India Standard Time),33,Noida,4601,Ooty Carrot (Carrot),3,430,"Underweight (packing issue) (1.00), External Damage/Bruises (1.00), Shrivelled / Dry (1.00)"
8/16/2026-Noida-11559,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Noida,11559,Baby Green Kiwi,2,5,"Underweight (packing issue) (1.00), External Damage/Bruises (1.00)"
8/14/2026-Guwahati-5733,Fri Aug 14 2026 00:00:00 GMT+0530 (India Standard Time),33,Guwahati,5733,Premium Thai Guava,1,35,External Damage/Bruises (1.00)
8/16/2026-Indore-1027,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Indore,1027,Green Capsicum,1,137,External Damage/Bruises (1.00)
8/15/2026-Gurgaon-7388,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Gurgaon,7388,Indian Plum,1,90,Internal Rotten (1.00)
8/11/2026-Thiruvananthapuram-1007,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Thiruvananthapuram,1007,Yelakki Banana,1,609,Customer perception / Wrong claim (1.00)
8/13/2026-Kollam-4081,Thu Aug 13 2026 00:00:00 GMT+0530 (India Standard Time),33,Kollam,4081,Ginger Cut & Peeled,1,6,Customer perception / Wrong claim (1.00)
8/16/2026-Raipur-17040,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Raipur,17040,Durva (Doop) Grass,1,3,Customer perception / Wrong claim (1.00)
8/13/2026-Mumbai-89406,Thu Aug 13 2026 00:00:00 GMT+0530 (India Standard Time),33,Mumbai,89406,Pluckk Cold Pressed Extracted 100% Valencia Orange Juice (No Preservatives),1,5,Taste / water content (1.00)
8/16/2026-Anantapur-5733,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Anantapur,5733,Premium Thai Guava,2,31,External Damage/Bruises (2.00)
8/13/2026-Karaikkudi-5796,Thu Aug 13 2026 00:00:00 GMT+0530 (India Standard Time),33,Karaikkudi,5796,Banana Flower,1,14,External Damage/Bruises (1.00)
8/14/2026-Tirunelveli-1294,Fri Aug 14 2026 00:00:00 GMT+0530 (India Standard Time),33,Tirunelveli,1294,Gooseberry,1,21,External Damage/Bruises (1.00)
8/14/2026-Bangalore-55568,Fri Aug 14 2026 00:00:00 GMT+0530 (India Standard Time),33,Bangalore,55568,Baby Lady's Finger,1,881,Customer perception / Wrong claim (1.00)
8/13/2026-Bangalore-1036,Thu Aug 13 2026 00:00:00 GMT+0530 (India Standard Time),33,Bangalore,1036,Carrot,10,3693,"Customer perception / Wrong claim (6.00), Shrivelled / Dry (2.00), External Damage/Bruises (2.00)"
8/15/2026-Delhi-1092,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Delhi,1092,Mint Leaves,1,78,Shrivelled / Dry (1.00)
8/12/2026-Bangalore-12683,Wed Aug 12 2026 00:00:00 GMT+0530 (India Standard Time),33,Bangalore,12683,Rambhutan (Jungle Litchi),4,626,"External Damage/Bruises (2.00), Customer perception / Wrong claim (2.00)"
8/12/2026-Mumbai-15353,Wed Aug 12 2026 00:00:00 GMT+0530 (India Standard Time),33,Mumbai,15353,Button Roses,3,202,External Damage/Bruises (3.00)
8/16/2026-Bangalore-8687,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Bangalore,8687,Pointed Gourd,13,974,"External Rotten/ Fungal (5.00), External Damage/Bruises (5.00), Customer perception / Wrong claim (2.00), Overripe (1.00)"
8/12/2026-Chennai-7459,Wed Aug 12 2026 00:00:00 GMT+0530 (India Standard Time),33,Chennai,7459,Asparagus,1,27,External Damage/Bruises (1.00)
8/16/2026-Kolkata-1005,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Kolkata,1005,Robusta Banana,29,1448,"External Damage/Bruises (11.00), External Rotten/ Fungal (7.00), Internal Rotten (5.00), Customer perception / Wrong claim (4.00), Overripe (1.00), Raw (1.00)"
8/15/2026-Kolkata-1113,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Kolkata,1113,Ridge Gourd,1,192,External Rotten/ Fungal (1.00)
8/15/2026-Bangalore-301315,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Bangalore,301315,Yellow Dragon Fruit,14,130,"External Rotten/ Fungal (7.00), Customer perception / Wrong claim (3.00), External Damage/Bruises (2.00), Internal Rotten (1.00), Underweight (packing issue) (1.00)"
8/11/2026-Noida 1-8687,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Noida 1,8687,Pointed Gourd,2,194,"External Damage/Bruises (1.00), External Rotten/ Fungal (1.00)"
8/11/2026-Kochi-5804,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Kochi,5804,Fresh Green Peas Peeled,1,30,External Damage/Bruises (1.00)
8/14/2026-Kochi-4597,Fri Aug 14 2026 00:00:00 GMT+0530 (India Standard Time),33,Kochi,4597,Coccinia,1,304,Internal Rotten (1.00)
8/15/2026-Jaipur-1025,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Jaipur,1025,Broccoli,1,32,External Damage/Bruises (1.00)
8/12/2026-Hyderabad-51416,Wed Aug 12 2026 00:00:00 GMT+0530 (India Standard Time),33,Hyderabad,51416,Rajnigandha Flowers,2,17,"External Damage/Bruises (1.00), Shrivelled / Dry (1.00)"
8/10/2026-Delhi-918705,Mon Aug 10 2026 00:00:00 GMT+0530 (India Standard Time),33,Delhi,918705,Pear Nashpati,7,494,"External Damage/Bruises (4.00), Customer perception / Wrong claim (2.00), Raw (1.00)"
8/16/2026-Bangalore-1068,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Bangalore,1068,Sweet Corn,8,1075,"Customer perception / Wrong claim (3.00), Shrivelled / Dry (3.00), Internal Rotten (2.00)"
8/15/2026-Indore-2969,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Indore,2969,Imported Blueberry (From Peru),1,9,External Damage/Bruises (1.00)
8/13/2026-Udaipur-1005,Thu Aug 13 2026 00:00:00 GMT+0530 (India Standard Time),33,Udaipur,1005,Robusta Banana,1,66,External Damage/Bruises (1.00)
8/11/2026-Noida 1-1047,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Noida 1,1047,Coconut,1,130,Customer perception / Wrong claim (1.00)
8/12/2026-Ahmedabad-1095,Wed Aug 12 2026 00:00:00 GMT+0530 (India Standard Time),33,Ahmedabad,1095,Button Mushroom,1,189,Customer perception / Wrong claim (1.00)
8/13/2026-Gwalior-3902,Thu Aug 13 2026 00:00:00 GMT+0530 (India Standard Time),33,Gwalior,3902,Round Gourd,1,12,External Damage/Bruises (1.00)
8/11/2026-Dehradun-1103,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Dehradun,1103,Pineapple,1,4,Internal Rotten (1.00)
8/13/2026-Noida-1128,Thu Aug 13 2026 00:00:00 GMT+0530 (India Standard Time),33,Noida,1128,Sweet Potato,1,94,External Damage/Bruises (1.00)
8/16/2026-Vadodara-2969,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Vadodara,2969,Imported Blueberry (From Peru),1,15,External Damage/Bruises (1.00)
8/15/2026-Vizag-1068,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Vizag,1068,Sweet Corn,2,67,"External Damage/Bruises (1.00), Shrivelled / Dry (1.00)"
8/16/2026-Dehradun-1037,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Dehradun,1037,Cauliflower,1,28,External Damage/Bruises (1.00)
8/11/2026-Guwahati-918705,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Guwahati,918705,Pear Nashpati,1,14,External Damage/Bruises (1.00)
8/11/2026-Noida-798681,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Noida,798681,The Flora Three Purple Roses,1,2,Shrivelled / Dry (1.00)
8/11/2026-Allahabad-1296,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Allahabad,1296,Tender Coconut,3,19,Taste / water content (3.00)
8/11/2026-Varanasi-7811,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Varanasi,7811,Green Pumpkin,1,5,External Damage/Bruises (1.00)
8/16/2026-Chennai-6749,Sun Aug 16 2026 00:00:00 GMT+0530 (India Standard Time),33,Chennai,6749,Mango Leaves,1,7,Incorrect size (sourcing issue) (1.00)
8/11/2026-Tirupati-5930,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Tirupati,5930,Ripe Jackfruit Bulb (Peeled),2,14,"Taste / water content (1.00), External Rotten/ Fungal (1.00)"
8/11/2026-Salem-1284,Tue Aug 11 2026 00:00:00 GMT+0530 (India Standard Time),33,Salem,1284,Indian Tomato,1,220,Raw (1.00)
8/12/2026-Jabalpur-1108,Wed Aug 12 2026 00:00:00 GMT+0530 (India Standard Time),33,Jabalpur,1108,Potato,2,107,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
8/15/2026-Khammam-1036,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Khammam,1036,Carrot,1,51,External Damage/Bruises (1.00)
8/15/2026-Ajmer-8689,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Ajmer,8689,Hybrid Tomato,1,9,Internal Rotten (1.00)
8/15/2026-Aurangabad-1025,Sat Aug 15 2026 00:00:00 GMT+0530 (India Standard Time),33,Aurangabad,1025,Broccoli,1,6,Customer perception / Wrong claim (1.00)
8/14/2026-Alappuzha-2609,Fri Aug 14 2026 00:00:00 GMT+0530 (India Standard Time),33,Alappuzha,2609,Cowpea Beans,1,19,External Damage/Bruises (1.00)
8/10/2026-Bilaspur-1108,Mon Aug 10 2026 00:00:00 GMT+0530 (India Standard Time),33,Bilaspur,1108,Potato,1,49,External Rotten/ Fungal (1.00)
