WEEK,CITY,SPOC,ORDERS_TOTAL,IGCC,inc_%
13,Kannur,Sourcing,1833,1,0.0005
13,Nagpur,Sourcing,10893,13,0.0012
13,Allahabad,Pod,1837,1,0.0005
13,Tirupur,Pod,5362,14,0.0026
13,Manipal,CX,7037,20,0.0028
13,Roorkee,Sourcing,1117,1,0.0009
13,Muzaffarpur,CX,892,3,0.0034
13,Lucknow,Sourcing,19755,7,0.0004
13,Kollam,Sourcing,8565,1,0.0001
13,Vizianagaram,Pod,719,2,0.0028
13,Vijayawada,Sourcing,18722,5,0.0003
13,Bareilly,Sourcing,898,2,0.0022
13,Vadodara,WH,11626,2,0.0002
13,Davanagere,Pod,1378,7,0.0051
13,Gwalior,Pod,3152,20,0.0063
13,Thanjavur,Pod,4943,25,0.0051
13,Nagpur,Pod,10893,36,0.0033
13,Meerut,Pod,5128,41,0.008
13,Dehradun,Sourcing,9996,5,0.0005
13,Kota,Sourcing,3439,3,0.0009
13,Nashik,Sourcing,6080,6,0.001
13,Madurai,Sourcing,10432,10,0.001
13,Ujjain,WH,2190,2,0.0009
13,Amravati,Sourcing,1000,3,0.003
13,Thoothukudi,CX,4240,7,0.0017
13,Tirunelveli,CX,5053,6,0.0012
13,Warangal,Sourcing,8814,5,0.0006
13,Patiala,Sourcing,3294,2,0.0006
13,Sonipat,CX,1048,2,0.0019
13,Manipal,Pod,7037,4,0.0006
13,Tirupur,Pod,5362,1,0.0002
13,Nanded,Sourcing,719,2,0.0028
13,Guwahati,WH,9968,5,0.0005
13,Ludhiana,Sourcing,7619,1,0.0001
13,Vellore,Pod,6023,2,0.0003
13,Faridabad,Pod,13112,120,0.0092
13,Vapi,Pod,3296,11,0.0033
13,Kolkata,Pod,99323,158,0.0016
13,Allahabad,Pod,1837,12,0.0065
13,Noida 1,Sourcing,70726,86,0.0012
13,Kozhikode,Pod,14460,7,0.0005
13,Vizag,Sourcing,23074,16,0.0007
13,Pondicherry,Pod,10696,37,0.0035
13,Vadodara,Sourcing,11626,5,0.0004
13,Vijayawada,WH,18722,23,0.0012
13,Lonavla,WH,853,1,0.0012
13,Faridabad,Sourcing,13112,11,0.0008
13,Jaipur,Pod,25360,4,0.0002
13,Rajahmundry,Sourcing,3949,2,0.0005
13,Indore,Pod,16810,10,0.0006
13,Khammam,Sourcing,4925,1,0.0002
13,Kottayam,Sourcing,5365,1,0.0002
13,Nashik,WH,6080,2,0.0003
13,Gorakhpur,Pod,2690,1,0.0004
13,Gorakhpur,WH,2690,2,0.0007
13,Noida,Pod,22522,42,0.0019
13,Guntur,Pod,11296,81,0.0072
13,Bangalore,Sourcing,673372,620,0.0009
13,Hyderabad,Sourcing,366337,256,0.0007
13,Mumbai,WH,379995,96,0.0003
13,Trichy,Pod,8853,37,0.0042
13,Vellore,Pod,6023,26,0.0043
13,Kottayam,CX,5365,5,0.0009
13,Chandigarh,Sourcing,42221,15,0.0004
13,Udaipur,WH,4640,3,0.0006
13,Madurai,WH,10432,5,0.0005
13,Kakinada,CX,3562,6,0.0017
13,Kottayam,Pod,5365,2,0.0004
13,Lucknow,Pod,19755,1,0.0001
13,Mathura,Pod,936,1,0.0011
13,Anantapur,Sourcing,3613,1,0.0003
13,Latur,CX,735,2,0.0027
13,Patiala,Sourcing,3294,6,0.0018
13,Mathura,Pod,936,1,0.0011
13,Gwalior,Sourcing,3152,2,0.0006
13,Chandigarh,Pod,42221,8,0.0002
13,Khammam,Pod,4925,21,0.0043
13,Udaipur,Sourcing,4640,4,0.0009
13,Roorkee,Pod,1117,10,0.009
13,Thiruvananthapuram,Sourcing,47624,17,0.0004
13,Meerut,Sourcing,5128,22,0.0043
13,Patiala,Pod,3294,9,0.0027
13,Kollam,Pod,8565,8,0.0009
13,Kurnool,Pod,5777,6,0.001
13,Kozhikode,Sourcing,14460,6,0.0004
13,Noida,WH,22522,6,0.0003
13,Karnal,Pod,883,4,0.0045
13,Kota,Pod,3439,5,0.0015
13,Vapi,Sourcing,3296,6,0.0018
13,Faridabad,Pod,13112,5,0.0004
13,Rajkot,Sourcing,4957,2,0.0004
13,Saharanpur,Sourcing,593,1,0.0017
13,Anand,WH,682,1,0.0015
13,Warangal,Pod,8814,1,0.0001
13,Thiruvalla,WH,3874,2,0.0005
13,Siliguri,Pod,2815,17,0.006
13,Chennai,WH,243024,40,0.0002
13,Sonipat,Sourcing,1048,1,0.001
13,Guntur,Sourcing,11296,1,0.0001
13,Agra,Sourcing,1575,1,0.0006
13,Erode,Pod,3360,14,0.0042
13,Ujjain,CX,2190,5,0.0023
13,Mathura,Pod,936,5,0.0053
13,Ahmedabad,Pod,45491,427,0.0094
13,Patna,Pod,15297,106,0.0069
13,Gurgaon,Pod,94039,854,0.0091
13,Mysore,Pod,21675,74,0.0034
13,Kurnool,Pod,5777,30,0.0052
13,Patna,Sourcing,15297,22,0.0014
13,Mysore,Sourcing,21675,26,0.0012
13,Tirupati,Sourcing,11377,4,0.0004
13,Vizag,CX,23074,71,0.0031
13,Faridabad,CX,13112,41,0.0031
13,Ahmedabad,Sourcing,45491,25,0.0006
13,Raipur,Pod,4323,37,0.0086
13,Shivamogga,Pod,3613,13,0.0036
13,Chandigarh,WH,42221,6,0.0001
13,Latur,Pod,735,3,0.0041
13,Tirupur,Pod,5362,2,0.0004
13,Noida 1,Pod,70726,16,0.0002
13,Sonipat,Sourcing,1048,4,0.0038
13,Thanjavur,Sourcing,4943,3,0.0006
13,Kanchipuram,CX,2540,4,0.0016
13,Kanpur,CX,3390,4,0.0012
13,Kurnool,WH,5777,6,0.001
13,Dibrugarh,WH,2784,1,0.0004
13,Erode,Pod,3360,1,0.0003
13,Amravati,Sourcing,1000,1,0.001
13,Mangaluru,Sourcing,21317,3,0.0001
13,Ambala,Pod,1534,1,0.0007
13,Kannur,CX,1833,1,0.0005
13,Chandigarh,Pod,42221,9,0.0002
13,Ahmedabad,CX,45491,159,0.0035
13,Ludhiana,CX,7619,16,0.0021
13,Thrissur,Pod,22562,33,0.0015
13,Mysore,CX,21675,33,0.0015
13,Jalandhar,CX,1893,1,0.0005
13,Varanasi,WH,10098,3,0.0003
13,Kanchipuram,Sourcing,2540,1,0.0004
13,Guntur,WH,11296,8,0.0007
13,Mysore,Pod,21675,26,0.0012
13,Ajmer,Pod,1618,13,0.008
13,Lucknow,CX,19755,16,0.0008
13,Vellore,WH,6023,4,0.0007
13,Coimbatore,Pod,33686,3,0.0001
13,Kurnool,Sourcing,5777,9,0.0016
13,Karur,Pod,2795,5,0.0018
13,Ludhiana,WH,7619,3,0.0004
13,Nashik,Sourcing,6080,5,0.0008
13,Indore,Pod,16810,2,0.0001
13,Salem,WH,7076,1,0.0001
13,Nanded,Pod,719,2,0.0028
13,Eluru,CX,912,3,0.0033
13,Rohtak,WH,2376,1,0.0004
13,Ongole,Sourcing,609,1,0.0016
13,Anantapur,WH,3613,1,0.0003
13,Alappuzha,Sourcing,3658,1,0.0003
13,Rohtak,Pod,2376,1,0.0004
13,Nagercoil,Sourcing,3397,1,0.0003
13,Sri Ganganagar,CX,1770,1,0.0006
13,Bikaner,CX,1050,1,0.001
13,Kolkata,Pod,99323,385,0.0039
13,Ahmedabad,Sourcing,45491,2,0
13,Mumbai,Sourcing,379995,273,0.0007
13,Noida,Sourcing,22522,41,0.0018
13,Pune,Sourcing,184208,196,0.0011
13,Thiruvananthapuram,CX,47624,75,0.0016
13,Udaipur,Pod,4640,18,0.0039
13,Delhi,Pod,174156,1507,0.0087
13,Mangaluru,CX,21317,40,0.0019
13,Delhi,Sourcing,174156,203,0.0012
13,Kolkata,Sourcing,99323,92,0.0009
13,Kolkata,WH,99323,10,0.0001
13,Hyderabad,WH,366337,87,0.0002
13,Sonipat,Pod,1048,11,0.0105
13,Indore,Sourcing,16810,19,0.0011
13,Thiruvananthapuram,Sourcing,47624,11,0.0002
13,Patna,Pod,15297,44,0.0029
13,Lonavla,CX,853,3,0.0035
13,Indore,WH,16810,3,0.0002
13,Tirupur,Sourcing,5362,1,0.0002
13,Lonavla,Pod,853,2,0.0023
13,Vapi,Sourcing,3296,3,0.0009
13,Hyderabad,Sourcing,366337,17,0
13,Eluru,Sourcing,912,1,0.0011
13,Ahmedabad,Pod,45491,4,0.0001
13,Karimnagar,WH,3572,1,0.0003
13,Nagpur,Pod,10893,2,0.0002
13,Thiruvallur,CX,2110,1,0.0005
13,Kanpur,WH,3390,1,0.0003
13,Bhubaneswar,Pod,30850,6,0.0002
13,Saharanpur,CX,593,1,0.0017
13,Mumbai,WH,379995,196,0.0005
13,Bhopal,CX,9425,19,0.002
13,Bangalore,Sourcing,673372,186,0.0003
13,Vadodara,Sourcing,11626,4,0.0003
13,Guntur,CX,11296,26,0.0023
13,Kozhikode,Sourcing,14460,24,0.0017
13,Cuttack,Pod,2954,16,0.0054
13,Siliguri,CX,2815,12,0.0043
13,Salem,Pod,7076,1,0.0001
13,Aurangabad,Pod,2850,1,0.0004
13,Nashik,Pod,6080,16,0.0026
13,Thanjavur,CX,4943,7,0.0014
13,Karaikkudi,Pod,2154,10,0.0046
13,Warangal,WH,8814,2,0.0002
13,Jaipur,Sourcing,25360,2,0.0001
13,Coimbatore,Pod,33686,6,0.0002
13,Bareilly,Sourcing,898,1,0.0011
13,Moradabad,WH,2074,1,0.0005
13,Nizamabad,Sourcing,826,1,0.0012
13,Silchar,WH,3244,3,0.0009
13,Latur,WH,735,1,0.0014
13,Delhi,WH,174156,77,0.0004
13,Bhubaneswar,Pod,30850,173,0.0056
13,Kolkata,Sourcing,99323,58,0.0006
13,Coimbatore,Sourcing,33686,42,0.0012
13,Bhubaneswar,WH,30850,2,0.0001
13,Varanasi,CX,10098,20,0.002
13,Muzaffarpur,Pod,892,5,0.0056
13,Belgaum,Pod,3551,14,0.0039
13,Panipat,WH,2268,2,0.0009
13,Rajahmundry,Pod,3949,14,0.0035
13,Siliguri,Sourcing,2815,2,0.0007
13,Belgaum,Sourcing,3551,1,0.0003
13,Ahmedabad,WH,45491,10,0.0002
13,Kottayam,Pod,5365,1,0.0002
13,Raipur,Sourcing,4323,3,0.0007
13,Karaikkudi,CX,2154,3,0.0014
13,Cuttack,WH,2954,1,0.0003
13,Ranchi,CX,5523,13,0.0024
13,Coimbatore,CX,33686,93,0.0028
13,Jaipur,WH,25360,6,0.0002
13,Kochi,Pod,92585,5,0.0001
13,Thoothukudi,Sourcing,4240,5,0.0012
13,Kanpur,Sourcing,3390,2,0.0006
13,Jaipur,Sourcing,25360,2,0.0001
13,Kolhapur,Sourcing,2143,1,0.0005
13,Kollam,Sourcing,8565,1,0.0001
13,Moradabad,Pod,2074,8,0.0039
13,Nellore,WH,4293,1,0.0002
13,Central Goa,Sourcing,37811,12,0.0003
13,Tirupati,Pod,11377,4,0.0004
13,Agra,Pod,1575,12,0.0076
13,Salem,Sourcing,7076,5,0.0007
13,Trichy,Sourcing,8853,3,0.0003
13,Manipal,Sourcing,7037,3,0.0004
13,Vizag,Sourcing,23074,2,0.0001
13,Davanagere,Sourcing,1378,1,0.0007
13,Berhampur,CX,1140,2,0.0018
13,Allahabad,CX,1837,9,0.0049
13,Karimnagar,Pod,3572,1,0.0003
13,Pune,Pod,184208,19,0.0001
13,Patna,WH,15297,10,0.0007
13,Kottayam,Pod,5365,5,0.0009
13,Warangal,Sourcing,8814,3,0.0003
13,Udaipur,Pod,4640,1,0.0002
13,Surat,WH,12389,2,0.0002
13,Thiruvananthapuram,Pod,47624,199,0.0042
13,Chennai,Sourcing,243024,213,0.0009
13,Pondicherry,Pod,10696,8,0.0007
13,Siliguri,WH,2815,6,0.0021
13,Trichy,WH,8853,5,0.0006
13,Kochi,WH,92585,11,0.0001
13,Hubli,Pod,2989,7,0.0023
13,Vijayawada,Sourcing,18722,15,0.0008
13,Rohtak,CX,2376,7,0.0029
13,Ludhiana,Pod,7619,4,0.0005
13,Kota,Sourcing,3439,2,0.0006
13,Pondicherry,WH,10696,2,0.0002
13,Tirunelveli,Sourcing,5053,2,0.0004
13,Panipat,Sourcing,2268,2,0.0009
13,Meerut,Sourcing,5128,1,0.0002
13,Indore,Sourcing,16810,13,0.0008
13,Rohtak,Sourcing,2376,1,0.0004
13,Anantapur,Sourcing,3613,1,0.0003
13,Thrissur,Pod,22562,1,0
13,Kakinada,Sourcing,3562,1,0.0003
13,Kolkata,Sourcing,99323,75,0.0008
13,Warangal,Pod,8814,5,0.0006
13,Gurgaon,Pod,94039,16,0.0002
13,Coimbatore,Sourcing,33686,21,0.0006
13,Kochi,Sourcing,92585,12,0.0001
13,Madurai,Pod,10432,10,0.001
13,Gorakhpur,CX,2690,7,0.0026
13,Nanded,CX,719,1,0.0014
13,Jhansi,CX,498,1,0.002
13,Alappuzha,Sourcing,3658,1,0.0003
13,Chandigarh,Sourcing,42221,1,0
13,Kolhapur,Pod,2143,1,0.0005
13,Meerut,Sourcing,5128,2,0.0004
13,Thoothukudi,Sourcing,4240,2,0.0005
13,Bhopal,Sourcing,9425,5,0.0005
13,Trichy,CX,8853,15,0.0017
13,Siliguri,Sourcing,2815,1,0.0004
13,Karimnagar,Sourcing,3572,3,0.0008
13,Roorkee,CX,1117,4,0.0036
13,Udaipur,Sourcing,4640,1,0.0002
13,Jalandhar,Sourcing,1893,2,0.0011
13,Jodhpur,WH,1919,1,0.0005
13,Agra,Sourcing,1575,1,0.0006
13,Noida 1,Pod,70726,150,0.0021
13,Gurgaon,WH,94039,31,0.0003
13,Vizag,Pod,23074,122,0.0053
13,Bhubaneswar,Pod,30850,1,0
13,Hubli,CX,2989,6,0.002
13,Khammam,Pod,4925,2,0.0004
13,Thrissur,Sourcing,22562,9,0.0004
13,Patna,CX,15297,66,0.0043
13,Pondicherry,Sourcing,10696,9,0.0008
13,Tirupati,Sourcing,11377,6,0.0005
13,Pondicherry,CX,10696,10,0.0009
13,Anand,Pod,682,8,0.0117
13,Thoothukudi,Sourcing,4240,5,0.0012
13,Bathinda,Sourcing,989,1,0.001
13,Gurgaon,Sourcing,94039,69,0.0007
13,Kozhikode,Pod,14460,27,0.0019
13,Bhilai,CX,852,5,0.0059
13,Kochi,WH,92585,8,0.0001
13,Jabalpur,CX,2378,5,0.0021
13,Ranchi,WH,5523,2,0.0004
13,Kolhapur,Sourcing,2143,2,0.0009
13,Jaipur,Pod,25360,8,0.0003
13,Allahabad,WH,1837,1,0.0005
13,Udaipur,WH,4640,2,0.0004
13,Bhubaneswar,Pod,30850,1,0
13,Karimnagar,Pod,3572,1,0.0003
13,Warangal,CX,8814,34,0.0039
13,Gurgaon,CX,94039,265,0.0028
13,Vizag,Sourcing,23074,16,0.0007
13,Kochi,CX,92585,98,0.0011
13,Lucknow,Sourcing,19755,19,0.001
13,Ahmedabad,Sourcing,45491,8,0.0002
13,Nagpur,WH,10893,7,0.0006
13,Hubli,WH,2989,2,0.0007
13,Varanasi,Pod,10098,2,0.0002
13,Bhopal,Sourcing,9425,5,0.0005
13,Chennai,Sourcing,243024,19,0.0001
13,Guntur,Pod,11296,1,0.0001
13,Warangal,WH,8814,5,0.0006
13,Vizag,Pod,23074,5,0.0002
13,Faridabad,Sourcing,13112,4,0.0003
13,Vapi,CX,3296,6,0.0018
13,Faridabad,WH,13112,4,0.0003
13,Pondicherry,WH,10696,1,0.0001
13,Hubli,Sourcing,2989,1,0.0003
13,Thoothukudi,WH,4240,1,0.0002
13,Nizamabad,Sourcing,826,1,0.0012
13,Vijayawada,WH,18722,6,0.0003
13,Kochi,Pod,92585,265,0.0029
13,Surat,Pod,12389,58,0.0047
13,Pune,Pod,184208,7,0
13,Vizag,WH,23074,13,0.0006
13,Karur,Pod,2795,2,0.0007
13,Chennai,Pod,243024,60,0.0002
13,Manipal,WH,7037,4,0.0006
13,Guwahati,Sourcing,9968,3,0.0003
13,Madurai,Pod,10432,1,0.0001
13,Raipur,Sourcing,4323,1,0.0002
13,Moradabad,Sourcing,2074,1,0.0005
13,Mathura,CX,936,1,0.0011
13,Hyderabad,Pod,366337,20,0.0001
13,Mangaluru,Sourcing,21317,23,0.0011
13,Noida 1,WH,70726,38,0.0005
13,Mysore,Pod,21675,4,0.0002
13,Kota,CX,3439,9,0.0026
13,Nashik,Pod,6080,3,0.0005
13,Faridabad,WH,13112,3,0.0002
13,Lucknow,WH,19755,8,0.0004
13,Guntur,WH,11296,2,0.0002
13,Eluru,Pod,912,3,0.0033
13,Central Goa,WH,37811,9,0.0002
13,Moradabad,Sourcing,2074,1,0.0005
13,Aligarh,Pod,1625,1,0.0006
13,Mangaluru,Sourcing,21317,10,0.0005
13,Kottayam,Sourcing,5365,1,0.0002
13,Patiala,WH,3294,1,0.0003
13,Chandigarh,CX,42221,143,0.0034
13,Noida 1,Sourcing,70726,71,0.001
13,Thanjavur,Sourcing,4943,3,0.0006
13,Vellore,Sourcing,6023,4,0.0007
13,Nellore,Sourcing,4293,4,0.0009
13,Manipal,Sourcing,7037,2,0.0003
13,Faridabad,Sourcing,13112,1,0.0001
13,Thanjavur,WH,4943,1,0.0002
13,Jamshedpur,Sourcing,3000,1,0.0003
13,Hyderabad,CX,366337,1916,0.0052
13,Vijayawada,Sourcing,18722,14,0.0007
13,Tirunelveli,Sourcing,5053,3,0.0006
13,Noida,Pod,22522,4,0.0002
13,Ujjain,Pod,2190,9,0.0041
13,Vijayawada,Pod,18722,8,0.0004
13,Moradabad,CX,2074,8,0.0039
13,Ludhiana,Sourcing,7619,4,0.0005
13,Mumbai,Sourcing,379995,2,0
13,Thiruvalla,Pod,3874,5,0.0013
13,Kurnool,Pod,5777,2,0.0003
13,Surat,Sourcing,12389,4,0.0003
13,Siliguri,Sourcing,2815,1,0.0004
13,Silchar,CX,3244,3,0.0009
13,Hyderabad,Pod,366337,3542,0.0097
13,Delhi,CX,174156,497,0.0029
13,Bangalore,Pod,673372,136,0.0002
13,Mumbai,Pod,379995,93,0.0002
13,Kakinada,Sourcing,3562,2,0.0006
13,Panipat,Sourcing,2268,1,0.0004
13,Kanpur,Sourcing,3390,1,0.0003
13,Vadodara,CX,11626,35,0.003
13,Delhi,Pod,174156,23,0.0001
13,Thrissur,Sourcing,22562,5,0.0002
13,Karaikkudi,Sourcing,2154,3,0.0014
13,Rohtak,Sourcing,2376,2,0.0008
13,Jamshedpur,Pod,3000,1,0.0003
13,Surat,Pod,12389,5,0.0004
13,Noida,WH,22522,8,0.0004
13,Dehradun,Sourcing,9996,4,0.0004
13,Warangal,Pod,8814,3,0.0003
13,Nizamabad,Pod,826,5,0.0061
13,Surat,WH,12389,5,0.0004
13,Tirupati,CX,11377,20,0.0018
13,Ahmedabad,WH,45491,9,0.0002
13,Rajahmundry,Sourcing,3949,4,0.001
13,Gwalior,CX,3152,7,0.0022
13,Ranchi,Sourcing,5523,5,0.0009
13,Kochi,Pod,92585,6,0.0001
13,Rajahmundry,Sourcing,3949,3,0.0008
13,Pondicherry,Sourcing,10696,4,0.0004
13,Kanchipuram,Pod,2540,1,0.0004
13,Tirupur,Pod,5362,1,0.0002
13,Nashik,WH,6080,2,0.0003
13,Eluru,Sourcing,912,1,0.0011
13,Lucknow,Pod,19755,65,0.0033
13,Bhilai,Pod,852,13,0.0153
13,Chandigarh,Pod,42221,347,0.0082
13,Patiala,CX,3294,5,0.0015
13,Delhi,Sourcing,174156,174,0.001
13,Bhubaneswar,Sourcing,30850,15,0.0005
13,Sri Ganganagar,Pod,1770,8,0.0045
13,Khammam,CX,4925,8,0.0016
13,Jabalpur,Sourcing,2378,2,0.0008
13,Vadodara,Pod,11626,2,0.0002
13,Muzaffarpur,WH,892,1,0.0011
13,Ongole,WH,609,1,0.0016
13,Kannur,Sourcing,1833,1,0.0005
13,Ahmednagar,Pod,551,1,0.0018
13,Kurnool,Sourcing,5777,4,0.0007
13,Kolkata,CX,99323,239,0.0024
13,Mathura,Sourcing,936,2,0.0021
13,Thiruvalla,CX,3874,6,0.0015
13,Mysore,Sourcing,21675,16,0.0007
13,Meerut,CX,5128,7,0.0014
13,Belgaum,CX,3551,3,0.0008
13,Ajmer,CX,1618,1,0.0006
13,Aurangabad,CX,2850,4,0.0014
13,Nellore,Pod,4293,21,0.0049
13,Surat,CX,12389,29,0.0023
13,Nagercoil,Pod,3397,2,0.0006
13,Panipat,Sourcing,2268,5,0.0022
13,Saharanpur,Pod,593,1,0.0017
13,Jabalpur,Pod,2378,18,0.0076
13,Jamshedpur,CX,3000,8,0.0027
13,Alappuzha,Pod,3658,6,0.0016
13,Bilaspur,Pod,1088,1,0.0009
13,Coimbatore,Pod,33686,240,0.0071
13,Bhopal,Pod,9425,2,0.0002
13,Mysore,WH,21675,7,0.0003
13,Central Goa,WH,37811,10,0.0003
13,Sri Ganganagar,Pod,1770,2,0.0011
13,Ludhiana,WH,7619,1,0.0001
13,Amritsar,Pod,2852,1,0.0004
13,Anand,Pod,682,1,0.0015
13,Rajahmundry,WH,3949,3,0.0008
13,Kolkata,Pod,99323,19,0.0002
13,Nellore,Sourcing,4293,4,0.0009
13,Palakkad,Sourcing,3447,2,0.0006
13,Dehradun,WH,9996,3,0.0003
13,Lucknow,Sourcing,19755,4,0.0002
13,Ujjain,Pod,2190,1,0.0005
13,Indore,WH,16810,8,0.0005
13,Rajahmundry,WH,3949,3,0.0008
13,Kanchipuram,Pod,2540,1,0.0004
13,Kannur,Pod,1833,1,0.0005
13,Gurgaon,WH,94039,33,0.0004
13,Chandigarh,Sourcing,42221,51,0.0012
13,Aligarh,WH,1625,3,0.0018
13,Karaikkudi,Sourcing,2154,1,0.0005
13,Tirunelveli,Pod,5053,1,0.0002
13,Indore,CX,16810,68,0.004
13,Delhi,WH,174156,62,0.0004
13,Kochi,Sourcing,92585,18,0.0002
13,Jaipur,Sourcing,25360,11,0.0004
13,Jaipur,Pod,25360,3,0.0001
13,Ludhiana,Sourcing,7619,3,0.0004
13,Tirupati,Pod,11377,3,0.0003
13,Tirunelveli,WH,5053,2,0.0004
13,Mysore,Pod,21675,1,0
13,Muzaffarpur,Pod,892,1,0.0011
13,Faridabad,Pod,13112,1,0.0001
13,Mangaluru,Pod,21317,2,0.0001
13,Jodhpur,CX,1919,7,0.0036
13,Tirupati,WH,11377,6,0.0005
13,Kollam,Pod,8565,5,0.0006
13,Tumakuru,Pod,3268,5,0.0015
13,Patna,WH,15297,1,0.0001
13,Gorakhpur,Sourcing,2690,1,0.0004
13,Kollam,WH,8565,1,0.0001
13,Guwahati,Pod,9968,92,0.0092
13,Raipur,CX,4323,10,0.0023
13,Thrissur,Pod,22562,1,0
13,Kurnool,Sourcing,5777,7,0.0012
13,Vijayawada,Pod,18722,115,0.0061
13,Hyderabad,Sourcing,366337,105,0.0003
13,Dibrugarh,Pod,2784,30,0.0108
13,Warangal,Sourcing,8814,5,0.0006
13,Vellore,CX,6023,11,0.0018
13,Varanasi,Sourcing,10098,6,0.0006
13,Lonavla,Pod,853,4,0.0047
13,Meerut,Pod,5128,4,0.0008
13,Thrissur,Pod,22562,2,0.0001
13,Aurangabad,Sourcing,2850,1,0.0004
13,Nellore,Sourcing,4293,1,0.0002
13,Jamshedpur,Sourcing,3000,1,0.0003
13,Gorakhpur,WH,2690,1,0.0004
13,Nagpur,Sourcing,10893,3,0.0003
13,Tirunelveli,WH,5053,1,0.0002
13,Amritsar,Sourcing,2852,1,0.0004
13,Bhopal,WH,9425,3,0.0003
13,Belgaum,Sourcing,3551,1,0.0003
13,Kollam,Pod,8565,2,0.0002
13,Kollam,Sourcing,8565,11,0.0013
13,Ahmedabad,Sourcing,45491,27,0.0006
13,Pune,CX,184208,616,0.0033
14,Jodhpur,Sourcing,2218,1,0.0005
14,Kochi,CX,92699,99,0.0011
14,Mumbai,Sourcing,400078,427,0.0011
14,Ranchi,Sourcing,5820,9,0.0015
14,Udaipur,WH,5339,2,0.0004
14,Tirupur,CX,5877,11,0.0019
14,Cuttack,CX,2849,4,0.0014
14,Nanded,CX,754,4,0.0053
14,Thiruvananthapuram,Pod,44442,3,0.0001
14,Thrissur,WH,23426,4,0.0002
14,Khammam,Sourcing,4949,4,0.0008
14,Khammam,WH,4949,1,0.0002
14,Bangalore,Sourcing,693124,685,0.001
14,Meerut,Pod,4589,8,0.0017
14,Dehradun,Sourcing,10756,4,0.0004
14,Mysore,Sourcing,22017,21,0.001
14,Jamshedpur,Pod,3555,19,0.0053
14,Faridabad,Pod,14237,151,0.0106
14,Mysore,WH,22017,3,0.0001
14,Nagpur,Sourcing,10092,10,0.001
14,Eluru,CX,906,3,0.0033
14,Aurangabad,Sourcing,3140,1,0.0003
14,Gwalior,Sourcing,3739,1,0.0003
14,Anantapur,Pod,3586,1,0.0003
14,Manipal,Pod,7094,1,0.0001
14,Pune,Sourcing,182200,35,0.0002
14,Rajahmundry,Pod,4145,17,0.0041
14,Moradabad,Pod,2309,13,0.0056
14,Indore,WH,16272,5,0.0003
14,Chandigarh,Sourcing,44997,47,0.001
14,Chandigarh,WH,44997,5,0.0001
14,Vapi,Sourcing,3756,3,0.0008
14,Vizag,Pod,22263,5,0.0002
14,Salem,WH,7751,2,0.0003
14,Bareilly,Sourcing,1153,2,0.0017
14,Nellore,Pod,4789,1,0.0002
14,Cuttack,Sourcing,2849,1,0.0004
14,Varanasi,WH,9808,1,0.0001
14,Shivamogga,Pod,3811,1,0.0003
14,Ongole,WH,602,1,0.0017
14,Salem,Sourcing,7751,1,0.0001
14,Shivamogga,Sourcing,3811,1,0.0003
14,Kanpur,Sourcing,3651,1,0.0003
14,Rajkot,Sourcing,4176,2,0.0005
14,Sonipat,Sourcing,1128,3,0.0027
14,Vijayawada,Pod,19075,5,0.0003
14,Guwahati,Pod,9481,108,0.0114
14,Davanagere,CX,1590,6,0.0038
14,Pondicherry,Pod,12579,35,0.0028
14,Panipat,Sourcing,2504,7,0.0028
14,Thiruvallur,Sourcing,2485,2,0.0008
14,Chennai,WH,275810,23,0.0001
14,Bhubaneswar,WH,33179,6,0.0002
14,Muzaffarpur,Pod,1117,3,0.0027
14,Rajahmundry,Sourcing,4145,3,0.0007
14,Vizag,Pod,22263,133,0.006
14,Thiruvananthapuram,Sourcing,44442,42,0.0009
14,Faridabad,WH,14237,9,0.0006
14,Guntur,Sourcing,10935,6,0.0005
14,Surat,Sourcing,11410,1,0.0001
14,Karaikkudi,WH,2364,1,0.0004
14,Meerut,Pod,4589,35,0.0076
14,Mysore,WH,22017,16,0.0007
14,Warangal,Sourcing,8312,5,0.0006
14,Noida 1,Sourcing,74475,85,0.0011
14,Bangalore,Sourcing,693124,140,0.0002
14,Kolkata,WH,107968,20,0.0002
14,Chandigarh,Sourcing,44997,25,0.0006
14,Moradabad,CX,2309,9,0.0039
14,Kurnool,Pod,5545,2,0.0004
14,Gorakhpur,CX,2363,7,0.003
14,Jodhpur,Pod,2218,13,0.0059
14,Ajmer,Pod,1787,8,0.0045
14,Vadodara,Pod,9768,10,0.001
14,Guntur,WH,10935,3,0.0003
14,Surat,Sourcing,11410,5,0.0004
14,Kozhikode,WH,13407,5,0.0004
14,Central Goa,Sourcing,37434,20,0.0005
14,Jalandhar,Sourcing,1984,3,0.0015
14,Faridabad,Sourcing,14237,15,0.0011
14,Varanasi,WH,9808,2,0.0002
14,Sri Ganganagar,WH,2085,1,0.0005
14,Guntur,Pod,10935,2,0.0002
14,Kakinada,Sourcing,3470,1,0.0003
14,Bhimavaram,CX,820,1,0.0012
14,Rajkot,Sourcing,4176,1,0.0002
14,Bhilai,Pod,1020,1,0.001
14,Tumakuru,WH,3237,2,0.0006
14,Thanjavur,Sourcing,5417,1,0.0002
14,Meerut,Pod,4589,1,0.0002
14,Trichy,WH,9553,1,0.0001
14,Mumbai,CX,400078,1251,0.0031
14,Dehradun,Pod,10756,69,0.0064
14,Central Goa,Pod,37434,212,0.0057
