Unique ID,WEEK,CITY,ITEM_CODE_NEW,ITEM_NAME,Total IGCC,Unique Order Numbers,Reason Summary
16-Chennai-7479,16,Chennai,7479,Figs,6,609,"External Damage/Bruises (3.00), Customer perception / Wrong claim (2.00), Raw (1.00)"
16-Noida-8689,16,Noida,8689,Hybrid Tomato,17,828,"External Damage/Bruises (6.00), External Rotten/ Fungal (5.00), Raw (4.00), Customer perception / Wrong claim (1.00), Underweight (packing issue) (1.00)"
16-Hyderabad-1107,16,Hyderabad,1107,Baby Potato,5,1384,"External Damage/Bruises (3.00), Customer perception / Wrong claim (2.00)"
16-Kochi-1025,16,Kochi,1025,Broccoli,11,1390,"External Damage/Bruises (8.00), Shrivelled / Dry (2.00), Customer perception / Wrong claim (1.00)"
16-Shivamogga-6891,16,Shivamogga,6891,Ice Apple,1,1,External Damage/Bruises (1.00)
16-Tirupati-7470,16,Tirupati,7470,Betel Leaf (Fresh),1,12,Customer perception / Wrong claim (1.00)
16-Manipal-10471,16,Manipal,10471,Tulsi Leaves,1,6,Shrivelled / Dry (1.00)
16-Hyderabad-1016,16,Hyderabad,1016,Bottle Gourd,56,4782,"External Damage/Bruises (30.00), Customer perception / Wrong claim (18.00), Underweight (packing issue) (7.00), Incorrect size (sourcing issue) (1.00)"
16-Bangalore-99610,16,Bangalore,99610,Baby Cabbage,77,6560,"External Damage/Bruises (51.00), External Rotten/ Fungal (11.00), Customer perception / Wrong claim (9.00), Incorrect size (sourcing issue) (4.00), Shrivelled / Dry (2.00)"
16-Manipal-3508,16,Manipal,3508,Kiran Watermelon,1,75,Internal Rotten (1.00)
16-Kolhapur-14877,16,Kolhapur,14877,Small Cauliflower,4,21,"External Damage/Bruises (3.00), Customer perception / Wrong claim (1.00)"
16-Siliguri-1074,16,Siliguri,1074,Garlic,1,37,External Damage/Bruises (1.00)
16-Ahmedabad-3796,16,Ahmedabad,3796,Lemon,7,2253,"External Damage/Bruises (4.00), Customer perception / Wrong claim (3.00)"
16-Bangalore-1137,16,Bangalore,1137,Yellow Zucchini,5,1052,"Customer perception / Wrong claim (2.00), External Damage/Bruises (2.00), Internal Rotten (1.00)"
16-Bangalore-2611,16,Bangalore,2611,Green Peas,1,845,External Rotten/ Fungal (1.00)
16-Bangalore-4070,16,Bangalore,4070,Pineapple Slices,12,1595,"Taste / water content (7.00), Customer perception / Wrong claim (3.00), Internal Rotten (1.00), Raw (1.00)"
16-Noida-1115,16,Noida,1115,Chikoo - Sapota,1,41,Customer perception / Wrong claim (1.00)
16-Gurgaon-5733,16,Gurgaon,5733,Premium Guava,6,730,"External Damage/Bruises (5.00), Customer perception / Wrong claim (1.00)"
16-Ahmedabad-7043,16,Ahmedabad,7043,Brinjal Nagpur,2,446,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
16-Indore-20422,16,Indore,20422,Daily Apple,1,171,Customer perception / Wrong claim (1.00)
16-Mumbai-1009,16,Mumbai,1009,Cluster Beans - Gawar Phali,2,2903,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
16-Bangalore-15024,16,Bangalore,15024,Kateri Brinjal,29,9955,"External Damage/Bruises (10.00), Internal Rotten (6.00), External Rotten/ Fungal (6.00), Customer perception / Wrong claim (5.00), Underweight (packing issue) (1.00), Shrivelled / Dry (1.00)"
16-Kochi-5733,16,Kochi,5733,Premium Guava,12,1953,"External Damage/Bruises (8.00), Customer perception / Wrong claim (2.00), Raw (1.00), Internal Rotten (1.00)"
16-Delhi-15032,16,Delhi,15032,Apple Gourd,15,890,"External Damage/Bruises (9.00), Customer perception / Wrong claim (5.00), Internal Rotten (1.00)"
16-Ajmer-1047,16,Ajmer,1047,Coconut,1,15,External Damage/Bruises (1.00)
16-Vijayawada-1056,16,Vijayawada,1056,Madras Cucumber,8,179,"External Damage/Bruises (4.00), Customer perception / Wrong claim (4.00)"
16-Indore-997,16,Indore,997,Royal Gala Apple,1,111,External Damage/Bruises (1.00)
16-Kollam-1005,16,Kollam,1005,Robusta Banana,1,958,Raw (1.00)
16-Noida-4601,16,Noida,4601,Ooty Carrot (Carrot),2,509,Customer perception / Wrong claim (2.00)
16-Mangaluru-3508,16,Mangaluru,3508,Kiran Watermelon,3,90,"Customer perception / Wrong claim (1.00), Incorrect size (sourcing issue) (1.00), External Damage/Bruises (1.00)"
16-Raipur-99610,16,Raipur,99610,Baby Cabbage,3,51,External Damage/Bruises (3.00)
16-Mysore-3941,16,Mysore,3941,Haricot Beans,3,725,"External Damage/Bruises (1.00), Shrivelled / Dry (1.00), Customer perception / Wrong claim (1.00)"
16-Thiruvananthapuram-21211,16,Thiruvananthapuram,21211,Papaya,1,36,Raw (1.00)
16-Moradabad-10901,16,Moradabad,10901,New Potato,1,47,Customer perception / Wrong claim (1.00)
16-Varanasi-7821,16,Varanasi,7821,English Cucumber,1,69,External Damage/Bruises (1.00)
16-Nashik-1284,16,Nashik,1284,Indian Tomato,2,765,"Customer perception / Wrong claim (1.00), Raw (1.00)"
16-Chandigarh-8707,16,Chandigarh,8707,Coconut,1,5,External Damage/Bruises (1.00)
16-Gurgaon-49620,16,Gurgaon,49620,Peach,1,31,Customer perception / Wrong claim (1.00)
16-Kolhapur-1131,16,Kolhapur,1131,Kiran Watermelon,2,94,External Damage/Bruises (2.00)
16-Vellore-1296,16,Vellore,1296,Tender Coconut,1,298,External Damage/Bruises (1.00)
16-Guwahati-6494,16,Guwahati,6494,Black & Green Grapes Mix Pack (Seedless),1,18,External Damage/Bruises (1.00)
16-Jabalpur-1013,16,Jabalpur,1013,Beetroot,1,57,Shrivelled / Dry (1.00)
16-Coimbatore-4231,16,Coimbatore,4231,Pulav Mix,1,28,External Damage/Bruises (1.00)
16-Mysore-55568,16,Mysore,55568,Baby Lady's Finger,1,108,Shrivelled / Dry (1.00)
16-Gorakhpur-1296,16,Gorakhpur,1296,Tender Coconut,7,321,"Taste / water content (5.00), External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
16-Jabalpur-7433,16,Jabalpur,7433,Imported Avocado - Tanzania,2,26,"Internal Rotten (1.00), Raw (1.00)"
16-Vapi-1100,16,Vapi,1100,Nagpur Orange,2,7,"Customer perception / Wrong claim (1.00), Raw (1.00)"
16-Udaipur-1068,16,Udaipur,1068,Sweet Corn,4,59,"Shrivelled / Dry (3.00), Customer perception / Wrong claim (1.00)"
16-Amritsar-45306,16,Amritsar,45306,Daily Pomegranate,1,13,External Damage/Bruises (1.00)
16-Kozhikode-1103,16,Kozhikode,1103,Pineapple,4,102,"External Damage/Bruises (2.00), Internal Rotten (1.00), Customer perception / Wrong claim (1.00)"
16-Hyderabad-10471,16,Hyderabad,10471,Tulsi Leaves,3,1081,Customer perception / Wrong claim (3.00)
16-Kolkata-8540,16,Kolkata,8540,White Parwal,6,1685,"Overripe (3.00), External Rotten/ Fungal (1.00), Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
16-Bangalore-1106,16,Bangalore,1106,Pomegranate,18,1423,"Raw (8.00), External Damage/Bruises (5.00), Customer perception / Wrong claim (2.00), Internal Rotten (2.00), Taste / water content (1.00)"
16-Pune-1113,16,Pune,1113,Ridge Gourd,5,1018,"External Damage/Bruises (3.00), Customer perception / Wrong claim (2.00)"
16-Mumbai-3361,16,Mumbai,3361,Raw Totapuri Mango,11,2512,"External Damage/Bruises (5.00), Customer perception / Wrong claim (5.00), Overripe (1.00)"
16-Mumbai-6488,16,Mumbai,6488,Mango Lalbagh Sindhura,9,706,"External Damage/Bruises (6.00), Internal Rotten (2.00), Raw (1.00)"
16-Chennai-2610,16,Chennai,2610,French Beans,21,3757,"External Damage/Bruises (14.00), Customer perception / Wrong claim (7.00)"
16-Chandigarh-11560,16,Chandigarh,11560,Green Grapes Sonaka (Seedless),5,676,"External Damage/Bruises (3.00), Customer perception / Wrong claim (2.00)"
16-Kolkata-1066,16,Kolkata,1066,Drumstick,5,1095,"Shrivelled / Dry (3.00), External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
16-Pune-51416,16,Pune,51416,Rajnigandha Flowers,13,186,"External Damage/Bruises (5.00), Shrivelled / Dry (5.00), Customer perception / Wrong claim (3.00)"
16-Delhi-15221,16,Delhi,15221,Black Grapes Sharad (Seedless),4,509,"External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00), Taste / water content (1.00)"
16-Bangalore-11056,16,Bangalore,11056,Rajnigandha Flower Garland (1.7 - 2 ft),2,77,Shrivelled / Dry (2.00)
16-Pune-6126,16,Pune,6126,Pluckk Mixed Sprouts,1,283,External Damage/Bruises (1.00)
16-Thiruvananthapuram-17052,16,Thiruvananthapuram,17052,Mango Lalbagh Sindhura,7,405,"Underweight (packing issue) (3.00), Customer perception / Wrong claim (3.00), External Damage/Bruises (1.00)"
16-Bangalore-6748,16,Bangalore,6748,Neem Leaves with Flowers,10,411,"Shrivelled / Dry (5.00), Customer perception / Wrong claim (3.00), External Damage/Bruises (1.00), Underweight (packing issue) (1.00)"
16-Bangalore-17054,16,Bangalore,17054,Banganapalli / Safeda Mango,12,744,"External Damage/Bruises (7.00), Underweight (packing issue) (2.00), External Rotten/ Fungal (1.00), Customer perception / Wrong claim (1.00), Internal Rotten (1.00)"
16-Mumbai-2969,16,Mumbai,2969,Imported Blueberry (From Peru),6,1027,"External Rotten/ Fungal (2.00), Customer perception / Wrong claim (2.00), Underweight (packing issue) (1.00), External Damage/Bruises (1.00)"
16-Pune-20422,16,Pune,20422,Daily Apple,13,3048,"External Damage/Bruises (10.00), Customer perception / Wrong claim (1.00), Internal Rotten (1.00), Underweight (packing issue) (1.00)"
16-Kochi-1056,16,Kochi,1056,Madras Cucumber,1,998,Underweight (packing issue) (1.00)
16-Delhi-11558,16,Delhi,11558,Indian Blueberries,16,1120,"External Rotten/ Fungal (10.00), Customer perception / Wrong claim (3.00), Underweight (packing issue) (2.00), External Damage/Bruises (1.00)"
16-Pondicherry-1051,16,Pondicherry,1051,Coriander Leaves,1,1558,Shrivelled / Dry (1.00)
16-Lucknow-1082,16,Lucknow,1082,Guava,3,50,"External Damage/Bruises (2.00), Internal Rotten (1.00)"
16-Thiruvananthapuram-2970,16,Thiruvananthapuram,2970,Imported Plum,2,45,"External Damage/Bruises (1.00), External Rotten/ Fungal (1.00)"
16-Chennai-10471,16,Chennai,10471,Tulsi Leaves,2,1078,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
16-Noida 1-7478,16,Noida 1,7478,Broad Beans,2,241,External Damage/Bruises (2.00)
16-Mumbai-15035,16,Mumbai,15035,Vari Brinjal,10,2837,"External Damage/Bruises (6.00), Customer perception / Wrong claim (4.00)"
16-Delhi-4233,16,Delhi,4233,Sambar Mix,7,100,"External Damage/Bruises (5.00), Customer perception / Wrong claim (1.00), Internal Rotten (1.00)"
16-Coimbatore-2610,16,Coimbatore,2610,French Beans,2,212,External Damage/Bruises (2.00)
16-Hyderabad-1103,16,Hyderabad,1103,Pineapple,12,523,"Raw (7.00), External Damage/Bruises (2.00), Customer perception / Wrong claim (2.00), Internal Rotten (1.00)"
16-Lucknow-7811,16,Lucknow,7811,Green Pumpkin,1,67,External Damage/Bruises (1.00)
16-Mumbai-3942,16,Mumbai,3942,Snake Gourd,6,464,"External Damage/Bruises (5.00), Customer perception / Wrong claim (1.00)"
16-Ahmedabad-4597,16,Ahmedabad,4597,Coccinia,2,285,"Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
16-Thiruvananthapuram-17050,16,Thiruvananthapuram,17050,Mango South Alphonso (Karnataka Badami),3,100,"Internal Rotten (1.00), External Damage/Bruises (1.00), Raw (1.00)"
16-Tirupati-81669,16,Tirupati,81669,Coconut Leaves Toran,1,2,Shrivelled / Dry (1.00)
16-Latur-1096,16,Latur,1096,Muskmelon,1,41,External Rotten/ Fungal (1.00)
16-Vellore-19027,16,Vellore,19027,Green Cucumber,1,193,Shrivelled / Dry (1.00)
16-Manipal-1005,16,Manipal,1005,Robusta Banana,4,774,"Raw (2.00), External Damage/Bruises (2.00)"
16-Jodhpur-1005,16,Jodhpur,1005,Robusta Banana,4,385,"External Damage/Bruises (2.00), Overripe (1.00), Customer perception / Wrong claim (1.00)"
16-Manipal-17059,16,Manipal,17059,Ready To Eat Raspuri Mango,1,1,Customer perception / Wrong claim (1.00)
16-Shivamogga-1131,16,Shivamogga,1131,Kiran Watermelon,6,227,"External Damage/Bruises (2.00), Internal Rotten (2.00), Raw (2.00)"
16-Thanjavur-1131,16,Thanjavur,1131,Kiran Watermelon,4,110,"Damage in transit (2.00), External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
16-Kolkata-6188,16,Kolkata,6188,Potato (Batate),14,995,"External Damage/Bruises (8.00), Customer perception / Wrong claim (3.00), External Rotten/ Fungal (2.00), Internal Rotten (1.00)"
16-Bangalore-4083,16,Bangalore,4083,Moong Sprouts,2,652,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
16-Chennai-197437,16,Chennai,197437,Banana Karpooravalli,12,585,"External Damage/Bruises (8.00), Customer perception / Wrong claim (2.00), Raw (1.00), External Rotten/ Fungal (1.00)"
16-Thiruvananthapuram-17041,16,Thiruvananthapuram,17041,Premium Alphonso Mango (Hapus),2,103,External Rotten/ Fungal (2.00)
16-Delhi-6188,16,Delhi,6188,Potato (Batate),12,1262,"External Damage/Bruises (6.00), Customer perception / Wrong claim (3.00), Underweight (packing issue) (2.00), External Rotten/ Fungal (1.00)"
16-Bhubaneswar-1113,16,Bhubaneswar,1113,Ridge Gourd,1,60,External Damage/Bruises (1.00)
16-Hyderabad-3943,16,Hyderabad,3943,Sambar Onion,9,611,"External Damage/Bruises (7.00), Underweight (packing issue) (1.00), Customer perception / Wrong claim (1.00)"
16-Gurgaon-956524,16,Gurgaon,956524,Red Bell Pepper,9,585,External Damage/Bruises (9.00)
16-Hyderabad-27568,16,Hyderabad,27568,Shevanti Flower Mix,10,1394,"External Damage/Bruises (7.00), Customer perception / Wrong claim (2.00), Shrivelled / Dry (1.00)"
16-Pune-11570,16,Pune,11570,Apple Pink Lady,3,109,"External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00)"
16-Vizag-1116,16,Vizag,1116,Semi ripe Chikoo,12,170,"External Damage/Bruises (7.00), Customer perception / Wrong claim (3.00), External Rotten/ Fungal (2.00)"
16-Central Goa-3902,16,Central Goa,3902,Round Gourd,1,37,Customer perception / Wrong claim (1.00)
16-Hyderabad-17048,16,Hyderabad,17048,Ready To Eat South Alphonso Mango (Karnataka Badami),16,252,"External Damage/Bruises (7.00), Raw (6.00), Underweight (packing issue) (2.00), Customer perception / Wrong claim (1.00)"
16-Pune-11250,16,Pune,11250,Raw Jackfruit,7,467,"External Damage/Bruises (5.00), Customer perception / Wrong claim (1.00), Internal Rotten (1.00)"
16-Pune-8533,16,Pune,8533,Red Potato,3,164,"Underweight (packing issue) (1.00), Customer perception / Wrong claim (1.00), External Damage/Bruises (1.00)"
16-Vizag-7821,16,Vizag,7821,English Cucumber,2,166,Shrivelled / Dry (2.00)
16-Vijayawada-3797,16,Vijayawada,3797,Red & Yellow Bell Peppers,1,24,External Damage/Bruises (1.00)
16-Gurgaon-357325,16,Gurgaon,357325,Small Tender Coconut,8,156,"External Damage/Bruises (7.00), External Rotten/ Fungal (1.00)"
16-Nagercoil-4601,16,Nagercoil,4601,Ooty Carrot (Carrot),1,391,External Damage/Bruises (1.00)
16-Amravati-1069,16,Amravati,1069,Garlic Peeled,1,9,External Damage/Bruises (1.00)
16-Jalandhar-3857,16,Jalandhar,3857,Raw Mango (Cut),1,3,External Damage/Bruises (1.00)
16-Mathura-1108,16,Mathura,1108,Potato,1,73,External Damage/Bruises (1.00)
16-Ahmedabad-1108,16,Ahmedabad,1108,Potato,16,2929,"External Damage/Bruises (10.00), Customer perception / Wrong claim (6.00)"
16-Chennai-51935,16,Chennai,51935,Baby Yelakki Banana,121,8946,"External Damage/Bruises (63.00), Customer perception / Wrong claim (41.00), Raw (16.00), Internal Rotten (1.00)"
16-Pune-1066,16,Pune,1066,Drumstick,33,4400,"External Damage/Bruises (15.00), Customer perception / Wrong claim (14.00), Shrivelled / Dry (3.00), Underweight (packing issue) (1.00)"
16-Ujjain-11230,16,Ujjain,11230,Mixed Marigold Garland (1.7 - 2 ft),1,1,Shrivelled / Dry (1.00)
16-Gwalior-1025,16,Gwalior,1025,Broccoli,4,47,External Damage/Bruises (4.00)
16-Bareilly-1284,16,Bareilly,1284,Indian Tomato,1,195,Customer perception / Wrong claim (1.00)
16-Bhopal-1079,16,Bhopal,1079,Imported Red Globe Grapes,1,5,External Damage/Bruises (1.00)
16-Kolhapur-1047,16,Kolhapur,1047,Coconut,2,44,External Damage/Bruises (2.00)
16-Delhi-3383,16,Delhi,3383,Diced Papaya,3,136,"Raw (2.00), Taste / water content (1.00)"
16-Palakkad-1103,16,Palakkad,1103,Pineapple,1,8,Raw (1.00)
16-Latur-19027,16,Latur,19027,Green Cucumber,1,61,Customer perception / Wrong claim (1.00)
16-Central Goa-1066,16,Central Goa,1066,Drumstick,5,506,"External Damage/Bruises (3.00), Shrivelled / Dry (2.00)"
16-Mumbai-51935,16,Mumbai,51935,Baby Yelakki Banana,73,4013,"External Damage/Bruises (34.00), Raw (26.00), Customer perception / Wrong claim (12.00), Underweight (packing issue) (1.00)"
16-Kochi-3508,16,Kochi,3508,Kiran Watermelon,8,1073,"External Damage/Bruises (4.00), Raw (2.00), Taste / water content (1.00), Internal Rotten (1.00)"
16-Vijayawada-1284,16,Vijayawada,1284,Indian Tomato,7,1150,"External Damage/Bruises (2.00), Customer perception / Wrong claim (2.00), Raw (2.00), Underweight (packing issue) (1.00)"
16-Delhi-6132,16,Delhi,6132,Small Green Capsicum,28,2146,"External Damage/Bruises (20.00), External Rotten/ Fungal (4.00), Customer perception / Wrong claim (4.00)"
16-Chennai-3967,16,Chennai,3967,Purple Bharta Brinjal,8,2056,"External Damage/Bruises (5.00), Customer perception / Wrong claim (2.00), Incorrect size (sourcing issue) (1.00)"
16-Delhi-2611,16,Delhi,2611,Green Peas,3,671,"External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00)"
16-Surat-8689,16,Surat,8689,Hybrid Tomato,3,917,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00), Underweight (packing issue) (1.00)"
16-Mumbai-11556,16,Mumbai,11556,Pluckk Pomegranate Arils,15,1418,"Internal Rotten (7.00), External Damage/Bruises (4.00), Customer perception / Wrong claim (4.00)"
16-Chandigarh-1284,16,Chandigarh,1284,Indian Tomato,53,5558,"External Damage/Bruises (36.00), Customer perception / Wrong claim (14.00), Raw (3.00)"
16-Kochi-1047,16,Kochi,1047,Coconut,21,3215,"External Damage/Bruises (16.00), Internal Rotten (3.00), Underweight (packing issue) (2.00)"
16-Hyderabad-1066,16,Hyderabad,1066,Drumstick,69,11306,"External Damage/Bruises (38.00), Customer perception / Wrong claim (25.00), Shrivelled / Dry (5.00), Underweight (packing issue) (1.00)"
16-Hyderabad-19380,16,Hyderabad,19380,Ready To Eat Banganapalli / Safeda Mango,56,1490,"External Damage/Bruises (41.00), Customer perception / Wrong claim (8.00), Raw (4.00), Taste / water content (1.00), Shrivelled / Dry (1.00), Internal Rotten (1.00)"
16-Hyderabad-19380,16,Hyderabad,19380,Banganapalli / Safeda Mango,27,1490,"External Damage/Bruises (16.00), Customer perception / Wrong claim (4.00), Internal Rotten (2.00), Raw (2.00), Taste / water content (2.00), External Rotten/ Fungal (1.00)"
16-Chennai-1107,16,Chennai,1107,Baby Potato,11,1328,"External Damage/Bruises (10.00), Customer perception / Wrong claim (1.00)"
16-Mumbai-1128,16,Mumbai,1128,Sweet Potato,50,7828,"External Damage/Bruises (37.00), Customer perception / Wrong claim (12.00), External Rotten/ Fungal (1.00)"
16-Mangaluru-22716,16,Mangaluru,22716,Nendran Banana,1,37,Raw (1.00)
16-Pune-5339,16,Pune,5339,Pineapple Peeled (Ananas) - Whole,4,125,"External Damage/Bruises (3.00), Internal Rotten (1.00)"
16-Khammam-1131,16,Khammam,1131,Kiran Watermelon,2,149,"Raw (1.00), External Damage/Bruises (1.00)"
16-Coimbatore-11440,16,Coimbatore,11440,Bangalore Blue Grapes,2,59,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
16-Indore-3383,16,Indore,3383,Diced Papaya,1,26,Raw (1.00)
16-Warangal-19380,16,Warangal,19380,Ready To Eat Banganapalli / Safeda Mango,1,16,External Damage/Bruises (1.00)
16-Agra-3507,16,Agra,3507,Raw Mango,1,15,External Damage/Bruises (1.00)
16-Ludhiana-6749,16,Ludhiana,6749,Mango Leaves,1,4,Customer perception / Wrong claim (1.00)
16-Madurai-7809,16,Madurai,7809,Banana Hill,1,79,External Damage/Bruises (1.00)
16-Alappuzha-1296,16,Alappuzha,1296,Tender Coconut,1,173,Taste / water content (1.00)
16-Bhubaneswar-4636,16,Bhubaneswar,4636,Ridge Gourd,1,224,Internal Rotten (1.00)
16-Coimbatore-1068,16,Coimbatore,1068,Sweet Corn,4,798,"Customer perception / Wrong claim (2.00), External Damage/Bruises (1.00), Shrivelled / Dry (1.00)"
16-Chandigarh-3943,16,Chandigarh,3943,Sambar Onion,1,58,External Damage/Bruises (1.00)
16-Indore-2609,16,Indore,2609,Cowpea Beans,1,147,External Damage/Bruises (1.00)
16-Udaipur-7433,16,Udaipur,7433,Imported Avocado - Tanzania,3,102,"Raw (1.00), External Damage/Bruises (1.00), Underweight (packing issue) (1.00)"
16-Vijayawada-1103,16,Vijayawada,1103,Pineapple,1,18,Raw (1.00)
16-Gurgaon-5005,16,Gurgaon,5005,Sweet Beauty Red Pear,1,43,Customer perception / Wrong claim (1.00)
16-Ahmedabad-3057,16,Ahmedabad,3057,Kashmiri Apple,1,35,External Damage/Bruises (1.00)
16-Guntur-1103,16,Guntur,1103,Pineapple,1,15,Internal Rotten (1.00)
16-Dehradun-7811,16,Dehradun,7811,Green Pumpkin,1,37,External Damage/Bruises (1.00)
16-Patna-1069,16,Patna,1069,Garlic Peeled,1,221,External Rotten/ Fungal (1.00)
16-Varanasi-1037,16,Varanasi,1037,Cauliflower,2,159,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
16-Faridabad-1016,16,Faridabad,1016,Bottle Gourd,1,129,Incorrect size (sourcing issue) (1.00)
16-Coimbatore-5949,16,Coimbatore,5949,Ash Gourd Portion,1,206,Customer perception / Wrong claim (1.00)
16-Surat-1025,16,Surat,1025,Broccoli,1,211,External Rotten/ Fungal (1.00)
16-Thrissur-52733,16,Thrissur,52733,Flower Mix,1,31,Shrivelled / Dry (1.00)
16-Patna-45306,16,Patna,45306,Daily Pomegranate,4,49,"External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00), Internal Rotten (1.00)"
16-Vizag-1096,16,Vizag,1096,Muskmelon,3,628,"External Damage/Bruises (2.00), Internal Rotten (1.00)"
16-Coimbatore-7044,16,Coimbatore,7044,Peeled Sambhar Onion,7,539,"External Damage/Bruises (5.00), Customer perception / Wrong claim (2.00)"
16-Coimbatore-1294,16,Coimbatore,1294,Gooseberry,4,751,"External Damage/Bruises (3.00), Customer perception / Wrong claim (1.00)"
16-Faridabad-1296,16,Faridabad,1296,Tender Coconut,74,2192,"External Damage/Bruises (44.00), Taste / water content (17.00), Customer perception / Wrong claim (11.00), External Rotten/ Fungal (1.00), Shrivelled / Dry (1.00)"
16-Indore-95843,16,Indore,95843,Lotus Flower,1,9,Customer perception / Wrong claim (1.00)
16-Kollam-5733,16,Kollam,5733,Premium Guava,3,305,External Damage/Bruises (3.00)
16-Rajahmundry-4599,16,Rajahmundry,4599,Lady's Finger,1,394,External Damage/Bruises (1.00)
16-Mysore-1095,16,Mysore,1095,Button Mushroom,1,769,External Damage/Bruises (1.00)
16-Pondicherry-19380,16,Pondicherry,19380,Banganapalli / Safeda Mango,3,102,"Customer perception / Wrong claim (2.00), Internal Rotten (1.00)"
16-Guwahati-1296,16,Guwahati,1296,Tender Coconut,13,283,"External Damage/Bruises (12.00), Customer perception / Wrong claim (1.00)"
16-Bhopal-19027,16,Bhopal,19027,Green Cucumber,2,485,External Damage/Bruises (2.00)
16-Surat-3797,16,Surat,3797,Red & Yellow Bell Peppers,1,91,Incorrect size (sourcing issue) (1.00)
16-Ranchi-8533,16,Ranchi,8533,Red Potato,1,43,Customer perception / Wrong claim (1.00)
16-Gwalior-1005,16,Gwalior,1005,Robusta Banana,6,372,"External Damage/Bruises (4.00), Customer perception / Wrong claim (1.00), Raw (1.00)"
16-Hubli-1007,16,Hubli,1007,Yelakki Banana,1,246,External Damage/Bruises (1.00)
16-Vadodara-1026,16,Vadodara,1026,Cabbage,3,240,"External Damage/Bruises (2.00), Underweight (packing issue) (1.00)"
16-Warangal-4599,16,Warangal,4599,Lady's Finger,2,302,"External Damage/Bruises (1.00), Underweight (packing issue) (1.00)"
16-Gorakhpur-1005,16,Gorakhpur,1005,Robusta Banana,1,75,Raw (1.00)
16-Guwahati-1005,16,Guwahati,1005,Robusta Banana,8,575,"External Damage/Bruises (7.00), Customer perception / Wrong claim (1.00)"
16-Vapi-1005,16,Vapi,1005,Robusta Banana,5,440,"External Damage/Bruises (3.00), Raw (1.00), Customer perception / Wrong claim (1.00)"
16-Nashik-51935,16,Nashik,51935,Baby Yelakki Banana,4,304,"External Damage/Bruises (2.00), Customer perception / Wrong claim (1.00), Internal Rotten (1.00)"
16-Noida-11802,16,Noida,11802,Apple Kashmiri,2,31,External Damage/Bruises (2.00)
16-Mysore-1131,16,Mysore,1131,Kiran Watermelon,25,1164,"Internal Rotten (12.00), Customer perception / Wrong claim (4.00), Raw (4.00), Taste / water content (3.00), External Damage/Bruises (2.00)"
16-Trichy-1083,16,Trichy,1083,Green Kiwi,1,82,External Damage/Bruises (1.00)
16-Guwahati-1107,16,Guwahati,1107,Baby Potato,1,132,Customer perception / Wrong claim (1.00)
16-Surat-3939,16,Surat,3939,Apple Fuji,1,16,Internal Rotten (1.00)
16-Dehradun-45306,16,Dehradun,45306,Daily Pomegranate,1,82,External Damage/Bruises (1.00)
16-Sri Ganganagar-1096,16,Sri Ganganagar,1096,Muskmelon,1,99,External Damage/Bruises (1.00)
16-Hubli-17042,16,Hubli,17042,Alphonso Mango (Hapus),1,14,External Damage/Bruises (1.00)
16-Varanasi-4070,16,Varanasi,4070,Pineapple Slices,4,93,"Raw (2.00), Taste / water content (1.00), Internal Rotten (1.00)"
16-Central Goa-4362,16,Central Goa,4362,Avocado Semiripe Indian (Butterfruit),1,27,External Damage/Bruises (1.00)
16-Pondicherry-4361,16,Pondicherry,4361,Sun Melon,1,5,External Damage/Bruises (1.00)
16-Rajkot-3505,16,Rajkot,3505,Banganapalli / Safeda Mango,1,11,External Damage/Bruises (1.00)
16-Pondicherry-1108,16,Pondicherry,1108,Potato,1,563,External Rotten/ Fungal (1.00)
16-Kolkata-17062,16,Kolkata,17062,Ready To Eat Lalbagh Sindhura Mango,8,87,"Raw (3.00), External Rotten/ Fungal (3.00), External Damage/Bruises (2.00)"
16-Kolkata-17062,16,Kolkata,17062,Lalbagh Sindhura Mango,1,87,External Damage/Bruises (1.00)
16-Tirupati-4599,16,Tirupati,4599,Lady's Finger,1,263,External Damage/Bruises (1.00)
16-Pune-8688,16,Pune,8688,Daily Juice Sweet Lime,2,327,"External Damage/Bruises (1.00), Customer perception / Wrong claim (1.00)"
16-Mumbai-17057,16,Mumbai,17057,Mango Totapuri Ripe Supreme,3,45,"Raw (2.00), External Damage/Bruises (1.00)"
16-Hyderabad-3795,16,Hyderabad,3795,Ginger,5,11571,"External Damage/Bruises (3.00), Customer perception / Wrong claim (2.00)"
